,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Skovvejen 46K, 1. tv.,8000",4.795.000 kr.,Skovvangskolen,"1,07 km",7,3.7,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 11 dage,81 m²,,Ejerudg.: 3.536 kr/md,2 værelser,Opført 1938,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-35bc-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hunetorp Klitvej 1A,9490",2.350.000 kr.,Skolecenter Jetsmark,"6,06 km",6.6,3.7,Villa/Fritidsbolig,Energimærke C,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 720 dage,188 m²,Grund: 2853 m²,Ejerudg.: 2.687 kr/md,6 værelser,Opført 1928,2 toiletter,9490,https://www.boligsiden.dk/addresses/0a3f50c8-da46-32b8-e044-0003ba298018,,,,
"Holbækvej 32B, 1. 9.,4000",1.495.000 kr.,Tjørnegårdskolen,678 m,6.7,3.8,Ejerlejlighed,Energimærke E,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 11 dage,64 m²,,Ejerudg.: 2.760 kr/md,2 værelser,Opført 1960,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-ea2a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Sjællandsgade 1,8700",2.395.000 kr.,Dagnæsskolen,"1,63 km",7,3.8,Rækkehus,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 11 dage,136 m²,Grund: 122 m²,Ejerudg.: 1.724 kr/md,4 værelser,Opført 1925,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-8528-32b8-e044-0003ba298018,,,,
"Marie Grubbes Vej 31,8830",1.195.000 kr.,Ørum Skole,"2,93 km",6.8,3.7,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 452 dage,168 m²,Grund: 992 m²,Ejerudg.: 1.386 kr/md,6 værelser,Opført 1978,1 toilet,8830,https://www.boligsiden.dk/addresses/0a3f50c6-4607-32b8-e044-0003ba298018,,,,
"Tolderlundsvej 76, 3. th.,5000",1.095.000 kr.,Sct Hans Skole,716 m,7.1,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 11 dage,63 m²,,Ejerudg.: 3.018 kr/md,2 værelser,Opført 1935,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-dfad-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hulvej 16,8700",2.195.000 kr.,Langmarkskolen,"1,2 km",6.9,3.8,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 11 dage,129 m²,Grund: 420 m²,Ejerudg.: 1.933 kr/md,5 værelser,Opført 1951,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-5e3e-32b8-e044-0003ba298018,,,,
"Falstersgade 25, 2. tv.,9000",1.495.000 kr.,Sønderbroskolen,830 m,7.2,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 11 dage,72 m²,,Ejerudg.: 2.227 kr/md,3 værelser,Opført 1920,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50c9-f152-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nyledsbakken 30,4500",895.000 kr.,Højby Skole,"3,62 km",6.5,3.6,Villa,Energimærke D,Lav,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,104 m²,Grund: 788 m²,Ejerudg.: 1.553 kr/md,3 værelser,Opført 1929,1 toilet,4500,https://www.boligsiden.dk/addresses/0a3f50ae-1124-32b8-e044-0003ba298018,,,,
"Lyøgade 22,5000",4.295.000 kr.,Sct Hans Skole,327 m,7.1,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 191 dage,172 m²,Grund: 406 m²,Ejerudg.: 2.790 kr/md,5 værelser,Opført 1936,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b4-fb8d-32b8-e044-0003ba298018,,,,
"Rømøvænget 32B,8381",2.648.000 kr.,Skjoldhøjskolen,407 m,6.5,3.6,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 11 dage,126 m²,Grund: 712 m²,Ejerudg.: 2.574 kr/md,4 værelser,Opført 1900,1 toilet,8381,https://www.boligsiden.dk/addresses/0a3f50c4-047d-32b8-e044-0003ba298018,,,,
"Otto Banners Vej 8,9300",2.150.000 kr.,Sæbygårdskolen,763 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke C,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 143 dage,184 m²,Grund: 900 m²,Ejerudg.: 2.048 kr/md,6 værelser,Opført 1973,2 toiletter,9300,https://www.boligsiden.dk/addresses/0a3f50c9-8a65-32b8-e044-0003ba298018,,,,
"Kallesmærskvej 7C,6857",7.748.000 kr.,Blåvandshuk Skole,"11,96 km",6.7,3.7,Villa,Energimærke A2020,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 11 dage,207 m²,Grund: 15589 m²,Ejerudg.: 4.630 kr/md,7 værelser,Opført 2022,6 toiletter,6857,https://www.boligsiden.dk/addresses/301aabc4-e088-48d4-8190-a039cc6e5d26,,,,
"Ørestads Boulevard 56, 7. th.,2300",4.495.000 kr.,Distrikt Ørestad,379 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,102 m²,,Ejerudg.: 4.114 kr/md,4 værelser,Opført 2018,1 toilet,2300,https://www.boligsiden.dk/addresses/ff0b060a-1d6b-419d-979f-c7860346869d,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Vesterbyvej 10,6580",1.795.000 kr.,Vamdrup Skole,"1,21 km",6.9,3.7,Villa,Energimærke B,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 11 dage,183 m²,Grund: 860 m²,Ejerudg.: 1.810 kr/md,6 værelser,Opført 1976,2 toiletter,6580,https://www.boligsiden.dk/addresses/0a3f50bc-958c-32b8-e044-0003ba298018,,,,
"Østerskovvej 39,4682",3.745.000 kr.,Midtskolen,"3,25 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 11 dage,219 m²,Grund: 15225 m²,Ejerudg.: 3.126 kr/md,5 værelser,Opført 1928,2 toiletter,4682,https://www.boligsiden.dk/addresses/0a3f50b1-341c-32b8-e044-0003ba298018,,,,
"Trinvej 2,7700",2.100.000 kr.,Sjørring Skole,"3,43 km",7.2,3.8,Villa,Energimærke D,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 620 dage,180 m²,Grund: 15702 m²,Ejerudg.: 2.561 kr/md,9 værelser,Opført 1914,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-359f-32b8-e044-0003ba298018,,,,
"Ragnagade 24, 4. th.,2100",2.795.000 kr.,Nørre Fælled Skole,400 m,6.9,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 144 dage,48 m²,,Ejerudg.: 2.946 kr/md,2 værelser,Opført 1897,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f50a0-350c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Løngangstræde 21A, 5.,1468",6.995.000 kr.,Den Classenske Legatskole,330 m,8.1,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,98 m²,,Ejerudg.: 4.825 kr/md,2 værelser,Opført 1877,1 toilet,1468,https://www.boligsiden.dk/addresses/7354e9ce-c679-4ea8-8081-a1c322cb2f89,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bystævnet 10,5800",3.350.000 kr.,Vibeskolen,"3,91 km",6.5,3.7,Landejendom,Energimærke D,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 11 dage,387 m²,Grund: 14503 m²,Ejerudg.: 4.222 kr/md,14 værelser,Opført 1910,3 toiletter,5800,https://www.boligsiden.dk/addresses/0a3f50b3-4e63-32b8-e044-0003ba298018,,,,
"Kogtvedparken 80,5700",3.995.000 kr.,Vestre Skole,"2,11 km",5.9,3.7,Villa,Energimærke D,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 11 dage,205 m²,Grund: 899 m²,Ejerudg.: 3.172 kr/md,6 værelser,Opført 1984,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-83ab-32b8-e044-0003ba298018,,,,
"Tranegårdsvej 50, 3. tv.,2900",3.249.000 kr.,Tranegårdskolen,295 m,8.6,3.8,Ejerlejlighed,Energimærke F,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 11 dage,78 m²,,Ejerudg.: 3.827 kr/md,3 værelser,Opført 1919,1 toilet,2900,https://www.boligsiden.dk/addresses/0a3f50a4-1ad0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Englandsvej 44, 4. tv.,2300",1.698.000 kr.,Peder Lykke Skolen,403 m,6.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,40 m²,,Ejerudg.: 1.756 kr/md,1 værelser,Opført 1935,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509d-f53f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Damhusvænget 1,2990",4.495.000 kr.,Nivå Skole,316 m,7.4,3.8,Villa,Energimærke C,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 11 dage,126 m²,Grund: 819 m²,Ejerudg.: 3.732 kr/md,4 værelser,Opført 1986,2 toiletter,2990,https://www.boligsiden.dk/addresses/0a3f50aa-52ce-32b8-e044-0003ba298018,,,,
"Hans Grams Vej 4,8920",1.798.000 kr.,Hornbæk Skole,"1,32 km",7.2,3.8,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 11 dage,166 m²,Grund: 855 m²,Ejerudg.: 2.336 kr/md,6 værelser,Opført 1976,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c0-f4ad-32b8-e044-0003ba298018,,,,
"Talrækkerne 23,3600",3.195.000 kr.,Ådalens Skole,699 m,7,3.7,Rækkehus,Energimærke A2015,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 11 dage,108 m²,Grund: 175 m²,Ejerudg.: 2.802 kr/md,4 værelser,Opført 2022,2 toiletter,3600,https://www.boligsiden.dk/addresses/1015a74f-bc27-4726-9b73-c6a7559d4e35,,,,
"Tjørnehøj 8,2840",9.495.000 kr.,Skovlyskolen,276 m,8.5,3.8,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 11 dage,170 m²,Grund: 1150 m²,Ejerudg.: 7.965 kr/md,7 værelser,Opført 1965,3 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-f9f2-32b8-e044-0003ba298018,,,,
"Sejerøvej 39,3140",4.995.000 kr.,Hellebækskolen,"1,38 km",7.8,3.8,Villa,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 96 dage,165 m²,Grund: 910 m²,Ejerudg.: 4.172 kr/md,5 værelser,Opført 1975,2 toiletter,3140,https://www.boligsiden.dk/addresses/0a3f50a9-7db5-32b8-e044-0003ba298018,,,,
"Gl Krovej 15,8300",2.495.000 kr.,Parkvejens Skole,"7,8 km",7,3.7,Villa,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 178 dage,146 m²,Grund: 593 m²,Ejerudg.: 3.079 kr/md,4 værelser,Opført 1946,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-9c0f-32b8-e044-0003ba298018,,,,
"Sdr. Banevej 3,9520",1.995.000 kr.,Skørping Skole,648 m,7.8,3.7,Villa,Energimærke C,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 11 dage,120 m²,Grund: 504 m²,Ejerudg.: 1.618 kr/md,3 værelser,Opført 1985,1 toilet,9520,https://www.boligsiden.dk/addresses/0a3f50c9-5445-32b8-e044-0003ba298018,,,,
"Else Alfelts Vej 10H, 1. th.,2300",5.795.000 kr.,Kalvebod Fælled Skole,112 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,126 m²,,Ejerudg.: 4.034 kr/md,4 værelser,Opført 2020,2 toiletter,2300,https://www.boligsiden.dk/addresses/caf263e0-297f-4777-bf7b-fd7d68fe1ed2,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Tingvej 160,9310",3.095.000 kr.,Vodskov Skole,564 m,6.9,3.7,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 11 dage,175 m²,Grund: 1038 m²,Ejerudg.: 2.578 kr/md,6 værelser,Opført 1790,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50ca-ddce-32b8-e044-0003ba298018,,,,
"Vestergade 31,9690",595.000 kr.,Fjerritslev Skole,252 m,6.4,3.6,Villa,Energimærke C,Lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 11 dage,154 m²,Grund: 697 m²,Ejerudg.: 1.155 kr/md,4 værelser,Opført 1930,1 toilet,9690,https://www.boligsiden.dk/addresses/0a3f50c7-49a2-32b8-e044-0003ba298018,,,,
"Toftevej 3C,3060",9.845.000 kr.,Espergærdeskolen,360 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 11 dage,195 m²,Grund: 664 m²,Ejerudg.: 7.122 kr/md,7 værelser,Opført 1962,2 toiletter,3060,https://www.boligsiden.dk/addresses/0a3f50a9-9612-32b8-e044-0003ba298018,,,,
"Søndervangen 12,8410",3.998.000 kr.,Rønde Skole,"1,71 km",7.1,3.7,Villa,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 265 dage,231 m²,Grund: 945 m²,Ejerudg.: 2.523 kr/md,5 værelser,Opført 1956,1 toilet,8410,https://www.boligsiden.dk/addresses/0a3f50c1-a18f-32b8-e044-0003ba298018,,,,
"Slotsgade 7, 4. 521.,8900",879.000 kr.,Hobrovejens Skole,"1,18 km",6.3,3.8,Ejerlejlighed,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 11 dage,67 m²,,Ejerudg.: 1.598 kr/md,2 værelser,Opført 1962,1 toilet,8900,https://www.boligsiden.dk/addresses/0a3f50c1-3935-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Fladhøjparken 65,6230",3.695.000 kr.,Hærvejsskolen,578 m,6.9,3.7,Villa,Energimærke A2015,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 11 dage,170 m²,Grund: 961 m²,Ejerudg.: 1.646 kr/md,4 værelser,Opført 2021,2 toiletter,6230,https://www.boligsiden.dk/addresses/5419e969-5ad8-463c-9be9-8ba09b5881d4,,,,
"Knopsvane Alle 78,8464",4.945.000 kr.,Gyvelhøjskolen,"1,6 km",7.2,3.7,Villa,Energimærke A2020,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 336 dage,198 m²,Grund: 1166 m²,Ejerudg.: 3.147 kr/md,7 værelser,Opført 2019,2 toiletter,8464,https://www.boligsiden.dk/addresses/cdebe452-8141-4e94-83ef-30987c7c3fd6,,,,
"Sneppevej 4,4450",2.295.000 kr.,Jyderup Skole,"1,54 km",6.6,3.6,Villa,Energimærke D,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 11 dage,157 m²,Grund: 985 m²,Ejerudg.: 1.947 kr/md,5 værelser,Opført 1970,2 toiletter,4450,https://www.boligsiden.dk/addresses/0a3f50af-153b-32b8-e044-0003ba298018,,,,
"Munkholmvej 206,4300",2.595.000 kr.,Bjergmarkskolen,"2,72 km",6.8,3.7,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 186 dage,125 m²,Grund: 1100 m²,Ejerudg.: 1.726 kr/md,6 værelser,Opført 1952,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-58d7-32b8-e044-0003ba298018,,,,
"Damsholtevej 3G,2970",5.150.000 kr.,Kokkedal Skole,"4,18 km",7.2,3.8,Rækkehus,Energimærke A2010,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 11 dage,115 m²,Grund: 6172 m²,Ejerudg.: 2.608 kr/md,3 værelser,Opført 1860,1 toilet,2970,https://www.boligsiden.dk/addresses/591e9172-c5f9-0f16-e044-0003ba298018,,,,
"Herluf Trolles Vej 231A,5220",2.895.000 kr.,Rosengårdskolen,"2,08 km",6.7,3.7,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 504 dage,101 m²,Grund: 352 m²,Ejerudg.: 1.556 kr/md,4 værelser,Opført 1984,1 toilet,5220,https://www.boligsiden.dk/addresses/0a3f50b3-fdf8-32b8-e044-0003ba298018,,,,
"Vestergade 17,5750",2.695.000 kr.,Nordagerskolen,526 m,6.9,3.7,Villa,Energimærke C,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 11 dage,170 m²,Grund: 1041 m²,Ejerudg.: 1.492 kr/md,4 værelser,Opført 1900,3 toiletter,5750,https://www.boligsiden.dk/addresses/0a3f50b5-3c87-32b8-e044-0003ba298018,,,,
"Søndergade 46,5970",1.745.000 kr.,Marstal Skole,"7,05 km",7.1,3.7,Villa,Energimærke E,Høj,"26,1%",30‰.,"Der er 6.025 indbyggere i Ærø Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30‰.",Til salg i alt: 11 dage,102 m²,Grund: 560 m²,Ejerudg.: 2.363 kr/md,3 værelser,Opført 1825,2 toiletter,5970,https://www.boligsiden.dk/addresses/0a3f50b6-0ca8-32b8-e044-0003ba298018,,,,
"Schleppegrellsgade 67, 2. th.,9000",2.398.000 kr.,Vesterkærets Skole,687 m,7,3.7,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 11 dage,98 m²,,Ejerudg.: 2.793 kr/md,3 værelser,Opført 1933,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-a5e3-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Grindstedvej 5,6870",795.000 kr.,Ølgod Skole,"6,4 km",6.9,3.7,Villa,Energimærke E,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 11 dage,125 m²,Grund: 7415 m²,Ejerudg.: 1.692 kr/md,5 værelser,Opført 1928,1 toilet,6870,https://www.boligsiden.dk/addresses/0a3f50ba-2b22-32b8-e044-0003ba298018,,,,
"Hvedemarksvej 18,2605",5.095.000 kr.,Brøndbyvester Skole - Tornehøj,"2,29 km",6.7,3.7,Villa,Energimærke C,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 11 dage,159 m²,Grund: 823 m²,Ejerudg.: 3.415 kr/md,4 værelser,Opført 1961,1 toilet,2605,https://www.boligsiden.dk/addresses/0a3f50a3-5f79-32b8-e044-0003ba298018,,,,
"Barthsgade 12A, 2. tv.,8200",2.345.000 kr.,Skovvangskolen,505 m,7,3.7,Ejerlejlighed,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 11 dage,65 m²,,Ejerudg.: 2.713 kr/md,2 værelser,Opført 1988,1 toilet,8200,https://www.boligsiden.dk/addresses/0a3f50c2-7749-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Oddevej 105,9690",1.895.000 kr.,Fjerritslev Skole,6 km,6.4,3.6,Landejendom/Landejendom,Energimærke D,Lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 11 dage,249 m²,Grund: 41258 m²,Ejerudg.: 2.303 kr/md,8 værelser,Opført 1904,2 toiletter,9690,https://www.boligsiden.dk/addresses/0a3f50c7-41b2-32b8-e044-0003ba298018,,,,
"Sørupvej 66,3480",12.995.000 kr.,Endrupskolen,"2,95 km",8.4,3.8,Villa,Energimærke A2010,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 19 dage,224 m²,Grund: 1525 m²,Ejerudg.: 6.082 kr/md,4 værelser,Opført 1973,2 toiletter,3480,https://www.boligsiden.dk/addresses/0a3f50a8-404f-32b8-e044-0003ba298018,,,,
"Plutovænget 46H,6710",2.998.000 kr.,Sønderrisskolen,733 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 11 dage,129 m²,Grund: 403 m²,Ejerudg.: 1.902 kr/md,4 værelser,Opført 2023,2 toiletter,6710,https://www.boligsiden.dk/addresses/8759e927-a188-4ea2-81e4-e8823bb9a8ad,,,,
"Viborgvej 22,9640",995.000 kr.,Farsø Skole,"7,54 km",6.9,3.7,Villa,Energimærke C,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 309 dage,289 m²,Grund: 753 m²,Ejerudg.: 1.401 kr/md,6 værelser,Opført 2004,-,9640,https://www.boligsiden.dk/addresses/634b675d-ced8-42b6-a33c-f04140ea8e79,,,,
"Klostermøllevej 8,7770",1.595.000 kr.,Hurup Skole,"8,48 km",7,3.7,Villa,Energimærke E,Mellem,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 1056 dage,138 m²,Grund: 7008 m²,Ejerudg.: 1.341 kr/md,6 værelser,Opført 1988,2 toiletter,7770,https://www.boligsiden.dk/addresses/0a3f50c5-ef2e-32b8-e044-0003ba298018,,,,
