,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Kristiansdals Allé 11,5250",5.695.000 kr.,Tingløkkeskolen,285 m,7.7,3.9,Villa,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 4 dage,157 m²,Grund: 592 m²,Ejerudg.: 2.672 kr/md,4 værelser,Opført 1953,1 toilet,5250,https://www.boligsiden.dk/addresses/0a3f50b4-3999-32b8-e044-0003ba298018,,,,
"Faxevej 6B,4652",850.000 kr.,Hotherskolen,93 m,6.5,3.6,Villa,Energimærke D,Meget høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 4 dage,114 m²,Grund: 518 m²,Ejerudg.: 1.466 kr/md,3 værelser,Opført 1974,2 toiletter,4652,https://www.boligsiden.dk/addresses/0a3f50ac-7708-32b8-e044-0003ba298018,,,,
"Hollændervej 28, st. mf.,1855",13.995.000 kr.,Ny Hollænderskolen,265 m,8,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 130 dage,217 m²,,Ejerudg.: 12.935 kr/md,4 værelser,Opført 1893,2 toiletter,1855,https://www.boligsiden.dk/addresses/a263e5ec-a94b-4de2-ad73-77444348f691,Elevator: Nej,Altan: Nej,Terrasse: Ja,
"Hestemøllestræde 5B, 1. th.,4200",1.550.000 kr.,Antvorskov Skole,957 m,7,3.7,Ejerlejlighed,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 328 dage,79 m²,,Ejerudg.: 4.028 kr/md,2 værelser,Opført 1900,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-95fb-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bakkekvarteret Bolig 31,3600",3.150.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,100 m²,Grund: 231 m²,Ejerudg.: 3.760 kr/md,4 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/b039bedb-7787-4b6c-a410-353a46e01b52,,,,
"Victor Bendix Gade 16, 2. mf.,2100",4.795.000 kr.,Kildevældsskolen,433 m,6.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,94 m²,,Ejerudg.: 5.083 kr/md,4 værelser,Opført 1968,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f50a1-a628-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sødringholmsvej 3,8930",1.895.000 kr.,Rismølleskolen,"1,26 km",6.7,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 4 dage,195 m²,Grund: 924 m²,Ejerudg.: 2.101 kr/md,6 værelser,Opført 1972,2 toiletter,8930,https://www.boligsiden.dk/addresses/0a3f50c1-4040-32b8-e044-0003ba298018,,,,
"Præstedalsvej 7,8960",1.098.000 kr.,Assentoftskolen,"4,51 km",7.3,3.8,Villa,Energimærke D,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 4 dage,168 m²,Grund: 715 m²,Ejerudg.: 1.782 kr/md,6 værelser,Opført 1841,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c2-4fe1-32b8-e044-0003ba298018,,,,
"Koksfourt 8,7140",1.198.000 kr.,Skolen i Midten,"3,06 km",6.6,3.6,Villa,Energimærke G,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 4 dage,112 m²,Grund: 1943 m²,Ejerudg.: 1.665 kr/md,5 værelser,Opført 1957,1 toilet,7140,https://www.boligsiden.dk/addresses/0a3f50bb-c397-32b8-e044-0003ba298018,,,,
"Vestergade 187B,6792",695.000 kr.,Skærbæk Distriktsskole,"15,12 km",6,3.6,Ejerlejlighed/Fritidsbolig,fejl,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 4 dage,70 m²,,Ejerudg.: 3.729 kr/md,3 værelser,Opført 1987,-,6792,https://www.boligsiden.dk/addresses/0a3f50b7-7a5d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Strandlund 101,2920",9.495.000 kr.,Maglegårdsskolen,927 m,8.1,3.9,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 4 dage,97 m²,,Ejerudg.: 7.952 kr/md,4 værelser,Opført 1978,2 toiletter,2920,https://www.boligsiden.dk/addresses/0a3f50a4-0b15-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Bodenhoffs Plads 8, 5. tv.,1430",3.995.000 kr.,Christianshavns Skole,279 m,7.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,66 m²,,Ejerudg.: 5.088 kr/md,3 værelser,Opført 1901,1 toilet,1430,https://www.boligsiden.dk/addresses/0a3f509d-67e1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bakkekvarteret Bolig 35,3600",3.100.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,100 m²,Grund: 228 m²,Ejerudg.: 3.719 kr/md,3 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/48c1fc17-3896-4b86-82bf-099553d5b694,,,,
"Læstenvej 7,8990",2.195.000 kr.,Fårup Skole og Børneby,"2,72 km",6.8,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 4 dage,187 m²,Grund: 3165 m²,Ejerudg.: 1.775 kr/md,5 værelser,Opført 1921,2 toiletter,8990,https://www.boligsiden.dk/addresses/0a3f50c0-c63c-32b8-e044-0003ba298018,,,,
"Viborgvej 262,7840",3.975.000 kr.,Højslev Skole,855 m,7.5,3.7,Villa,Energimærke A2015,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 4 dage,203 m²,Grund: 1182 m²,Ejerudg.: 1.706 kr/md,5 værelser,Opført 2018,2 toiletter,7840,https://www.boligsiden.dk/addresses/0a3f50c5-bca5-32b8-e044-0003ba298018,,,,
"Bakkekvarteret Bolig 8,3600",2.775.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,87 m²,Grund: 208 m²,Ejerudg.: 3.437 kr/md,3 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/625e634c-af65-4e50-a873-c081b1234b24,,,,
"Højbjergvej 37,7620",395.000 kr.,Nørre Nissum Skole- og Børneunivers,"3,59 km",7.2,3.9,Villa,Energimærke G,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 4 dage,98 m²,Grund: 4424 m²,Ejerudg.: 966 kr/md,3 værelser,Opført 1890,1 toilet,7620,https://www.boligsiden.dk/addresses/0a3f50be-719b-32b8-e044-0003ba298018,,,,
"Bredgade 49,8340",2.995.000 kr.,Malling Skole,347 m,7.7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 4 dage,118 m²,Grund: 922 m²,Ejerudg.: 4.635 kr/md,4 værelser,Opført 1891,-,8340,https://www.boligsiden.dk/addresses/a26c702c-6586-422f-8848-d4e91f860ba3,,,,
"Bakkekvarteret Bolig 14,3600",2.875.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,87 m²,Grund: 207 m²,Ejerudg.: 3.520 kr/md,3 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/fa9a6b60-babb-4400-9692-a71e46ac9994,,,,
"Skolevej 3,2600",4.295.000 kr.,Skolerne i Glostrup,342 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"24,6%",25‰.,"Der er 23.514 indbyggere i Glostrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 25‰.",Til salg i alt: 4 dage,116 m²,Grund: 459 m²,Ejerudg.: 3.569 kr/md,5 værelser,Opført 1927,2 toiletter,2600,https://www.boligsiden.dk/addresses/0a3f50a4-c25e-32b8-e044-0003ba298018,,,,
"Egedal Centret 44I, 1.,3660",1.395.000 kr.,Lærkeskolen,545 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 4 dage,50 m²,,Ejerudg.: 2.373 kr/md,2 værelser,Opført 1978,1 toilet,3660,https://www.boligsiden.dk/addresses/0a3f50aa-aabd-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Øresund Parkvej 12, 1. tv.,2300",6.795.000 kr.,Lergravsparkens Skole,937 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,117 m²,,Ejerudg.: 6.504 kr/md,3 værelser,Opført 2005,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a1-d1b3-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bakkekvarteret Bolig 36,3600",2.975.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,98 m²,Grund: 182 m²,Ejerudg.: 3.612 kr/md,4 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/132194a3-4e05-4492-9caf-16c4de59b86d,,,,
"Skt. Jørgens Gade 135,5000",2.995.000 kr.,Risingskolen,"1,01 km",6.6,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 4 dage,350 m²,Grund: 648 m²,Ejerudg.: 4.311 kr/md,7 værelser,Opført 1898,3 toiletter,5000,https://www.boligsiden.dk/addresses/4eca26b5-f66d-6765-e044-0003ba298018,,,,
"Anderuplunden 44,5270",1.395.000 kr.,Søhusskolen,744 m,7.3,3.7,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 4 dage,64 m²,Grund: 211 m²,Ejerudg.: 1.409 kr/md,3 værelser,Opført 1987,1 toilet,5270,https://www.boligsiden.dk/addresses/0a3f50b3-8a3f-32b8-e044-0003ba298018,,,,
"Bakkekvarteret Bolig 13,3600",3.200.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,98 m²,Grund: 184 m²,Ejerudg.: 3.797 kr/md,4 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/b5e63ac0-9f17-4d08-b6e2-c07cacff52b8,,,,
"Amager Strandvej 158D, 7. mf.,2300",5.295.000 kr.,Skolen ved Sundet,613 m,7.6,3.8,Ejerlejlighed,Energimærke A2010,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,104 m²,,Ejerudg.: 4.988 kr/md,3 værelser,Opført 2014,1 toilet,2300,https://www.boligsiden.dk/addresses/a1a39e2d-6785-40dc-9a83-8c6e7d7f553b,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Æblevej 2,6500",795.000 kr.,"Fællesskolen Bevtoft-Over Jerstal, afd. Over Jerstal",872 m,6.2,3.8,Villa,Energimærke E,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 210 dage,154 m²,Grund: 1310 m²,Ejerudg.: 1.287 kr/md,6 værelser,Opført 1972,2 toiletter,6500,https://www.boligsiden.dk/addresses/0a3f50b8-2358-32b8-e044-0003ba298018,,,,
"H.C.Andersens Vej 5,8600",5.250.000 kr.,Balleskolen,675 m,7.1,3.7,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 4 dage,276 m²,Grund: 835 m²,Ejerudg.: 3.501 kr/md,7 værelser,Opført 1968,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-d4ec-32b8-e044-0003ba298018,,,,
"Oldenborggade 10, 1. mf.,2300",5.495.000 kr.,Lergravsparkens Skole,106 m,6.9,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,100 m²,,Ejerudg.: 4.992 kr/md,4 værelser,Opført 2020,1 toilet,2300,https://www.boligsiden.dk/addresses/6fe33a14-4e14-4c13-9cc1-c2bd5149bfbb,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Bakkekvarteret Bolig 1,3600",2.775.000 kr.,Ådalens Skole,"2,54 km",7,3.7,Villa,Energimærke A2020,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 4 dage,87 m²,Grund: 208 m²,Ejerudg.: 3.437 kr/md,3 værelser,Opført 2026,-,3600,https://www.boligsiden.dk/addresses/56932a5d-65a6-425f-84c1-b8c77643401c,,,,
"Skodsborgvej 148A,2840",11.500.000 kr.,Ravnholm Skole,"1,96 km",8.2,3.8,Villa,Energimærke A2010,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 180 dage,204 m²,Grund: 1203 m²,Ejerudg.: 10.578 kr/md,4 værelser,Opført 2016,2 toiletter,2840,https://www.boligsiden.dk/addresses/8e0136c6-b19d-438d-9b4f-9eb66693cc08,,,,
"Krengerupvej 16,7000",1.795.000 kr.,10 énde Fredericia,366 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 353 dage,228 m²,Grund: 900 m²,Ejerudg.: 2.264 kr/md,8 værelser,Opført 1979,3 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-b2ee-32b8-e044-0003ba298018,,,,
"Egernets Kvarter 21,4623",1.995.000 kr.,Ejby Skole,832 m,7.2,3.8,Rækkehus,Energimærke C,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 4 dage,98 m²,Grund: 174 m²,Ejerudg.: 2.031 kr/md,4 værelser,Opført 1987,1 toilet,4623,https://www.boligsiden.dk/addresses/0a3f50ac-387d-32b8-e044-0003ba298018,,,,
"Hjortevænget 519,2980",4.400.000 kr.,Kokkedal Skole,"1,27 km",7.2,3.8,Villa,Energimærke D,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 4 dage,132 m²,Grund: 700 m²,Ejerudg.: 3.986 kr/md,4 værelser,Opført 1979,2 toiletter,2980,https://www.boligsiden.dk/addresses/0a3f50aa-5a1f-32b8-e044-0003ba298018,,,,
"Sct. Laurentii Vej 45,8800",1.795.000 kr.,Nordre Skole,745 m,7.4,3.8,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 145 dage,108 m²,Grund: 472 m²,Ejerudg.: 2.589 kr/md,4 værelser,Opført 1948,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c6-7ba0-32b8-e044-0003ba298018,,,,
"Bjerg-Thomsensvej 79,8410",2.998.000 kr.,Rønde Skole,"1,18 km",7.1,3.7,Villa,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 4 dage,127 m²,Grund: 641 m²,Ejerudg.: 2.728 kr/md,5 værelser,Opført 1990,1 toilet,8410,https://www.boligsiden.dk/addresses/0a3f50c1-94dc-32b8-e044-0003ba298018,,,,
"Rødtjørnevej 1,4470",1.095.000 kr.,Svebølle Skole,285 m,5.9,3.5,Villa,Energimærke D,Mellem,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 556 dage,111 m²,Grund: 1321 m²,Ejerudg.: 1.407 kr/md,4 værelser,Opført 1942,1 toilet,4470,https://www.boligsiden.dk/addresses/0a3f50ac-97c0-32b8-e044-0003ba298018,,,,
"Leharparken 4,9200",2.995.000 kr.,Frejlev Skole,"1,23 km",7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 4 dage,238 m²,Grund: 1139 m²,Ejerudg.: 3.659 kr/md,9 værelser,Opført 1974,2 toiletter,9200,https://www.boligsiden.dk/addresses/0a3f50ca-4efc-32b8-e044-0003ba298018,,,,
"Skovlyvej 2,8300",5.995.000 kr.,"Vestskolen, afd. Skovbakken","4,16 km",7.2,3.7,Landejendom,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 1034 dage,213 m²,Grund: 139583 m²,Ejerudg.: 6.430 kr/md,7 værelser,Opført 1953,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-b2d7-32b8-e044-0003ba298018,,,,
"Præstemarken 56,8752",2.495.000 kr.,Østbirk Skole,473 m,7.2,3.7,Villa,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 4 dage,142 m²,Grund: 969 m²,Ejerudg.: 1.873 kr/md,4 værelser,Opført 1981,3 toiletter,8752,https://www.boligsiden.dk/addresses/0a3f50ba-f0fe-32b8-e044-0003ba298018,,,,
"Solvænget 10,2800",12.495.000 kr.,Engelsborgskolen,322 m,8.5,3.8,Villa,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 4 dage,174 m²,Grund: 751 m²,Ejerudg.: 4.949 kr/md,6 værelser,Opført 1932,2 toiletter,2800,https://www.boligsiden.dk/addresses/0a3f50a6-6855-32b8-e044-0003ba298018,,,,
"Fjordtoften 3,5600",2.695.000 kr.,Øhavsskolen,"3,54 km",6.6,3.7,Ejerlejlighed/Fritidsbolig,Energimærke B,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 4 dage,131 m²,,Ejerudg.: 2.361 kr/md,3 værelser,Opført 2004,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-a010-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Mørkhøj Parkalle 8B,2860",5.475.000 kr.,Enghavegård Skole,263 m,7.2,3.7,Rækkehus,Energimærke B,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 4 dage,147 m²,Grund: 155 m²,Ejerudg.: 3.797 kr/md,5 værelser,Opført 2006,2 toiletter,2860,https://www.boligsiden.dk/addresses/16d19f5b-e31c-16bd-e044-0003ba298018,,,,
"Oldenborggade 18, 2. tv.,2300",5.695.000 kr.,Lergravsparkens Skole,118 m,6.9,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,89 m²,,Ejerudg.: 4.202 kr/md,4 værelser,Opført 2020,1 toilet,2300,https://www.boligsiden.dk/addresses/7840995f-6630-42d3-9123-2c24f751fed5,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Løgtagervej 13,9280",1.748.000 kr.,Tofthøjskolen,"1,49 km",7,3.6,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 4 dage,134 m²,Grund: 704 m²,Ejerudg.: 1.330 kr/md,5 værelser,Opført 1979,1 toilet,9280,https://www.boligsiden.dk/addresses/0a3f50c9-0834-32b8-e044-0003ba298018,,,,
"Finderupvej 2G,8000",2.450.000 kr.,Møllevangskolen,"1,05 km",6.8,3.7,Ejerlejlighed,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 4 dage,62 m²,,Ejerudg.: 2.201 kr/md,2 værelser,Opført 2009,1 toilet,8000,https://www.boligsiden.dk/addresses/5338c3f8-b8bc-00e2-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Ja,
"Gl Randersvej 27,8450",1.895.000 kr.,Skovvangskolen,314 m,7.1,3.7,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 455 dage,140 m²,Grund: 784 m²,Ejerudg.: 1.416 kr/md,4 værelser,Opført 1930,1 toilet,8450,https://www.boligsiden.dk/addresses/0a3f50c0-0633-32b8-e044-0003ba298018,,,,
"Rømerparken 83,5700",1.175.000 kr.,Vestre Skole,321 m,5.9,3.7,Rækkehus,Energimærke B,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 4 dage,60 m²,Grund: 208 m²,Ejerudg.: 1.510 kr/md,2 værelser,Opført 1978,1 toilet,5700,https://www.boligsiden.dk/addresses/0a3f50b5-98ba-32b8-e044-0003ba298018,,,,
"Charles Roos Vænget 3,5270",1.595.000 kr.,Søhusskolen,434 m,7.3,3.7,Rækkehus,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 4 dage,85 m²,Grund: 371 m²,Ejerudg.: 1.472 kr/md,4 værelser,Opført 1969,1 toilet,5270,https://www.boligsiden.dk/addresses/0a3f50b3-b381-32b8-e044-0003ba298018,,,,
"Hovedgaden 77B,4520",3.285.000 kr.,Svinninge Skole,400 m,6,3.5,Villa,Energimærke C,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 276 dage,148 m²,Grund: 659 m²,Ejerudg.: 1.739 kr/md,3 værelser,Opført 1988,2 toiletter,4520,https://www.boligsiden.dk/addresses/0a3f50ae-feae-32b8-e044-0003ba298018,,,,
"Brønshøjvej 79, st. th.,2700",2.250.000 kr.,Rødkilde Skole,502 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 4 dage,54 m²,,Ejerudg.: 3.253 kr/md,2 værelser,Opført 1934,1 toilet,2700,https://www.boligsiden.dk/addresses/0a3f509d-96b5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Lille Tingbakke 1,9310",3.295.000 kr.,Vodskov Skole,702 m,6.9,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 4 dage,174 m²,Grund: 1341 m²,Ejerudg.: 2.726 kr/md,6 værelser,Opført 1935,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50ca-51aa-32b8-e044-0003ba298018,,,,
