,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Haraldsgade 58, 1. tv.,6700",1.098.000 kr.,Boldesager Skole,648 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke E,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 39 dage,66 m²,,Ejerudg.: 2.233 kr/md,2 værelser,Opført 1939,1 toilet,6700,https://www.boligsiden.dk/addresses/0a3f50b8-eea1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gugvej 203A,9210",2.395.000 kr.,Gug Skole,563 m,7.6,3.8,Rækkehus,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 39 dage,145 m²,Grund: 2504 m²,Ejerudg.: 3.204 kr/md,3 værelser,Opført 1880,2 toiletter,9210,https://www.boligsiden.dk/addresses/0a3f50ca-0c1d-32b8-e044-0003ba298018,,,,
"Elmevej 10,7160",1.095.000 kr.,Rask Mølle Skole,"3,02 km",7,3.6,Villa,Energimærke D,Høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 649 dage,160 m²,Grund: 849 m²,Ejerudg.: 1.330 kr/md,5 værelser,Opført 1972,2 toiletter,7160,https://www.boligsiden.dk/addresses/0a3f50bc-789b-32b8-e044-0003ba298018,,,,
"Bakkedraget 10,7700",2.345.000 kr.,Tingstrup Skole,980 m,7.3,3.8,Villa,Energimærke C,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 584 dage,143 m²,Grund: 920 m²,Ejerudg.: 1.600 kr/md,5 værelser,Opført 1978,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-00d8-32b8-e044-0003ba298018,,,,
"Hebbelstrupvej 279,9800",2.195.000 kr.,Bindslev undervisningssted,"3,96 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke A2010,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 565 dage,213 m²,Grund: 10370 m²,Ejerudg.: 1.649 kr/md,5 værelser,Opført 1890,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-1a93-32b8-e044-0003ba298018,,,,
"Skolevangsvej 4,9900",695.000 kr.,Strandby Skole,"2,11 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 39 dage,133 m²,Grund: 1543 m²,Ejerudg.: 1.339 kr/md,4 værelser,Opført 1961,2 toiletter,9900,https://www.boligsiden.dk/addresses/0a3f50c7-8884-32b8-e044-0003ba298018,,,,
"Strandbakken 2,4400",2.495.000 kr.,Nyrupskolen,"1,2 km",7.2,3.7,Villa,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,155 m²,Grund: 1065 m²,Ejerudg.: 3.761 kr/md,4 værelser,Opført 1968,2 toiletter,4400,https://www.boligsiden.dk/addresses/0a3f50ad-c3e3-32b8-e044-0003ba298018,,,,
"Bjørnbækvej 27,9320",298.000 kr.,Klokkerholm Skole,"3,71 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 668 dage,115 m²,Grund: 1182 m²,Ejerudg.: 1.135 kr/md,2 værelser,Opført 1949,1 toilet,9320,https://www.boligsiden.dk/addresses/0a3f50c7-0460-32b8-e044-0003ba298018,,,,
"Buen 17,3770",1.995.000 kr.,Kongeskærskolen,"5,35 km",7,3.6,Villa/Fritidsbolig,Energimærke E,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,109 m²,Grund: 1081 m²,Ejerudg.: 1.466 kr/md,4 værelser,Opført 1984,1 toilet,3770,https://www.boligsiden.dk/addresses/0a3f50b1-ddc3-32b8-e044-0003ba298018,,,,
"Amerika Plads 12, 3. 4.,2100",5.195.000 kr.,Langelinieskolen,466 m,7.5,3.8,Ejerlejlighed,Energimærke A2010,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,84 m²,,Ejerudg.: 4.609 kr/md,3 værelser,Opført 2007,1 toilet,2100,https://www.boligsiden.dk/addresses/0f0b1f3f-0bc6-73d9-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Slugten 9B,9380",2.295.000 kr.,Vestbjerg Skole,934 m,8.1,3.8,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 39 dage,129 m²,Grund: 1109 m²,Ejerudg.: 1.937 kr/md,4 værelser,Opført 1965,2 toiletter,9380,https://www.boligsiden.dk/addresses/0a3f50ca-b5ec-32b8-e044-0003ba298018,,,,
"Brunbjergvej 36,6200",1.498.000 kr.,Løjt Kirkeby Skole,726 m,7.3,3.8,Villa,Energimærke C,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 39 dage,187 m²,Grund: 863 m²,Ejerudg.: 1.572 kr/md,4 værelser,Opført 1976,2 toiletter,6200,https://www.boligsiden.dk/addresses/0a3f50b8-27e8-32b8-e044-0003ba298018,,,,
"Gryderupvej 197,4242",998.000 kr.,Vemmelev Skole,"4,87 km",6.7,3.8,Villa,Energimærke G,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 39 dage,160 m²,Grund: 841 m²,Ejerudg.: 1.793 kr/md,4 værelser,Opført 1958,2 toiletter,4242,https://www.boligsiden.dk/addresses/0a3f50ae-6534-32b8-e044-0003ba298018,,,,
"Nr Billumvej 34,6852",4.695.000 kr.,Blåvandshuk Skole,"3,58 km",6.7,3.7,Landejendom,Energimærke D,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 39 dage,395 m²,Grund: 25645 m²,Ejerudg.: 2.811 kr/md,4 værelser,Opført 1916,1 toilet,6852,https://www.boligsiden.dk/addresses/0a3f50b9-f2e3-32b8-e044-0003ba298018,,,,
"Vallekildevej 35,4534",2.995.000 kr.,Hørve Skole,373 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 326 dage,222 m²,Grund: 1500 m²,Ejerudg.: 2.596 kr/md,7 værelser,Opført 1926,2 toiletter,4534,https://www.boligsiden.dk/addresses/0a3f50ac-d4e0-32b8-e044-0003ba298018,,,,
"Gudrunvej 24,9000",2.145.000 kr.,Filstedvejens Skole,525 m,6.6,3.7,Rækkehus,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 249 dage,112 m²,Grund: 354 m²,Ejerudg.: 2.254 kr/md,3 værelser,Opført 1965,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-0b68-32b8-e044-0003ba298018,,,,
"Lindevej 5,5800",3.195.000 kr.,Birkhovedskolen,619 m,6.9,3.7,Villa,Energimærke D,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 39 dage,133 m²,Grund: 624 m²,Ejerudg.: 2.422 kr/md,5 værelser,Opført 1935,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-5eb1-32b8-e044-0003ba298018,,,,
"Blommehaven 17,4390",2.795.000 kr.,Vipperød og Ågerup Skole,762 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 39 dage,141 m²,Grund: 822 m²,Ejerudg.: 2.535 kr/md,3 værelser,Opført 1980,2 toiletter,4390,https://www.boligsiden.dk/addresses/0a3f50ad-2efc-32b8-e044-0003ba298018,,,,
"Gyldenløvesgade 21, 2. tv.,1600",3.350.000 kr.,Blågård Skole,"1,06 km",5.6,3.6,Ejerlejlighed,fejl,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,63 m²,,Ejerudg.: 2.894 kr/md,2 værelser,Opført 1938,1 toilet,1600,https://www.boligsiden.dk/addresses/0a3f509e-7836-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Ja,
"Herluf Trolles Gade 7, 4. th.,1052",9.195.000 kr.,Christianshavns Skole,693 m,7.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,127 m²,,Ejerudg.: 7.506 kr/md,6 værelser,Opført 1890,1 toilet,1052,https://www.boligsiden.dk/addresses/0a3f509e-a1c6-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hornvej 19,8883",1.395.000 kr.,Fårvang Skole,"4,54 km",6.9,3.6,Villa,Energimærke F,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 39 dage,72 m²,Grund: 922 m²,Ejerudg.: 1.857 kr/md,3 værelser,Opført 1955,1 toilet,8883,https://www.boligsiden.dk/addresses/0a3f50bf-b554-32b8-e044-0003ba298018,,,,
"Zincksvej 30,9230",1.498.000 kr.,Højvangskolen,706 m,7.4,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 39 dage,196 m²,Grund: 800 m²,Ejerudg.: 2.941 kr/md,5 værelser,Opført 1964,2 toiletter,9230,https://www.boligsiden.dk/addresses/0a3f50cb-0682-32b8-e044-0003ba298018,,,,
"Irisvej 42,4700",1.995.000 kr.,"Ellebækskolen, afd. Kalbyris",496 m,6.5,3.7,Villa,Energimærke E,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 39 dage,108 m²,Grund: 709 m²,Ejerudg.: 1.917 kr/md,4 værelser,Opført 1954,1 toilet,4700,https://www.boligsiden.dk/addresses/0a3f50b0-8b29-32b8-e044-0003ba298018,,,,
"Toldbodgade 31, 1. tv.,9000",1.245.000 kr.,Skansevejens Skole,"1,01 km",7,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 39 dage,64 m²,,Ejerudg.: 1.720 kr/md,2 værelser,Opført 1939,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-df9d-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Ny Østergade 38,3700",895.000 kr.,Åvangsskolen,"1,03 km",6.4,3.6,Rækkehus,Energimærke E,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,102 m²,Grund: 126 m²,Ejerudg.: 1.468 kr/md,3 værelser,Opført 1900,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b2-0bf6-32b8-e044-0003ba298018,,,,
"Kobbelhave 8,6000",5.195.000 kr.,Lyshøjskolen,326 m,8.1,3.9,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 415 dage,225 m²,Grund: 999 m²,Ejerudg.: 3.668 kr/md,6 værelser,Opført 1965,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-16da-32b8-e044-0003ba298018,,,,
"Aakjærsvej 11,6920",399.000 kr.,Nr. Vium-Troldhede Skole,396 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 641 dage,93 m²,Grund: 646 m²,Ejerudg.: 830 kr/md,2 værelser,Opført 1918,1 toilet,6920,https://www.boligsiden.dk/addresses/0a3f50bf-2e0d-32b8-e044-0003ba298018,,,,
"Hedevej 8,8970",1.595.000 kr.,Grønhøjskolen,"2,68 km",6.2,3.6,Landejendom,Energimærke B,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 224 dage,196 m²,Grund: 26812 m²,Ejerudg.: 2.044 kr/md,8 værelser,Opført 1827,2 toiletter,8970,https://www.boligsiden.dk/addresses/0a3f50c0-6cc9-32b8-e044-0003ba298018,,,,
"Årupvej 8,6900",7.500.000 kr.,Rækker Mølle Skolen,"2,31 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 39 dage,306 m²,Grund: 16685 m²,Ejerudg.: 1.943 kr/md,8 værelser,Opført 2014,2 toiletter,6900,https://www.boligsiden.dk/addresses/0a3f50be-b003-32b8-e044-0003ba298018,,,,
"C.F. Richs Vej 2, 4.,2000",5.595.000 kr.,Skolen på La Cours Vej,554 m,7.6,3.8,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 39 dage,97 m²,,Ejerudg.: 7.042 kr/md,4 værelser,Opført 1932,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-b23f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Frederiks Plads 16, 2. 1.,8000",3.598.000 kr.,Frederiksbjerg Skole,746 m,7.7,3.7,Ejerlejlighed,Energimærke A2015,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 39 dage,73 m²,,Ejerudg.: 3.409 kr/md,2 værelser,Opført 2017,1 toilet,8000,https://www.boligsiden.dk/addresses/91297d6d-e426-414d-9692-a84621a008cf,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Rens Bygade 42,6372",945.000 kr.,Bylderup Skole og Børnehus,"5,64 km",6.9,3.7,Villa,Energimærke D,Mellem,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 39 dage,145 m²,Grund: 1035 m²,Ejerudg.: 963 kr/md,4 værelser,Opført 1977,2 toiletter,6372,https://www.boligsiden.dk/addresses/0a3f50b7-e420-32b8-e044-0003ba298018,,,,
"L.P. Houmøllers Vej 53,9900",1.795.000 kr.,Bangsbostrand - Gærum Skole,538 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 39 dage,164 m²,Grund: 673 m²,Ejerudg.: 1.643 kr/md,4 værelser,Opført 1965,2 toiletter,9900,https://www.boligsiden.dk/addresses/0a3f50c7-717c-32b8-e044-0003ba298018,,,,
"Nordre Frihavnsgade 100A, 2. tv.,2100",2.795.000 kr.,Skolen på Strandboulevarden,169 m,6.1,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,42 m²,,Ejerudg.: 2.810 kr/md,1 værelser,Opført 1903,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509f-d43e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Østerled 6,9600",1.598.000 kr.,Østermarkskolen,432 m,6.9,3.8,Villa,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 39 dage,191 m²,Grund: 906 m²,Ejerudg.: 1.642 kr/md,6 værelser,Opført 1971,2 toiletter,9600,https://www.boligsiden.dk/addresses/0a3f50cb-2c74-32b8-e044-0003ba298018,,,,
"Vorupørvej 267,7700",4.000.000 kr.,Snedsted Skole,"8,25 km",6.8,3.8,Landejendom,Energimærke C,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 569 dage,274 m²,Grund: 105263 m²,Ejerudg.: 2.056 kr/md,7 værelser,Opført 1875,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-3b78-32b8-e044-0003ba298018,,,,
"Amsterdamhusene 54,3600",5.195.000 kr.,"Trekløverskolen, afd. Falkenborg",742 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 39 dage,140 m²,,Ejerudg.: 7.100 kr/md,4 værelser,Opført 2002,2 toiletter,3600,https://www.boligsiden.dk/addresses/0a3f50a8-4918-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Himmelev Skovvej 15,4000",5.795.000 kr.,Himmelev Skole,458 m,8.1,3.8,Villa,Energimærke A2015,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 39 dage,131 m²,Grund: 263 m²,Ejerudg.: 3.998 kr/md,5 værelser,Opført 2018,2 toiletter,4000,https://www.boligsiden.dk/addresses/9c497444-cfca-4210-afd6-71f99b291fb8,,,,
"Birkebakken 18,3460",6.495.000 kr.,Søholmskolen,"1,65 km",7.9,3.7,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 39 dage,128 m²,Grund: 648 m²,Ejerudg.: 5.488 kr/md,5 værelser,Opført 1966,2 toiletter,3460,https://www.boligsiden.dk/addresses/0a3f50a7-dce7-32b8-e044-0003ba298018,,,,
"Strandbakken 140,4400",2.475.000 kr.,Nyrupskolen,"1,04 km",7.2,3.7,Villa,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 259 dage,206 m²,Grund: 2186 m²,Ejerudg.: 3.256 kr/md,7 værelser,Opført 1973,2 toiletter,4400,https://www.boligsiden.dk/addresses/0a3f50ad-c45d-32b8-e044-0003ba298018,,,,
"Sofievej 28A, 1.,9000",895.000 kr.,Filstedvejens Skole,673 m,6.6,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 223 dage,55 m²,,Ejerudg.: 1.327 kr/md,1 værelser,Opført 1969,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-b8a9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Peder Rimmensgade 32,9850",450.000 kr.,Hirtshals undervisningssted,466 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 294 dage,122 m²,Grund: 674 m²,Ejerudg.: 1.262 kr/md,4 værelser,Opført 1959,2 toiletter,9850,https://www.boligsiden.dk/addresses/0a3f50c7-f400-32b8-e044-0003ba298018,,,,
"Harrestrupvang 9C, 2. th.,2500",2.149.000 kr.,Hanssted Skole,179 m,7.3,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 431 dage,51 m²,,Ejerudg.: 3.272 kr/md,2 værelser,Opført 1932,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f509e-8f4f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Smedegade 42, st.,8700",1.995.000 kr.,Learnmark 10,604 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 415 dage,132 m²,,Ejerudg.: 3.312 kr/md,5 værelser,Opført 1936,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-884e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Svalhøjvej 2,3790",2.500.000 kr.,Svartingedal Skole,517 m,6,3.7,Villa,Energimærke C,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 39 dage,205 m²,Grund: 4301 m²,Ejerudg.: 3.106 kr/md,7 værelser,Opført 1907,2 toiletter,3790,https://www.boligsiden.dk/addresses/0a3f50b2-2cd2-32b8-e044-0003ba298018,,,,
"Sønderbro 17, 4. tv.,9000",1.345.000 kr.,Sønderbroskolen,197 m,7.2,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 250 dage,57 m²,,Ejerudg.: 1.752 kr/md,2 værelser,Opført 1943,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-d15d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Bækkelunden 83,2660",4.395.000 kr.,Brøndby Strand Skole - Dyringparken,"1,41 km",5.9,3.7,Villa,Energimærke B,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 39 dage,113 m²,Grund: 662 m²,Ejerudg.: 3.078 kr/md,4 værelser,Opført 2004,2 toiletter,2660,https://www.boligsiden.dk/addresses/0a3f50a3-514a-32b8-e044-0003ba298018,,,,
"Sejerskovvej 3,5260",5.495.000 kr.,Dalumskolen,824 m,7.2,3.8,Rækkehus,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 39 dage,156 m²,Grund: 683 m²,Ejerudg.: 2.300 kr/md,6 værelser,Opført 1955,2 toiletter,5260,https://www.boligsiden.dk/addresses/0a3f50b4-ab89-32b8-e044-0003ba298018,,,,
"Pedersvej 95,4600",4.595.000 kr.,Sct. Nicolai Skole,619 m,7.5,3.9,Villa,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 39 dage,80 m²,Grund: 836 m²,Ejerudg.: 3.415 kr/md,3 værelser,Opført 1938,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-86c5-32b8-e044-0003ba298018,,,,
"Kalveknækket 22,6340",1.225.000 kr.,Lyreskovskolen,"5,11 km",6.5,3.6,Rækkehus,Energimærke C,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 39 dage,98 m²,Grund: 400 m²,Ejerudg.: 1.346 kr/md,3 værelser,Opført 1986,1 toilet,6340,https://www.boligsiden.dk/addresses/0a3f50b6-513b-32b8-e044-0003ba298018,,,,
"Nordre Skansevej 32,9400",3.195.000 kr.,Skansevejens Skole,538 m,7,3.8,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 170 dage,117 m²,Grund: 500 m²,Ejerudg.: 2.114 kr/md,5 værelser,Opført 1927,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50ca-708a-32b8-e044-0003ba298018,,,,
"Hendrik Pontoppidans Gade 12, 1. tv.,8000",6.798.000 kr.,Frederiksbjerg Skole,444 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 39 dage,130 m²,,Ejerudg.: 5.470 kr/md,5 værelser,Opført 1906,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-057f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Sct. Mathias Gade 62, 3. tv.,8800",2.795.000 kr.,Vestre Skole,735 m,7,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 40 dage,79 m²,,Ejerudg.: 2.110 kr/md,3 værelser,Opført 1928,1 toilet,8800,https://www.boligsiden.dk/addresses/19910d90-1e7f-41c9-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
