,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Gimsinghovedvej 25,7600",995.000 kr.,Limfjordsskolen Struer,"1,03 km",6.5,3.7,Villa,Energimærke C,Lav,"25,3%","22,9‰.","Der er 20.802 indbyggere i Struer Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 22,9‰.",Til salg i alt: 62 dage,108 m²,Grund: 770 m²,Ejerudg.: 1.265 kr/md,4 værelser,Opført 1955,1 toilet,7600,https://www.boligsiden.dk/addresses/0a3f50be-d3aa-32b8-e044-0003ba298018,,,,
"Pilevej 56,7870",695.000 kr.,Glyngøre Skole,568 m,6.6,3.8,Villa,Energimærke C,Lav,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 62 dage,195 m²,Grund: 841 m²,Ejerudg.: 1.374 kr/md,4 værelser,Opført 1976,2 toiletter,7870,https://www.boligsiden.dk/addresses/0a3f50c5-7f24-32b8-e044-0003ba298018,,,,
"Hassellunden 91,6705",1.948.000 kr.,Kvaglundskolen,216 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 62 dage,151 m²,Grund: 972 m²,Ejerudg.: 1.478 kr/md,5 værelser,Opført 1972,2 toiletter,6705,https://www.boligsiden.dk/addresses/0a3f50b8-ef46-32b8-e044-0003ba298018,,,,
"Gyngemose Parkvej 10, 4. mf.,2860",3.150.000 kr.,Enghavegård Skole,251 m,7.2,3.7,Ejerlejlighed,Energimærke B,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 62 dage,87 m²,,Ejerudg.: 3.482 kr/md,3 værelser,Opført 2007,1 toilet,2860,https://www.boligsiden.dk/addresses/363cc2db-650d-1eb8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Nørreled 9,7620",1.795.000 kr.,Lemtorpskolen,665 m,7.5,3.9,Villa/Fritidsbolig,Energimærke C,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 62 dage,162 m²,Grund: 806 m²,Ejerudg.: 1.383 kr/md,5 værelser,Opført 1961,2 toiletter,7620,https://www.boligsiden.dk/addresses/0a3f50be-7af4-32b8-e044-0003ba298018,,,,
"Skoleparken 161,8330",4.495.000 kr.,Beder Skole,498 m,7.8,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 62 dage,210 m²,Grund: 880 m²,Ejerudg.: 3.714 kr/md,7 værelser,Opført 1969,3 toiletter,8330,https://www.boligsiden.dk/addresses/0a3f50c4-2b22-32b8-e044-0003ba298018,,,,
"Lykkemosevej 10,3480",3.895.000 kr.,Fredensborg Skole,"1,14 km",8,3.8,Villa,Energimærke C,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 62 dage,153 m²,Grund: 561 m²,Ejerudg.: 4.540 kr/md,6 værelser,Opført 1955,1 toilet,3480,https://www.boligsiden.dk/addresses/0a3f50a8-386e-32b8-e044-0003ba298018,,,,
"Kratkær 4B,2765",7.995.000 kr.,Boesagerskolen,361 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 62 dage,183 m²,Grund: 732 m²,Ejerudg.: 5.680 kr/md,5 værelser,Opført 2014,2 toiletter,2765,https://www.boligsiden.dk/addresses/039c61ea-a111-4ff8-9c22-e577b29d524b,,,,
"Åkrogs Strandvej 5A,8240",6.495.000 kr.,Sølystskolen,"1,3 km",8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 62 dage,140 m²,Grund: 700 m²,Ejerudg.: 4.499 kr/md,4 værelser,Opført 1964,2 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c4-c7a3-32b8-e044-0003ba298018,,,,
"Jens Baggesens Vej 110, 2. tv.,8200",2.198.000 kr.,Katrinebjergskolen,299 m,6.8,3.7,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 62 dage,85 m²,,Ejerudg.: 3.526 kr/md,3 værelser,Opført 1968,1 toilet,8200,https://www.boligsiden.dk/addresses/0a3f50c3-4a5d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Torngårdsallé 23,9440",4.750.000 kr.,Aabybro Skole,"1,04 km",7.4,3.8,Villa,Energimærke A2010,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 181 dage,280 m²,Grund: 1537 m²,Ejerudg.: 3.477 kr/md,8 værelser,Opført 2009,3 toiletter,9440,https://www.boligsiden.dk/addresses/39ff92cd-f308-0991-e044-0003ba298018,,,,
"Vejlesøparken 15, 5. th.,2840",4.795.000 kr.,Holte Skole,"1,38 km",8.6,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 62 dage,126 m²,,Ejerudg.: 8.643 kr/md,5 værelser,Opført 1973,2 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-ffb0-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Askelunden 31,8300",2.695.000 kr.,Hou Skole,892 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 62 dage,128 m²,Grund: 707 m²,Ejerudg.: 1.915 kr/md,6 værelser,Opført 1995,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-932d-32b8-e044-0003ba298018,,,,
"Adonisvej 26,7100",4.295.000 kr.,Petersmindeskolen,793 m,7.1,3.8,Villa,Energimærke B,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 62 dage,174 m²,Grund: 993 m²,Ejerudg.: 3.517 kr/md,6 værelser,Opført 2008,2 toiletter,7100,https://www.boligsiden.dk/addresses/39ff92cd-edd7-0991-e044-0003ba298018,,,,
"Strandpassagen 4K, 4. 11.,4600",5.850.000 kr.,Sct. Nicolai Skole,"1,11 km",7.5,3.9,Ejerlejlighed,Energimærke A2015,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 329 dage,120 m²,,Ejerudg.: 4.855 kr/md,3 værelser,Opført 2019,2 toiletter,4600,https://www.boligsiden.dk/addresses/7fa13d5a-1059-465b-898e-e942bd3ecb16,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nordvang 3,7500",1.795.000 kr.,Rolf Krake Skolen,958 m,7.4,3.8,Rækkehus,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 62 dage,113 m²,Grund: 356 m²,Ejerudg.: 1.436 kr/md,4 værelser,Opført 1971,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50be-1649-32b8-e044-0003ba298018,,,,
"Havnevej 177,8500",799.000 kr.,Søren Kanne-Skolen,"1,11 km",6.5,3.6,Villa,Energimærke D,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 62 dage,80 m²,Grund: 331 m²,Ejerudg.: 1.085 kr/md,3 værelser,Opført 1915,1 toilet,8500,https://www.boligsiden.dk/addresses/0a3f50bf-cfd6-32b8-e044-0003ba298018,,,,
"Lystoftevej 49A,2800",3.995.000 kr.,Kongevejens Skole,858 m,8.5,3.9,Ejerlejlighed,Energimærke C,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 62 dage,77 m²,,Ejerudg.: 3.305 kr/md,3 værelser,Opført 1951,1 toilet,2800,https://www.boligsiden.dk/addresses/0a3f50a6-572c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tøstrupvej 94,8560",1.799.000 kr.,Kolind skole,"7,16 km",6.6,3.6,Villa,Energimærke E,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 62 dage,210 m²,Grund: 9856 m²,Ejerudg.: 2.035 kr/md,8 værelser,Opført 1945,1 toilet,8560,https://www.boligsiden.dk/addresses/0a3f50c0-657c-32b8-e044-0003ba298018,,,,
"Vestre Ringgade 48, 3. tv.,8000",2.198.000 kr.,Møllevangskolen,827 m,6.8,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 62 dage,66 m²,,Ejerudg.: 2.491 kr/md,2 værelser,Opført 1940,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-a86b-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Østervang 6,6600",2.095.000 kr.,Østerbyskolen,"5,75 km",6.7,3.8,Villa,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 62 dage,155 m²,Grund: 1556 m²,Ejerudg.: 1.301 kr/md,6 værelser,Opført 2005,2 toiletter,6600,https://www.boligsiden.dk/addresses/0a3f50ba-2676-32b8-e044-0003ba298018,,,,
"Parkvænget 4,9800",2.295.000 kr.,Hjørring Sydøstskole,"1,56 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 62 dage,108 m²,Grund: 852 m²,Ejerudg.: 2.207 kr/md,4 værelser,Opført 1955,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-34c7-32b8-e044-0003ba298018,,,,
"Gyldenstens Vænge 40, 1.,3600",2.695.000 kr.,Ådalens Skole,"1,44 km",7,3.7,Ejerlejlighed,Energimærke B,Ukendt,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 62 dage,90 m²,,Ejerudg.: 4.954 kr/md,4 værelser,Opført 2008,-,3600,https://www.boligsiden.dk/addresses/40ea6a74-96d3-4a7d-8bd3-a2bff31b7982,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Nørrebro 108,5900",845.000 kr.,Ørstedskolen,"1,12 km",Ikke oplyst,Ikke oplyst,Rækkehus/Fritidsbolig,Energimærke E,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 62 dage,80 m²,Grund: 335 m²,Ejerudg.: 990 kr/md,3 værelser,Opført 1885,1 toilet,5900,https://www.boligsiden.dk/addresses/0a3f50b5-4692-32b8-e044-0003ba298018,,,,
"Rådvedvej 169,8700",1.725.000 kr.,Lundskolen,"3,6 km",7,3.7,Villa,Energimærke F,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 63 dage,163 m²,Grund: 883 m²,Ejerudg.: 1.268 kr/md,5 værelser,Opført 1924,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-82f0-32b8-e044-0003ba298018,,,,
"Gyngemose Parkvej 49, 6. th.,2860",2.995.000 kr.,Enghavegård Skole,294 m,7.2,3.7,Ejerlejlighed,Energimærke B,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 62 dage,87 m²,,Ejerudg.: 4.242 kr/md,4 værelser,Opført 2008,1 toilet,2860,https://www.boligsiden.dk/addresses/5c085eed-f4d3-06b9-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Simons Bakke 108,7700",2.275.000 kr.,Tingstrup Skole,"1,56 km",7.3,3.8,Villa,Energimærke D,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 62 dage,145 m²,Grund: 928 m²,Ejerudg.: 2.053 kr/md,4 værelser,Opført 1955,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-2b75-32b8-e044-0003ba298018,,,,
"Blomsterparken 2,8464",3.198.000 kr.,Herskindskolen,659 m,7.2,3.6,Villa,Energimærke A2010,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 62 dage,181 m²,Grund: 805 m²,Ejerudg.: 2.767 kr/md,6 værelser,Opført 2013,2 toiletter,8464,https://www.boligsiden.dk/addresses/4e26f34a-0665-4100-b645-56dba170dba8,,,,
"Middelvej 10,2820",7.795.000 kr.,Bakkegårdsskolen,"1,18 km",7.6,3.8,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 62 dage,120 m²,Grund: 966 m²,Ejerudg.: 5.922 kr/md,5 værelser,Opført 1950,2 toiletter,2820,https://www.boligsiden.dk/addresses/0a3f50a3-e4a7-32b8-e044-0003ba298018,,,,
"Løjtegårdsvej 65,2770",4.795.000 kr.,Løjtegårdsskolen,116 m,7.3,3.7,Rækkehus,Energimærke E,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 62 dage,111 m²,Grund: 299 m²,Ejerudg.: 4.409 kr/md,4 værelser,Opført 1948,2 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-5571-32b8-e044-0003ba298018,,,,
"Overgaden Neden Vandet 39, st.,1414",12.995.000 kr.,Christianshavns Skole,305 m,7.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 175 dage,158 m²,,Ejerudg.: 7.676 kr/md,4 værelser,Opført 1777,1 toilet,1414,https://www.boligsiden.dk/addresses/0a3f50a0-0b8e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kirkestien 2,9370",765.000 kr.,Gandrup Skole,"5,21 km",6.8,3.7,Villa,Energimærke D,Meget lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 62 dage,102 m²,Grund: 782 m²,Ejerudg.: 945 kr/md,3 værelser,Opført 1956,1 toilet,9370,https://www.boligsiden.dk/addresses/0a3f50c7-c59d-32b8-e044-0003ba298018,,,,
"Østergade 12, 2. th.,9550",1.495.000 kr.,Mariager Skole,602 m,7.7,3.7,Ejerlejlighed,Energimærke A2010,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 62 dage,131 m²,,Ejerudg.: 1.556 kr/md,4 værelser,Opført 2005,1 toilet,9550,https://www.boligsiden.dk/addresses/0a3f50c0-57b9-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Sølvgade 6,4840",625.000 kr.,Nr. Vedby Skole & Børnehus,"4,41 km",6.4,3.6,Villa,Energimærke F,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 62 dage,105 m²,Grund: 865 m²,Ejerudg.: 1.167 kr/md,3 værelser,Opført 1960,1 toilet,4840,https://www.boligsiden.dk/addresses/0a3f50b0-e6de-32b8-e044-0003ba298018,,,,
"Munkedammen 21,2605",4.995.000 kr.,Brøndbyøster Skole,"1,24 km",6.4,3.7,Villa,Energimærke B,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 62 dage,143 m²,Grund: 612 m²,Ejerudg.: 3.498 kr/md,5 værelser,Opført 1966,1 toilet,2605,https://www.boligsiden.dk/addresses/0a3f50a3-6aed-32b8-e044-0003ba298018,,,,
"Vesterleds Allé 19B,2605",4.845.000 kr.,Brøndbyvester Skole - Tornehøj,"2,19 km",6.7,3.7,Villa,Energimærke C,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 63 dage,140 m²,Grund: 923 m²,Ejerudg.: 3.298 kr/md,5 værelser,Opført 1962,1 toilet,2605,https://www.boligsiden.dk/addresses/0a3f50a3-7f9c-32b8-e044-0003ba298018,,,,
"Brobjerg Parkvej 19, 2. 1.,8250",1.695.000 kr.,Sølystskolen,"1,35 km",8,3.8,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 302 dage,61 m²,,Ejerudg.: 2.707 kr/md,2 værelser,Opført 1980,1 toilet,8250,https://www.boligsiden.dk/addresses/0a3f50c2-8c96-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hovvej 5,4690",2.495.000 kr.,"Ny-Vest, Terslev Skole","1,31 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 63 dage,233 m²,Grund: 2543 m²,Ejerudg.: 2.506 kr/md,4 værelser,Opført 1913,3 toiletter,4690,https://www.boligsiden.dk/addresses/0a3f50ad-1223-32b8-e044-0003ba298018,,,,
"Elmevangsvej 1,5466",4.300.000 kr.,Hyllehøjskolen,"5,74 km",7,3.7,Villa,Energimærke E,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 62 dage,166 m²,Grund: 16293 m²,Ejerudg.: 2.504 kr/md,3 værelser,Opført 1878,2 toiletter,5466,https://www.boligsiden.dk/addresses/0a3f50b3-7782-32b8-e044-0003ba298018,,,,
"Vellerupvej 5,6534",875.000 kr.,Agerskov Skole,190 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 62 dage,141 m²,Grund: 813 m²,Ejerudg.: 787 kr/md,5 værelser,Opført 1902,2 toiletter,6534,https://www.boligsiden.dk/addresses/0a3f50b7-398d-32b8-e044-0003ba298018,,,,
"Rosenlundsgade 3, 3. tv.,9000",1.298.000 kr.,Sønderbroskolen,816 m,7.2,3.8,Ejerlejlighed,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 62 dage,61 m²,,Ejerudg.: 2.409 kr/md,3 værelser,Opført 1898,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-9615-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Klampenborgvej 31,2930",16.500.000 kr.,Skovgårdsskolen,679 m,8.6,3.9,Villa,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 63 dage,232 m²,Grund: 931 m²,Ejerudg.: 10.147 kr/md,8 værelser,Opført 1934,3 toiletter,2930,https://www.boligsiden.dk/addresses/0a3f50a3-da40-32b8-e044-0003ba298018,,,,
"True Hovedgade 26,9550",2.195.000 kr.,Mariager Skole,"6,55 km",7.7,3.7,Landejendom,Energimærke D,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 199 dage,218 m²,Grund: 20987 m²,Ejerudg.: 2.985 kr/md,7 værelser,Opført 1928,2 toiletter,9550,https://www.boligsiden.dk/addresses/0a3f50c0-5596-32b8-e044-0003ba298018,,,,
"Hærvejen 52,6330",875.000 kr.,Lyreskovskolen,259 m,6.5,3.6,Villa,Energimærke C,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 62 dage,136 m²,Grund: 1587 m²,Ejerudg.: 1.278 kr/md,5 værelser,Opført 1770,2 toiletter,6330,https://www.boligsiden.dk/addresses/0a3f50b6-500a-32b8-e044-0003ba298018,,,,
"Vestergaardsvej 46,9690",4.495.000 kr.,Fjerritslev Skole,847 m,6.4,3.6,Landejendom,Energimærke B,Lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 314 dage,301 m²,Grund: 22177 m²,Ejerudg.: 1.922 kr/md,8 værelser,Opført 1997,1 toilet,9690,https://www.boligsiden.dk/addresses/0a3f50c7-4949-32b8-e044-0003ba298018,,,,
"Nærum Hovedgade 21, 2. th.,2850",2.350.000 kr.,Ravnholm Skole,590 m,8.2,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 264 dage,72 m²,,Ejerudg.: 4.602 kr/md,3 værelser,Opført 1948,1 toilet,2850,https://www.boligsiden.dk/addresses/0a3f50a6-e476-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Rævehøjen 10,8800",3.195.000 kr.,Overlund Skole,834 m,7.8,3.8,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 62 dage,245 m²,Grund: 840 m²,Ejerudg.: 3.392 kr/md,6 værelser,Opført 1973,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c6-91d4-32b8-e044-0003ba298018,,,,
"Kærsholmvej 47,9280",2.595.000 kr.,Mou Skole,"3,09 km",6.5,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 305 dage,240 m²,Grund: 6691 m²,Ejerudg.: 2.233 kr/md,10 værelser,Opført 1902,2 toiletter,9280,https://www.boligsiden.dk/addresses/0a3f50c9-06d1-32b8-e044-0003ba298018,,,,
"Agervangen 5,9210",2.595.000 kr.,Solbakkeskolen,479 m,6.1,3.6,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 62 dage,103 m²,Grund: 800 m²,Ejerudg.: 2.332 kr/md,3 værelser,Opført 1964,2 toiletter,9210,https://www.boligsiden.dk/addresses/0a3f50c9-b0ee-32b8-e044-0003ba298018,,,,
"Laanshøj Alle 62,3500",5.185.000 kr.,Søndersøskolen,"1,85 km",8.2,3.9,Rækkehus,Energimærke A2020,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 62 dage,135 m²,Grund: 214 m²,Ejerudg.: 3.833 kr/md,5 værelser,Opført 2021,2 toiletter,3500,https://www.boligsiden.dk/addresses/6c9f61c9-c7f5-4af3-9fb1-86c2c0dc079a,,,,
"Christiansholms Parkvej 12,2930",23.000.000 kr.,Skovshoved Skole,"1,39 km",8.2,3.9,Rækkehus,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 317 dage,279 m²,Grund: 199 m²,Ejerudg.: 18.452 kr/md,5 værelser,Opført 1903,3 toiletter,2930,https://www.boligsiden.dk/addresses/0a3f50a3-a8b9-32b8-e044-0003ba298018,,,,
"Harevej 17,8660",3.998.000 kr.,Niels Ebbesen Skolen,"1,21 km",7.7,3.7,Villa,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 62 dage,152 m²,Grund: 746 m²,Ejerudg.: 2.818 kr/md,5 værelser,Opført 1994,2 toiletter,8660,https://www.boligsiden.dk/addresses/0a3f50c2-2ca5-32b8-e044-0003ba298018,,,,
"Søndre Ringvej 44,2605",2.995.000 kr.,Brøndbyvester Skole - Tornehøj,"1,93 km",6.7,3.7,Villa,Energimærke G,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 62 dage,122 m²,Grund: 972 m²,Ejerudg.: 2.879 kr/md,4 værelser,Opført 1926,1 toilet,2605,https://www.boligsiden.dk/addresses/6e024799-f72d-4dec-82ad-64f8f1edb510,,,,
