,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Irisvej 5,9240",2.895.000 kr.,Nibe Skole,664 m,7.5,3.8,Villa,Energimærke B,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 68 dage,204 m²,Grund: 918 m²,Ejerudg.: 1.972 kr/md,6 værelser,Opført 1975,2 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-b6f0-32b8-e044-0003ba298018,,,,
"Snarupvejen 41,5750",795.000 kr.,Espe Skole,"4,35 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 69 dage,189 m²,Grund: 757 m²,Ejerudg.: 1.292 kr/md,7 værelser,Opført 1800,1 toilet,5750,https://www.boligsiden.dk/addresses/0a3f50b5-38ee-32b8-e044-0003ba298018,,,,
"Slagelsevej 47,4200",795.000 kr.,Antvorskov Skole,"3,29 km",7,3.7,Rækkehus,Energimærke F,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 68 dage,140 m²,Grund: 623 m²,Ejerudg.: 1.432 kr/md,4 værelser,Opført 1800,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ad-05f1-32b8-e044-0003ba298018,,,,
"Skovalléen 19,5250",11.500.000 kr.,Tingløkkeskolen,670 m,7.7,3.9,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 263 dage,239 m²,Grund: 967 m²,Ejerudg.: 4.575 kr/md,7 værelser,Opført 1910,2 toiletter,5250,https://www.boligsiden.dk/addresses/0a3f50b4-b282-32b8-e044-0003ba298018,,,,
"Niels Kjeldsens Vej 6,7500",1.395.000 kr.,Sønderlandsskolen,461 m,6.8,3.7,Villa,Energimærke B,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 663 dage,105 m²,Grund: 499 m²,Ejerudg.: 1.587 kr/md,3 værelser,Opført 1928,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50be-14ea-32b8-e044-0003ba298018,,,,
"Stenløkke 31,6200",1.398.000 kr.,Stubbæk Skole,"6,91 km",7.4,3.8,Villa,Energimærke D,Mellem,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 68 dage,159 m²,Grund: 702 m²,Ejerudg.: 1.333 kr/md,5 værelser,Opført 1972,1 toilet,6200,https://www.boligsiden.dk/addresses/0a3f50b6-fbf2-32b8-e044-0003ba298018,,,,
"P.P. Ørums Gade 44, st. th.,8000",2.750.000 kr.,Læssøesgades Skole,429 m,6.4,3.7,Ejerlejlighed,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 68 dage,69 m²,,Ejerudg.: 2.903 kr/md,2 værelser,Opført 1937,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-d8a4-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Kjærsvej 21,5800",1.095.000 kr.,Birkhovedskolen,"4,77 km",6.9,3.7,Villa,Energimærke B,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 68 dage,124 m²,Grund: 799 m²,Ejerudg.: 1.483 kr/md,5 værelser,Opført 1960,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-5bf6-32b8-e044-0003ba298018,,,,
"Johannesmindevej 22,5750",4.995.000 kr.,Nordagerskolen,"1,07 km",6.9,3.7,Villa,Energimærke A2020,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 69 dage,192 m²,Grund: 1276 m²,Ejerudg.: 2.332 kr/md,5 værelser,Opført 2023,2 toiletter,5750,https://www.boligsiden.dk/addresses/c67cc961-1a7c-4997-8e70-3b2e3ee0b1fb,,,,
"Horsensvej 102D,8660",895.000 kr.,Morten Børup Skolen,"7,64 km",7.4,3.7,Rækkehus,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 248 dage,73 m²,Grund: 1894 m²,Ejerudg.: 1.442 kr/md,3 værelser,Opført 1990,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-2dd3-32b8-e044-0003ba298018,,,,
"Kongensgade 87A, 3.,6700",3.998.000 kr.,Danmarksgades Skole,405 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke E,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 537 dage,167 m²,,Ejerudg.: 5.787 kr/md,5 værelser,Opført 1912,2 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b9-0548-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Smedevej 19,4840",1.295.000 kr.,Nr Alslev Skole,"1,55 km",6.2,3.7,Villa,Energimærke C,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 68 dage,151 m²,Grund: 1075 m²,Ejerudg.: 1.524 kr/md,5 værelser,Opført 1876,2 toiletter,4840,https://www.boligsiden.dk/addresses/0a3f50b0-e497-32b8-e044-0003ba298018,,,,
"Strandvejen 215, 2. tv.,2900",7.395.000 kr.,Maglegårdsskolen,617 m,8.1,3.9,Ejerlejlighed,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 263 dage,128 m²,,Ejerudg.: 8.995 kr/md,5 værelser,Opført 1934,1 toilet,2900,https://www.boligsiden.dk/addresses/0a3f50a4-0f41-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Ferritslevvej 70,5540",895.000 kr.,Vibeskolen,"5,51 km",6.5,3.7,Landejendom,Energimærke G,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 68 dage,150 m²,Grund: 11240 m²,Ejerudg.: 1.205 kr/md,5 værelser,Opført 1912,2 toiletter,5540,https://www.boligsiden.dk/addresses/0a3f50b5-f7c5-32b8-e044-0003ba298018,,,,
"Jettes Allé 2,5250",3.195.000 kr.,Højmeskolen,377 m,6.6,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 68 dage,110 m²,Grund: 780 m²,Ejerudg.: 2.384 kr/md,4 værelser,Opført 1965,2 toiletter,5250,https://www.boligsiden.dk/addresses/0a3f50b4-2094-32b8-e044-0003ba298018,,,,
"Christianslund 78A,8300",2.948.000 kr.,"Vestskolen, afd. Skovbakken",896 m,7.2,3.7,Rækkehus,Energimærke C,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 257 dage,144 m²,Grund: 487 m²,Ejerudg.: 2.513 kr/md,5 værelser,Opført 1980,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-979c-32b8-e044-0003ba298018,,,,
"Vejbyvej 717,9760",695.000 kr.,Løkken-Vrå Skole,"4,76 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 220 dage,140 m²,Grund: 1100 m²,Ejerudg.: 1.161 kr/md,3 værelser,Opført 1930,1 toilet,9760,https://www.boligsiden.dk/addresses/0a3f50c8-ad99-32b8-e044-0003ba298018,,,,
"Nonbo Enge 12,8800",3.595.000 kr.,Hald Ege Skole,"1,75 km",7.3,3.8,Villa,Energimærke A2015,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 587 dage,181 m²,Grund: 800 m²,Ejerudg.: 2.280 kr/md,6 værelser,Opført 2017,2 toiletter,8800,https://www.boligsiden.dk/addresses/d19410af-21e7-4b8e-81e2-c56ed3de01d9,,,,
"Mejlingvej 80,9900",1.695.000 kr.,Ravnshøj skole,"2,41 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 664 dage,156 m²,Grund: 29999 m²,Ejerudg.: 2.186 kr/md,5 værelser,Opført 2002,2 toiletter,9900,https://www.boligsiden.dk/addresses/0a3f50c7-75fa-32b8-e044-0003ba298018,,,,
"Folden 66,7500",2.145.000 kr.,Nørre Boulevard Skolen,"1,13 km",7.4,3.8,Villa,Energimærke A2010,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 223 dage,110 m²,Grund: 434 m²,Ejerudg.: 1.643 kr/md,4 værelser,Opført 2017,1 toilet,7500,https://www.boligsiden.dk/addresses/5e5011b7-ecc2-58be-e044-0003ba298018,,,,
"Hyldevang 107,7323",1.695.000 kr.,"Firkløverskolen, Ikær","1,76 km",6.4,3.7,Villa,Energimærke C,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 68 dage,145 m²,Grund: 879 m²,Ejerudg.: 1.488 kr/md,5 værelser,Opført 1975,1 toilet,7323,https://www.boligsiden.dk/addresses/0a3f50bb-00a8-32b8-e044-0003ba298018,,,,
"Fasanvej 30, 2. tv.,8800",695.000 kr.,Vestre Skole,850 m,7,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 251 dage,75 m²,,Ejerudg.: 2.131 kr/md,3 værelser,Opført 1971,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-5cee-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Østergade 63,5953",875.000 kr.,Nordskolen,"5,2 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke C,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 68 dage,120 m²,Grund: 344 m²,Ejerudg.: 814 kr/md,4 værelser,Opført 1926,1 toilet,5953,https://www.boligsiden.dk/addresses/0a3f50b5-f5ae-32b8-e044-0003ba298018,,,,
"Snerlevej 13, 1. tv.,9000",1.495.000 kr.,Stolpedalsskolen,795 m,8.3,3.9,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 68 dage,79 m²,,Ejerudg.: 2.057 kr/md,3 værelser,Opført 1958,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-b85f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Von Ostensgade 29,2791",6.195.000 kr.,Dragør Skole,228 m,8.1,3.8,Rækkehus,Energimærke C,Mellem,"24,8%","24,47‰.","Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",Til salg i alt: 68 dage,87 m²,Grund: 106 m²,Ejerudg.: 4.292 kr/md,2 værelser,Opført 1860,1 toilet,2791,https://www.boligsiden.dk/addresses/0a3f50a3-980f-32b8-e044-0003ba298018,,,,
"Olfert Fischers Gade 10, 3. th.,9000",1.195.000 kr.,Vesterkærets Skole,659 m,7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 417 dage,60 m²,,Ejerudg.: 1.997 kr/md,2 værelser,Opført 1931,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-7a78-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hærvejen 12,6500",5.750.000 kr.,"Fællesskolen Bevtoft-Over Jerstal, afd. Over Jerstal","4,88 km",6.2,3.8,Landejendom,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 68 dage,312 m²,Grund: 144661 m²,Ejerudg.: 2.630 kr/md,8 værelser,Opført 1877,3 toiletter,6500,https://www.boligsiden.dk/addresses/0a3f50b8-0f57-32b8-e044-0003ba298018,,,,
"Rubinvej 9,6000",2.095.000 kr.,Bakkeskolen,890 m,7.1,3.8,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 68 dage,160 m²,Grund: 735 m²,Ejerudg.: 2.445 kr/md,5 værelser,Opført 1969,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-31cf-32b8-e044-0003ba298018,,,,
"Skinderbro 17,6200",2.695.000 kr.,Kongehøjskolen,"1,06 km",6.9,3.6,Villa,Energimærke D,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 382 dage,200 m²,Grund: 938 m²,Ejerudg.: 2.593 kr/md,7 værelser,Opført 1950,3 toiletter,6200,https://www.boligsiden.dk/addresses/0a3f50b8-4c60-32b8-e044-0003ba298018,,,,
"Højriisvej 19,8930",4.795.000 kr.,Rismølleskolen,951 m,6.7,3.6,Villa,Energimærke A2015,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 288 dage,199 m²,Grund: 826 m²,Ejerudg.: 2.523 kr/md,6 værelser,Opført 2017,2 toiletter,8930,https://www.boligsiden.dk/addresses/0a3f50c1-3f15-32b8-e044-0003ba298018,,,,
"Gulirisvej 57,6792",1.245.000 kr.,Skærbæk Distriktsskole,"14,88 km",6,3.6,Ejerlejlighed,fejl,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 274 dage,97 m²,,Ejerudg.: 4.283 kr/md,3 værelser,Opført 2006,1 toilet,6792,https://www.boligsiden.dk/addresses/16d19f5b-eb2b-16bd-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nordlandsvej 19, st.,7100",1.175.000 kr.,Petersmindeskolen,440 m,7.1,3.8,Ejerlejlighed,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 68 dage,71 m²,,Ejerudg.: 2.447 kr/md,2 værelser,Opført 1971,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-dcab-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Listrupvej 29,4800",725.000 kr.,Møllebakkeskolen,"2,35 km",6.7,3.7,Villa,Energimærke G,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 68 dage,140 m²,Grund: 3991 m²,Ejerudg.: 1.989 kr/md,6 værelser,Opført 1872,2 toiletter,4800,https://www.boligsiden.dk/addresses/0a3f50b1-642c-32b8-e044-0003ba298018,,,,
"H.C. Ørsteds Vej 31, 2. th.,1879",8.495.000 kr.,Skolen ved Bulowsvej,345 m,8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 68 dage,144 m²,,Ejerudg.: 7.138 kr/md,5 værelser,Opført 1902,2 toiletter,1879,https://www.boligsiden.dk/addresses/0a3f50a2-e7a0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Fuglebækvej 30,8570",1.295.000 kr.,Søren Kanne-Skolen,"9,24 km",6.5,3.6,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 68 dage,90 m²,Grund: 15753 m²,Ejerudg.: 1.610 kr/md,3 værelser,Opført 1906,1 toilet,8570,https://www.boligsiden.dk/addresses/0a3f50bf-c9a1-32b8-e044-0003ba298018,,,,
"Amager Landevej 152,2770",4.695.000 kr.,Løjtegårdsskolen,481 m,7.3,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 69 dage,154 m²,Grund: 809 m²,Ejerudg.: 5.496 kr/md,7 værelser,Opført 1929,3 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-2fa8-32b8-e044-0003ba298018,,,,
"Tjørnegårdsparken 11B,8570",695.000 kr.,Søren Kanne-Skolen,"10,33 km",6.5,3.6,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 69 dage,118 m²,Grund: 920 m²,Ejerudg.: 1.475 kr/md,3 værelser,Opført 1976,2 toiletter,8570,https://www.boligsiden.dk/addresses/0a3f50bf-e3f7-32b8-e044-0003ba298018,,,,
"Gertrud Rasks Vej 47, st.,9210",745.000 kr.,Solbakkeskolen,"1,04 km",6.1,3.6,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 69 dage,48 m²,,Ejerudg.: 2.152 kr/md,2 værelser,Opført 1964,1 toilet,9210,https://www.boligsiden.dk/addresses/0a3f50ca-0360-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skoleparken 103,8330",4.595.000 kr.,Beder Skole,327 m,7.8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 69 dage,170 m²,Grund: 780 m²,Ejerudg.: 3.214 kr/md,5 værelser,Opført 1967,3 toiletter,8330,https://www.boligsiden.dk/addresses/0a3f50c4-2af7-32b8-e044-0003ba298018,,,,
"Jernbane Allé 14,5250",7.750.000 kr.,Tingløkkeskolen,568 m,7.7,3.9,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 177 dage,266 m²,Grund: 817 m²,Ejerudg.: 4.639 kr/md,8 værelser,Opført 1918,2 toiletter,5250,https://www.boligsiden.dk/addresses/0a3f50b4-1f9d-32b8-e044-0003ba298018,,,,
"Lemminggårdsvej 4,8361",1.197.000 kr.,Højvangskolen,"1,53 km",7.3,3.7,Villa/Helårsgrund,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 69 dage,103 m²,Grund: 580 m²,Ejerudg.: 1.553 kr/md,5 værelser,Opført 1870,1 toilet,8361,https://www.boligsiden.dk/addresses/0a3f50c3-85f4-32b8-e044-0003ba298018,,,,
"Skovduevej 25,4700",2.150.000 kr.,"Ellebækskolen, afd. Kalbyris","2,06 km",6.5,3.7,Villa,Energimærke E,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 69 dage,131 m²,Grund: 727 m²,Ejerudg.: 2.049 kr/md,4 værelser,Opført 1971,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-c01a-32b8-e044-0003ba298018,,,,
"Kærgårdsparken 48,8355",2.795.000 kr.,Solbjergskolen,731 m,7.4,3.7,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 69 dage,128 m²,Grund: 837 m²,Ejerudg.: 2.433 kr/md,5 værelser,Opført 1985,2 toiletter,8355,https://www.boligsiden.dk/addresses/0a3f50c3-7722-32b8-e044-0003ba298018,,,,
"Egeparken 33C, st. tv.,2680",3.475.000 kr.,Munkekærskolen,635 m,7.6,3.7,Ejerlejlighed,Energimærke C,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 69 dage,122 m²,,Ejerudg.: 5.612 kr/md,5 værelser,Opført 1970,2 toiletter,2680,https://www.boligsiden.dk/addresses/0a3f50ac-5559-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Cort Adelers Gade 21, 3. tv.,6700",1.448.000 kr.,Danmarksgades Skole,826 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke E,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 68 dage,85 m²,,Ejerudg.: 2.322 kr/md,4 værelser,Opført 1939,1 toilet,6700,https://www.boligsiden.dk/addresses/0a3f50b8-cd78-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Langtoften 49,7400",2.795.000 kr.,Lind Skole,815 m,7.5,3.8,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 68 dage,199 m²,Grund: 800 m²,Ejerudg.: 2.788 kr/md,5 værelser,Opført 1976,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-845c-32b8-e044-0003ba298018,,,,
"Egtvedvej 122,6040",4.495.000 kr.,Alminde-Viuf Fællesskole,"6,9 km",7.4,3.8,Landejendom,Energimærke B,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 508 dage,255 m²,Grund: 27797 m²,Ejerudg.: 2.147 kr/md,8 værelser,Opført 1977,3 toiletter,6040,https://www.boligsiden.dk/addresses/0a3f50ba-6c63-32b8-e044-0003ba298018,,,,
"Roskildevænget 9, 2. th.,4000",2.249.000 kr.,Østervangsskolen,357 m,7.4,3.7,Ejerlejlighed,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 69 dage,81 m²,,Ejerudg.: 3.825 kr/md,3 værelser,Opført 1960,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ac-12d1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kæruldvej 25,7400",3.750.000 kr.,Lind Skole,"4,88 km",7.5,3.8,Landejendom,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 69 dage,300 m²,Grund: 131175 m²,Ejerudg.: 2.832 kr/md,10 værelser,Opført 1974,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-8334-32b8-e044-0003ba298018,,,,
"H.C. Ørsteds Vej 50A, 1. th.,1879",9.495.000 kr.,Skolen ved Bulowsvej,215 m,8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 191 dage,153 m²,,Ejerudg.: 7.490 kr/md,5 værelser,Opført 1901,1 toilet,1879,https://www.boligsiden.dk/addresses/0a3f50a2-e8a1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Adelgade 37,8660",1.999.000 kr.,Morten Børup Skolen,770 m,7.4,3.7,Ejerlejlighed,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 249 dage,83 m²,,Ejerudg.: 2.526 kr/md,2 værelser,Opført 1900,1 toilet,8660,https://www.boligsiden.dk/addresses/1b622a9b-589e-4140-87dc-48fd9c54ce3e,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gjessøparken 31,8600",2.295.000 kr.,Tollundskolen,"4,3 km",7.4,3.7,Villa,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 69 dage,138 m²,Grund: 1806 m²,Ejerudg.: 2.689 kr/md,4 værelser,Opført 1973,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c2-5910-32b8-e044-0003ba298018,,,,
"Vasen 5,7620",3.500.000 kr.,Christinelystskolen,"1,05 km",7,3.8,Villa,Energimærke D,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 69 dage,166 m²,Grund: 657 m²,Ejerudg.: 2.593 kr/md,5 værelser,Opført 1892,-,7620,https://www.boligsiden.dk/addresses/e89bfdad-14b3-42e0-9edf-b52895ed6a81,,,,
