,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Marienhoffvej 17D,8550",1.395.000 kr.,Marienhoffskolen,298 m,6.7,3.7,Rækkehus,Energimærke B,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 76 dage,103 m²,Grund: 582 m²,Ejerudg.: 1.693 kr/md,4 værelser,Opført 1994,1 toilet,8550,https://www.boligsiden.dk/addresses/0a3f50c0-5e7e-32b8-e044-0003ba298018,,,,
"Bisserup Byvej 12,4243",1.395.000 kr.,Dalmose skole,"10,86 km",5.8,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 76 dage,100 m²,Grund: 710 m²,Ejerudg.: 1.306 kr/md,4 værelser,Opført 1900,1 toilet,4243,https://www.boligsiden.dk/addresses/0a3f50ae-5fe5-32b8-e044-0003ba298018,,,,
"Nordre Strandvej 72B,3000",11.995.000 kr.,10.klasse/Helsingør//Ungdomsskolen,"1,12 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 177 dage,260 m²,Grund: 2695 m²,Ejerudg.: 7.968 kr/md,6 værelser,Opført 1908,2 toiletter,3000,https://www.boligsiden.dk/addresses/591e9172-c60e-0f16-e044-0003ba298018,,,,
"Nordre Strandvej 72A,3000",10.995.000 kr.,10.klasse/Helsingør//Ungdomsskolen,"1,12 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 136 dage,269 m²,Grund: 2695 m²,Ejerudg.: 8.241 kr/md,6 værelser,Opført 1908,3 toiletter,3000,https://www.boligsiden.dk/addresses/591e9172-c60d-0f16-e044-0003ba298018,,,,
"Rosenvænget 55,6100",2.645.000 kr.,Fællesskolen Hammelev-Sct. Severin,"1,05 km",6.7,3.8,Villa,Energimærke C,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 76 dage,140 m²,Grund: 1010 m²,Ejerudg.: 2.106 kr/md,4 værelser,Opført 1973,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-d6dd-32b8-e044-0003ba298018,,,,
"Skovvej 201,2750",7.800.000 kr.,Skovvejens Skole - Øst,812 m,7.5,3.7,Villa,Energimærke C,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 76 dage,170 m²,Grund: 12150 m²,Ejerudg.: 3.628 kr/md,6 værelser,Opført 1935,2 toiletter,2750,https://www.boligsiden.dk/addresses/0a3f50a3-16e9-32b8-e044-0003ba298018,,,,
"Ndr.Stationsvej 14Y, 2.,4200",1.375.000 kr.,Nymarkskolen,"1,34 km",6.6,3.7,Ejerlejlighed,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 76 dage,82 m²,,Ejerudg.: 2.220 kr/md,4 værelser,Opført 1917,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-ad13-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Uglevej 1,2680",8.245.000 kr.,Uglegårdsskolen,553 m,7.8,3.8,Villa,Energimærke B,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 502 dage,232 m²,Grund: 959 m²,Ejerudg.: 6.583 kr/md,6 værelser,Opført 2016,2 toiletter,2680,https://www.boligsiden.dk/addresses/0a3f50ac-6e08-32b8-e044-0003ba298018,,,,
"Vestbirk Alle 6,2770",4.395.000 kr.,Løjtegårdsskolen,620 m,7.3,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 244 dage,115 m²,Grund: 396 m²,Ejerudg.: 4.151 kr/md,4 værelser,Opført 1953,1 toilet,2770,https://www.boligsiden.dk/addresses/0a3f50a7-74cc-32b8-e044-0003ba298018,,,,
"Kløvermarken 18,7870",795.000 kr.,Glyngøre Skole,"4,6 km",6.6,3.8,Villa,Energimærke D,Lav,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 76 dage,157 m²,Grund: 803 m²,Ejerudg.: 1.071 kr/md,4 værelser,Opført 1974,2 toiletter,7870,https://www.boligsiden.dk/addresses/0a3f50c5-7cf0-32b8-e044-0003ba298018,,,,
"Hunderupvej 203,5230",11.500.000 kr.,Tingløkkeskolen,"1,42 km",7.7,3.9,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 76 dage,300 m²,Grund: 1225 m²,Ejerudg.: 6.220 kr/md,8 værelser,Opført 1900,2 toiletter,5230,https://www.boligsiden.dk/addresses/0a3f50b4-0cb6-32b8-e044-0003ba298018,,,,
"Kongensgade 38A, 2. th.,9400",725.000 kr.,Skansevejens Skole,554 m,7,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 76 dage,43 m²,,Ejerudg.: 1.095 kr/md,2 værelser,Opført 1929,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50ca-4342-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bredetved Strand 2,4300",6.995.000 kr.,Bjergmarkskolen,"3,33 km",6.8,3.7,Villa,Energimærke D,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 76 dage,131 m²,Grund: 1789 m²,Ejerudg.: 5.609 kr/md,6 værelser,Opført 1900,1 toilet,4300,https://www.boligsiden.dk/addresses/0a3f50ad-306e-32b8-e044-0003ba298018,,,,
"Bachsvej 6,4200",2.995.000 kr.,Marievangsskolen,"1,32 km",6.8,3.7,Villa,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 76 dage,196 m²,Grund: 868 m²,Ejerudg.: 2.597 kr/md,5 værelser,Opført 1976,3 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-7d92-32b8-e044-0003ba298018,,,,
"Sæbyvej 35,9340",3.498.000 kr.,Asaa Skole,567 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 76 dage,180 m²,Grund: 2868 m²,Ejerudg.: 1.910 kr/md,7 værelser,Opført 1935,1 toilet,9340,https://www.boligsiden.dk/addresses/0a3f50c7-196d-32b8-e044-0003ba298018,,,,
"Dalgasvej 6,7000",3.795.000 kr.,"Ullerup Bæk Skolen, Skjoldborgsvej",432 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 76 dage,236 m²,Grund: 1082 m²,Ejerudg.: 4.436 kr/md,8 værelser,Opført 1923,3 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-8c8a-32b8-e044-0003ba298018,,,,
"Gærdesangervej 5,3390",2.950.000 kr.,Hundested Skole,251 m,6.6,3.6,Villa,Energimærke D,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,163 m²,Grund: 704 m²,Ejerudg.: 2.630 kr/md,6 værelser,Opført 1971,2 toiletter,3390,https://www.boligsiden.dk/addresses/0a3f50a9-ecdc-32b8-e044-0003ba298018,,,,
"Enggården 3,8990",1.295.000 kr.,Hobro Søndre Skole og MF10,"7,4 km",7,3.7,Villa,Energimærke D,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,154 m²,Grund: 1378 m²,Ejerudg.: 1.105 kr/md,4 værelser,Opført 1977,2 toiletter,8990,https://www.boligsiden.dk/addresses/0a3f50c8-5992-32b8-e044-0003ba298018,,,,
"Norgesvej 8,4600",7.995.000 kr.,Søndre Skole,992 m,7.4,3.7,Villa,Energimærke D,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 76 dage,136 m²,Grund: 665 m²,Ejerudg.: 4.614 kr/md,5 værelser,Opført 1935,3 toiletter,4600,https://www.boligsiden.dk/addresses/0a3f50ab-7e7e-32b8-e044-0003ba298018,,,,
"Aaparken 19, 1. tv.,8300",998.000 kr.,Parkvejens Skole,592 m,7,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 76 dage,74 m²,,Ejerudg.: 2.516 kr/md,3 værelser,Opført 1966,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-9178-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Gammel Aabenraavej 1,6400",2.195.000 kr.,Dybbøl-Skolen,336 m,7.7,3.9,Villa,Energimærke E,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 76 dage,118 m²,Grund: 378 m²,Ejerudg.: 1.415 kr/md,4 værelser,Opført 1800,1 toilet,6400,https://www.boligsiden.dk/addresses/0a3f50b7-a40f-32b8-e044-0003ba298018,,,,
"Hyldevangen 16,8355",3.995.000 kr.,Solbjergskolen,849 m,7.4,3.7,Rækkehus,Energimærke A2015,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 664 dage,163 m²,Grund: 559 m²,Ejerudg.: 3.408 kr/md,5 værelser,Opført 2021,2 toiletter,8355,https://www.boligsiden.dk/addresses/8cca0756-d68f-46cf-9f51-5e789f610768,,,,
"Sønderås 35,4200",1.995.000 kr.,Søndermarksskolen,439 m,6.5,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 76 dage,110 m²,Grund: 950 m²,Ejerudg.: 2.230 kr/md,4 værelser,Opført 1969,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-c672-32b8-e044-0003ba298018,,,,
"Fælledby C4, TH 6, 2. th.,2300",7.695.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,165 m²,,Ejerudg.: 7.428 kr/md,5 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/65c65887-edf6-44eb-971f-a72424d7a2c6,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, TH 6, 3. th.,2300",7.895.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,165 m²,,Ejerudg.: 7.537 kr/md,5 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/5756f4dc-46de-413e-9029-8b60e54fef6e,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Elgårdsminde 108,8382",3.495.000 kr.,Præstemarkskolen,"1,09 km",7.6,3.8,Villa,Energimærke B,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 76 dage,156 m²,Grund: 337 m²,Ejerudg.: 2.216 kr/md,6 værelser,Opført 2006,2 toiletter,8382,https://www.boligsiden.dk/addresses/0a3f50c0-194d-32b8-e044-0003ba298018,,,,
"Nørreskovvej 71,8300",2.295.000 kr.,"Vestskolen, afd. Skovbakken","5,75 km",7.2,3.7,Landejendom,Energimærke C,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 679 dage,140 m²,Grund: 32380 m²,Ejerudg.: 2.886 kr/md,6 værelser,Opført 1797,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-a8c3-32b8-e044-0003ba298018,,,,
"Fælledby C4, OH 10, 1. th.,2300",4.395.000 kr.,Dyvekeskolen,"1,45 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,92 m²,,Ejerudg.: 4.202 kr/md,3 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/0d69cdbb-6066-47ae-9f9d-69d72f68cab5,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, OH 4, 5. th.,2300",4.895.000 kr.,Dyvekeskolen,"1,42 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,94 m²,,Ejerudg.: 4.513 kr/md,3 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/4bb42037-5bfb-43a9-96e0-e1faf663fb4f,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, OH 7, 2. tv.,2300",5.695.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,113 m²,,Ejerudg.: 5.321 kr/md,4 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/0580113f-5068-4325-96c6-36a4cf2b4112,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, TH 5, 3. tv.,2300",3.495.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,65 m²,,Ejerudg.: 3.184 kr/md,2 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/ec49c904-f0ec-4f7b-98e1-c73ffb06dd18,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Horsensvej 12,9520",1.795.000 kr.,KILDEN- Børne- og Ungeunivers,"8,45 km",6.5,3.7,Villa,Energimærke D,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 76 dage,200 m²,Grund: 9687 m²,Ejerudg.: 2.250 kr/md,6 værelser,Opført 1935,2 toiletter,9520,https://www.boligsiden.dk/addresses/0a3f50c9-4e5a-32b8-e044-0003ba298018,,,,
"Glucksvej 19,9200",3.498.000 kr.,Frejlev Skole,586 m,7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 76 dage,240 m²,Grund: 1210 m²,Ejerudg.: 2.884 kr/md,7 værelser,Opført 1962,2 toiletter,9200,https://www.boligsiden.dk/addresses/0a3f50ca-04f9-32b8-e044-0003ba298018,,,,
"Fælledby C4, TH 3, 3. tv.,2300",4.295.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,82 m²,,Ejerudg.: 3.952 kr/md,3 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/087b3f2b-c219-4479-a699-4a4f85fa49eb,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, OH 9, 2. tv.,2300",4.495.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,91 m²,,Ejerudg.: 4.237 kr/md,3 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/624f1f73-4743-471a-9a39-cd2ec90b2592,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Æblehaven 9,5320",2.395.000 kr.,Agedrup Skole,573 m,6.6,3.6,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 76 dage,134 m²,Grund: 700 m²,Ejerudg.: 1.611 kr/md,4 værelser,Opført 1964,1 toilet,5320,https://www.boligsiden.dk/addresses/0a3f50b4-fcf6-32b8-e044-0003ba298018,,,,
"Rodosvej 21,2300",9.995.000 kr.,Sundbyøster Skole,125 m,5.4,3.7,Villa,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 77 dage,135 m²,Grund: 325 m²,Ejerudg.: 5.457 kr/md,6 værelser,Opført 1920,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a0-4ea6-32b8-e044-0003ba298018,,,,
"Fælledby C4, OH 3, 3. th.,2300",7.195.000 kr.,Dyvekeskolen,"1,42 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,141 m²,,Ejerudg.: 6.686 kr/md,4 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/2fabe972-ae73-4fa2-95ef-8e0ce537e829,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, OH 5, st. tv.,2300",5.495.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,108 m²,,Ejerudg.: 5.114 kr/md,4 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/6ee39ef3-8466-462f-89a0-3fce7e512a99,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Svend Gønges Vej 1A,2680",6.145.500 kr.,Munkekærskolen,941 m,7.6,3.7,Villa,Energimærke D,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 285 dage,148 m²,Grund: 724 m²,Ejerudg.: 4.634 kr/md,5 værelser,Opført 1978,2 toiletter,2680,https://www.boligsiden.dk/addresses/0a3f50ac-6b4a-32b8-e044-0003ba298018,,,,
"Fælledby C4, OH 1, 1.,2300",7.195.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,138 m²,,Ejerudg.: 6.627 kr/md,5 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/7e2753c8-c99f-4786-afd9-d67d4e6e670c,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sognevejen 32,9620",2.995.000 kr.,Aalestrup Skole,926 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 76 dage,195 m²,Grund: 19995 m²,Ejerudg.: 2.064 kr/md,8 værelser,Opført 1930,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-b655-32b8-e044-0003ba298018,,,,
"Gadevangsvej 136,3400",4.295.000 kr.,Sophienborgskolen,"1,98 km",8.6,3.8,Villa,Energimærke D,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 76 dage,96 m²,Grund: 2040 m²,Ejerudg.: 4.652 kr/md,4 værelser,Opført 1877,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-af45-32b8-e044-0003ba298018,,,,
"Fælledby C4, TH 4, 1. th.,2300",3.245.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,67 m²,,Ejerudg.: 3.087 kr/md,2 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/8079a26e-8856-4273-8613-6b9aedda0ae7,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Horstedvej 11,7100",2.095.000 kr.,Søndermarksskolen,"4,25 km",6.9,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 76 dage,173 m²,Grund: 1086 m²,Ejerudg.: 2.570 kr/md,5 værelser,Opført 1951,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-c2ab-32b8-e044-0003ba298018,,,,
"Stellavej 34,5210",2.195.000 kr.,Paarup Skole,667 m,7.4,3.7,Villa,Energimærke F,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 76 dage,140 m²,Grund: 713 m²,Ejerudg.: 2.471 kr/md,5 værelser,Opført 1969,2 toiletter,5210,https://www.boligsiden.dk/addresses/0a3f50b4-c76a-32b8-e044-0003ba298018,,,,
"Fælledby C4, AA 1, st.,2300",5.745.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,104 m²,,Ejerudg.: 5.172 kr/md,4 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/02be95b1-9e21-4b77-816b-8d750e5a09bb,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Hybenvej 11,9230",1.875.000 kr.,Højvangskolen,588 m,7.4,3.7,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 76 dage,130 m²,Grund: 800 m²,Ejerudg.: 2.648 kr/md,4 værelser,Opført 1960,1 toilet,9230,https://www.boligsiden.dk/addresses/0a3f50ca-293d-32b8-e044-0003ba298018,,,,
"Fælledby C4, TH 5, 1. tv.,2300",3.295.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,65 m²,,Ejerudg.: 3.075 kr/md,2 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/993b3d60-64c7-4674-b2d7-c95f7baf7596,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Fælledby C4, OH 8, 2. th.,2300",6.295.000 kr.,Dyvekeskolen,"1,43 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,114 m²,,Ejerudg.: 5.667 kr/md,4 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/5a3db8ad-212b-4d56-8074-0a5eae232c75,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Ny Hagestedvej 50,4532",2.695.000 kr.,Gislinge Skole,"4,1 km",6,3.7,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 244 dage,137 m²,Grund: 2373 m²,Ejerudg.: 2.171 kr/md,4 værelser,Opført 1900,1 toilet,4532,https://www.boligsiden.dk/addresses/0a3f50ad-5a6b-32b8-e044-0003ba298018,,,,
"Fælledby C4, OH 1, 2. th.,2300",6.395.000 kr.,Dyvekeskolen,"1,44 km",5.5,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 76 dage,110 m²,,Ejerudg.: 5.643 kr/md,5 værelser,Opført 2025,-,2300,https://www.boligsiden.dk/addresses/05898708-3489-42ab-92bd-768184753805,Elevator: Ja,Altan: Ja,Terrasse: Nej,
