,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Livjægergade 32, 5. th.,2100",4.995.000 kr.,Langelinieskolen,57 m,7.5,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,67 m²,,Ejerudg.: 5.542 kr/md,2 værelser,Opført 1896,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509f-73dc-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Frørup Landevej 19,6070",395.000 kr.,Christiansfeld Skole,"4,19 km",6.6,3.8,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 6 dage,144 m²,Grund: 1560 m²,Ejerudg.: 2.410 kr/md,5 værelser,Opført 1938,1 toilet,6070,https://www.boligsiden.dk/addresses/0a3f50b6-76f9-32b8-e044-0003ba298018,,,,
"Højvej 5,8870",1.095.000 kr.,Langå Skole,"1,32 km",6.8,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 6 dage,225 m²,Grund: 1237 m²,Ejerudg.: 2.651 kr/md,5 værelser,Opført 1920,1 toilet,8870,https://www.boligsiden.dk/addresses/0a3f50c0-3ec7-32b8-e044-0003ba298018,,,,
"Birkevænget 8,8585",1.145.000 kr.,Børneby Midt,169 m,6.4,3.7,Villa,Energimærke B,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 6 dage,138 m²,Grund: 1130 m²,Ejerudg.: 1.234 kr/md,4 værelser,Opført 1979,1 toilet,8585,https://www.boligsiden.dk/addresses/0a3f50c0-78e7-32b8-e044-0003ba298018,,,,
"Lyngbyvej 32B, 5. th.,2100",3.895.000 kr.,Nørre Fælled Skole,516 m,6.9,3.8,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,93 m²,,Ejerudg.: 3.682 kr/md,3 værelser,Opført 1972,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509f-8319-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Åvej 5,4293",1.395.000 kr.,Holbergskolen,"1,56 km",6.4,3.5,Villa,Energimærke D,Meget høj,"26,3%","25,74‰.","Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",Til salg i alt: 6 dage,158 m²,Grund: 788 m²,Ejerudg.: 1.911 kr/md,3 værelser,Opført 1962,2 toiletter,4293,https://www.boligsiden.dk/addresses/0a3f50ac-ab5e-32b8-e044-0003ba298018,,,,
"Hvedebakken 7,8450",4.195.000 kr.,Søndervangskolen,"1,52 km",7.6,3.8,Villa,Energimærke A2015,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 362 dage,183 m²,Grund: 1016 m²,Ejerudg.: 2.623 kr/md,6 værelser,Opført 2021,2 toiletter,8450,https://www.boligsiden.dk/addresses/cf4947b6-4228-4fc8-b9c2-e52507848c7a,,,,
"Elkærholmvej 9,6040",2.450.000 kr.,Bramdrup Skole,"5,13 km",6.7,3.8,Villa,Energimærke C,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 748 dage,170 m²,Grund: 1515 m²,Ejerudg.: 3.154 kr/md,5 værelser,Opført 2005,2 toiletter,6040,https://www.boligsiden.dk/addresses/0a3f50ba-6c70-32b8-e044-0003ba298018,,,,
"Velling Kirkeby 37,6950",1.298.000 kr.,Lem Stationsskole,"5,35 km",6.9,3.8,Villa,Energimærke D,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 6 dage,190 m²,Grund: 1620 m²,Ejerudg.: 1.516 kr/md,5 værelser,Opført 1971,2 toiletter,6950,https://www.boligsiden.dk/addresses/0a3f50be-acb4-32b8-e044-0003ba298018,,,,
"Bøgebakken 8,9210",3.395.000 kr.,Solbakkeskolen,453 m,6.1,3.6,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 6 dage,139 m²,Grund: 820 m²,Ejerudg.: 2.510 kr/md,4 værelser,Opført 1966,3 toiletter,9210,https://www.boligsiden.dk/addresses/0a3f50c9-d412-32b8-e044-0003ba298018,,,,
"Gestelevlundevej 15,5750",1.495.000 kr.,Nordagerskolen,"4,5 km",6.9,3.7,Villa,Energimærke C,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 6 dage,102 m²,Grund: 1000 m²,Ejerudg.: 1.202 kr/md,3 værelser,Opført 1961,1 toilet,5750,https://www.boligsiden.dk/addresses/0a3f50b5-2e4a-32b8-e044-0003ba298018,,,,
"Vedbæk Strandvej 449,2950",15.495.000 kr.,Vedbæk Skole,544 m,8,3.9,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 6 dage,200 m²,Grund: 1096 m²,Ejerudg.: 12.782 kr/md,6 værelser,Opført 1968,3 toiletter,2950,https://www.boligsiden.dk/addresses/0a3f50a6-fd22-32b8-e044-0003ba298018,,,,
"Fænøsund Park 15, st. mf.,5500",5.500.000 kr.,Vestre Skole,"1,06 km",7.1,3.8,Ejerlejlighed,Energimærke C,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 6 dage,124 m²,,Ejerudg.: 5.077 kr/md,3 værelser,Opført 2005,2 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-1fc4-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bentzonsvej 34, 2. th.,2000",5.098.000 kr.,Skolen på Nyelandsvej,319 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 6 dage,79 m²,,Ejerudg.: 5.172 kr/md,3 værelser,Opført 1900,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-1064-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Strandbygade 6, 4. 28.,6700",3.998.000 kr.,Danmarksgades Skole,587 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke B,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 6 dage,118 m²,,Ejerudg.: 4.456 kr/md,3 værelser,Opført 2006,1 toilet,6700,https://www.boligsiden.dk/addresses/29e5cd02-1671-680f-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hans Egedes Vej 1,7000",1.595.000 kr.,"Kirstinebjergskolen, Høgevej",634 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 6 dage,132 m²,Grund: 824 m²,Ejerudg.: 1.998 kr/md,4 værelser,Opført 1956,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-9e63-32b8-e044-0003ba298018,,,,
"Jacob Paludans Vej 75,8600",2.645.000 kr.,Balleskolen,336 m,7.1,3.7,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 6 dage,145 m²,Grund: 1271 m²,Ejerudg.: 3.212 kr/md,5 værelser,Opført 1976,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-de9d-32b8-e044-0003ba298018,,,,
"H.C. Andersens Vej 41,8920",3.595.000 kr.,Hornbæk Skole,539 m,7.2,3.8,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 6 dage,198 m²,Grund: 986 m²,Ejerudg.: 2.943 kr/md,5 værelser,Opført 1966,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c0-f397-32b8-e044-0003ba298018,,,,
"Langbyvej 9,8581",10.500.000 kr.,Børneby Midt,"8,62 km",6.4,3.7,Landejendom,Energimærke A2010,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 368 dage,300 m²,Grund: 134895 m²,Ejerudg.: 3.985 kr/md,5 værelser,Opført 1924,2 toiletter,8581,https://www.boligsiden.dk/addresses/0a3f50c0-84f6-32b8-e044-0003ba298018,,,,
"Fredensvej 11,9620",1.945.000 kr.,Aalestrup Skole,926 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 872 dage,254 m²,Grund: 1531 m²,Ejerudg.: 2.185 kr/md,8 værelser,Opført 1964,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-b019-32b8-e044-0003ba298018,,,,
"Myntevej 9,9380",1.995.000 kr.,Vestbjerg Skole,366 m,8.1,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 6 dage,129 m²,Grund: 936 m²,Ejerudg.: 1.910 kr/md,3 værelser,Opført 1969,2 toiletter,9380,https://www.boligsiden.dk/addresses/0a3f50ca-685b-32b8-e044-0003ba298018,,,,
"Gammel Højmevej 111,5250",1.695.000 kr.,Højmeskolen,"1,89 km",6.6,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 6 dage,140 m²,Grund: 709 m²,Ejerudg.: 1.732 kr/md,5 værelser,Opført 1939,2 toiletter,5250,https://www.boligsiden.dk/addresses/0a3f50b3-e4b0-32b8-e044-0003ba298018,,,,
"Duevej 91,2000",17.995.000 kr.,Skolen på Duevej,198 m,8.1,3.8,Villa,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 6 dage,134 m²,Grund: 568 m²,Ejerudg.: 8.587 kr/md,4 værelser,Opført 1923,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-2b3a-32b8-e044-0003ba298018,,,,
"Dalsvinget 5,8660",2.995.000 kr.,Morten Børup Skolen,"1,51 km",7.4,3.7,Villa,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 6 dage,120 m²,Grund: 857 m²,Ejerudg.: 2.277 kr/md,4 værelser,Opført 1973,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-252b-32b8-e044-0003ba298018,,,,
"Flintholmvænget 21,5230",3.145.000 kr.,Rosengårdskolen,"1,29 km",6.7,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 6 dage,150 m²,Grund: 738 m²,Ejerudg.: 2.727 kr/md,5 værelser,Opført 1965,2 toiletter,5230,https://www.boligsiden.dk/addresses/0a3f50b3-db4a-32b8-e044-0003ba298018,,,,
"Stangerupvej 26,4850",2.195.000 kr.,Stubbekøbing Skole,"4,65 km",6.4,3.6,Villa/Fritidsbolig,Energimærke E,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 6 dage,290 m²,Grund: 6926 m²,Ejerudg.: 1.938 kr/md,7 værelser,Opført 1877,2 toiletter,4850,https://www.boligsiden.dk/addresses/0a3f50b1-693a-32b8-e044-0003ba298018,,,,
"Gravensmindevej 43,9900",1.495.000 kr.,Ravnshøj skole,"5,78 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 6 dage,179 m²,Grund: 14112 m²,Ejerudg.: 1.640 kr/md,6 værelser,Opført 1927,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-5d87-32b8-e044-0003ba298018,,,,
"Korreborgvej 21,8850",1.990.000 kr.,Bjerringbro Skole,"5,83 km",7,3.5,Landejendom,Energimærke E,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 100 dage,154 m²,Grund: 20005 m²,Ejerudg.: 2.926 kr/md,3 værelser,Opført 1935,1 toilet,8850,https://www.boligsiden.dk/addresses/0a3f50c4-d601-32b8-e044-0003ba298018,,,,
"Malmøvej 56,8600",1.999.000 kr.,Dybkærskolen,589 m,7.4,3.8,Rækkehus,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 6 dage,88 m²,Grund: 353 m²,Ejerudg.: 1.718 kr/md,4 værelser,Opført 1985,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c1-f158-32b8-e044-0003ba298018,,,,
"Rungsted Strandvej 73A,2960",9.000.000 kr.,Rungsted Skole,"1,25 km",8.5,3.8,Villa,Energimærke D,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 428 dage,210 m²,Grund: 1255 m²,Ejerudg.: 9.340 kr/md,7 værelser,Opført 1958,4 toiletter,2960,https://www.boligsiden.dk/addresses/0a3f50aa-1d00-32b8-e044-0003ba298018,,,,
"Grønnegården 541A,2670",1.995.000 kr.,Arenaskolen,686 m,6,3.6,Ejerlejlighed,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 6 dage,60 m²,,Ejerudg.: 3.178 kr/md,2 værelser,Opført 1986,1 toilet,2670,https://www.boligsiden.dk/addresses/0a3f50aa-f8ff-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Ja,
"Ordrupvej 109, 2. th.,2920",3.350.000 kr.,Ordrup Skole,338 m,8.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 6 dage,85 m²,,Ejerudg.: 6.412 kr/md,3 værelser,Opført 1943,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-f222-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Drabæk Huse 85,3450",4.575.000 kr.,Blovstrød Skole,429 m,8.4,3.9,Rækkehus,Energimærke A2015,Høj,"25,3%","23,8‰.","Der er 25.867 indbyggere i Allerød Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 23,8‰.",Til salg i alt: 6 dage,124 m²,Grund: 214 m²,Ejerudg.: 4.026 kr/md,4 værelser,Opført 2018,2 toiletter,3450,https://www.boligsiden.dk/addresses/ff87225e-3350-464c-bf9f-515a985833d3,,,,
"Viborgvej 29B,8700",995.000 kr.,Horsens Byskole,890 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke G,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 6 dage,72 m²,Grund: 384 m²,Ejerudg.: 1.047 kr/md,2 værelser,Opført 1948,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-a1d4-32b8-e044-0003ba298018,,,,
"Ådalsvej 60, st. tv.,3600",2.249.000 kr.,Ådalens Skole,707 m,7,3.7,Ejerlejlighed,Energimærke D,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 6 dage,82 m²,,Ejerudg.: 4.273 kr/md,4 værelser,Opført 1964,1 toilet,3600,https://www.boligsiden.dk/addresses/0a3f50a8-6c6d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ibsvej 18,2680",12.495.000 kr.,Munkekærskolen,"1,04 km",7.6,3.7,Villa,Energimærke B,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 6 dage,163 m²,Grund: 788 m²,Ejerudg.: 6.906 kr/md,6 værelser,Opført 2012,3 toiletter,2680,https://www.boligsiden.dk/addresses/0a3f50ac-5be0-32b8-e044-0003ba298018,,,,
"Sjællandsgade 13, 3. tv.,8900",399.000 kr.,Hobrovejens Skole,423 m,6.3,3.8,Ejerlejlighed,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 6 dage,52 m²,,Ejerudg.: 1.667 kr/md,2 værelser,Opført 1951,1 toilet,8900,https://www.boligsiden.dk/addresses/0a3f50c1-31e0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bangs Boder 15,5000",6.245.000 kr.,Vestre Skole,"1,21 km",7.3,3.7,Rækkehus,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 6 dage,146 m²,Grund: 164 m²,Ejerudg.: 4.005 kr/md,7 værelser,Opført 1765,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b3-9090-32b8-e044-0003ba298018,,,,
"Havvejen 15,9690",1.395.000 kr.,Fjerritslev Skole,"9,2 km",6.4,3.6,Villa,Energimærke E,Lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 6 dage,118 m²,Grund: 2215 m²,Ejerudg.: 1.953 kr/md,6 værelser,Opført 1972,1 toilet,9690,https://www.boligsiden.dk/addresses/0a3f50c7-3cd4-32b8-e044-0003ba298018,,,,
"Grækenlandsvej 152,2300",11.995.000 kr.,Gerbrandskolen,607 m,6.7,3.8,Villa,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,180 m²,Grund: 592 m²,Ejerudg.: 8.703 kr/md,6 værelser,Opført 2018,2 toiletter,2300,https://www.boligsiden.dk/addresses/0a3f509e-6420-32b8-e044-0003ba298018,,,,
"Engparken 36,2690",3.195.000 kr.,Strandskolen,704 m,7.4,3.8,Villa,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 6 dage,90 m²,Grund: 500 m²,Ejerudg.: 3.098 kr/md,4 værelser,Opført 1966,1 toilet,2690,https://www.boligsiden.dk/addresses/0a3f50aa-ed12-32b8-e044-0003ba298018,,,,
"Søndergade 49F,9480",1.345.000 kr.,Løkken undervisningssted,817 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,79 m²,Grund: 771 m²,Ejerudg.: 2.348 kr/md,3 værelser,Opført 1991,1 toilet,9480,https://www.boligsiden.dk/addresses/0a3f50c8-ab74-32b8-e044-0003ba298018,,,,
"Bogensevej 51,5500",1.895.000 kr.,Hyllehøjskolen,2 km,7,3.7,Villa,Energimærke E,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 177 dage,228 m²,Grund: 7940 m²,Ejerudg.: 2.250 kr/md,6 værelser,Opført 1777,1 toilet,5500,https://www.boligsiden.dk/addresses/0a3f50b3-1967-32b8-e044-0003ba298018,,,,
"Højkolvej 47,8210",4.945.000 kr.,Hasle Skole,310 m,6.7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 6 dage,121 m²,Grund: 606 m²,Ejerudg.: 3.582 kr/md,5 værelser,Opført 1952,2 toiletter,8210,https://www.boligsiden.dk/addresses/0a3f50c3-36fc-32b8-e044-0003ba298018,,,,
"Hermann Justvej 11,3400",5.350.000 kr.,Frederiksborg Byskole,806 m,7.9,3.7,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 228 dage,152 m²,Grund: 678 m²,Ejerudg.: 4.469 kr/md,5 værelser,Opført 2002,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-b596-32b8-e044-0003ba298018,,,,
"Ordrup Jagtvej 20A, 1. + 2.,2920",9.800.000 kr.,Skovshoved Skole,555 m,8.2,3.9,Ejerlejlighed,Energimærke B,Ukendt,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 6 dage,167 m²,,Ejerudg.: 7.821 kr/md,6 værelser,Opført 2006,-,2920,https://www.boligsiden.dk/addresses/090959ff-e28d-4c64-9754-f6e2fc51cdae,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Sofievej 160, 2.,9000",895.000 kr.,Filstedvejens Skole,802 m,6.6,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 6 dage,69 m²,,Ejerudg.: 3.274 kr/md,2 værelser,Opført 1963,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-b92f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Mikkelsgade 26,8850",845.000 kr.,Bjerringbro Skole,"1,78 km",7,3.5,Villa,Energimærke D,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 6 dage,120 m²,Grund: 891 m²,Ejerudg.: 1.400 kr/md,4 værelser,Opført 1960,1 toilet,8850,https://www.boligsiden.dk/addresses/0a3f50c4-d7e5-32b8-e044-0003ba298018,,,,
"Hedeskovvej 22,8520",4.295.000 kr.,Lystrup Skole,76 m,7.8,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 6 dage,156 m²,Grund: 800 m²,Ejerudg.: 3.120 kr/md,6 værelser,Opført 1964,2 toiletter,8520,https://www.boligsiden.dk/addresses/0a3f50c3-1698-32b8-e044-0003ba298018,,,,
"Strandgade 47, st. th.,3000",1.650.000 kr.,Skolen i Bymidten,654 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 6 dage,61 m²,,Ejerudg.: 3.451 kr/md,2 værelser,Opført 1775,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-894f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nordre Fasanvej 82, 2. th.,2000",6.495.000 kr.,Skolen på Nyelandsvej,490 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 6 dage,102 m²,,Ejerudg.: 5.175 kr/md,4 værelser,Opført 1932,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-97eb-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Grønningen 2,5330",1.350.000 kr.,Munkebo Skole - mellem nor og fjord,765 m,6.3,3.6,Villa,Energimærke F,Høj,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 6 dage,136 m²,Grund: 1147 m²,Ejerudg.: 1.898 kr/md,5 værelser,Opført 1972,2 toiletter,5330,https://www.boligsiden.dk/addresses/0a3f50b3-42b2-32b8-e044-0003ba298018,,,,
"Egebæksvej 61,8270",6.995.000 kr.,Kragelundskolen,543 m,8.2,3.9,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 6 dage,100 m²,Grund: 376 m²,Ejerudg.: 4.806 kr/md,4 værelser,Opført 1946,1 toilet,8270,https://www.boligsiden.dk/addresses/0a3f50c2-b8c8-32b8-e044-0003ba298018,,,,
