,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Vilstedvej 145,9670",1.795.000 kr.,Toppedalskolen,4 km,6.5,3.7,Villa/Landejendom,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 57 dage,290 m²,Grund: 19900 m²,Ejerudg.: 2.349 kr/md,6 værelser,Opført 1897,1 toilet,9670,https://www.boligsiden.dk/addresses/0a3f50c8-95b2-32b8-e044-0003ba298018,,,,
"Søren Kannes Vej 7,8620",1.465.000 kr.,Thorning Skole,"4,79 km",6.8,3.6,Villa,Energimærke D,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 57 dage,190 m²,Grund: 1147 m²,Ejerudg.: 1.121 kr/md,5 værelser,Opført 1917,1 toilet,8620,https://www.boligsiden.dk/addresses/0a3f50c5-3213-32b8-e044-0003ba298018,,,,
"Søvænget 4,5792",4.295.000 kr.,Carl Nielsen-Skolen,"2,41 km",7.2,3.9,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 57 dage,207 m²,Grund: 7452 m²,Ejerudg.: 2.634 kr/md,6 værelser,Opført 1985,2 toiletter,5792,https://www.boligsiden.dk/addresses/0a3f50b6-303f-32b8-e044-0003ba298018,,,,
"Andreas Bjørns Gade 28, 1. tv.,1428",4.800.000 kr.,Christianshavns Skole,272 m,7.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,63 m²,,Ejerudg.: 4.642 kr/md,3 værelser,Opført 1901,1 toilet,1428,https://www.boligsiden.dk/addresses/0a3f509d-2b3b-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Orla Lehmannsgade 8, 3. tv.,7100",1.595.000 kr.,10. Klasse UngdomsCenter Vejle,432 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 254 dage,82 m²,,Ejerudg.: 3.418 kr/md,3 værelser,Opført 1939,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-e2ad-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kridtsløjfen 23, 1. 1.,9000",3.598.000 kr.,Sønderbroskolen,912 m,7.2,3.8,Ejerlejlighed,Energimærke A2010,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 57 dage,124 m²,,Ejerudg.: 3.665 kr/md,3 værelser,Opført 2015,1 toilet,9000,https://www.boligsiden.dk/addresses/536bee53-8ad4-4f4b-a5c6-af6240e2a9d0,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Blomsterlunden 109, st.,8381",1.795.000 kr.,Tilst Skole,939 m,6.5,3.6,Ejerlejlighed,Energimærke A2015,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 57 dage,56 m²,,Ejerudg.: 1.319 kr/md,3 værelser,Opført 2015,1 toilet,8381,https://www.boligsiden.dk/addresses/70ae61ac-1ad8-455b-930e-c8886a3e1f43,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hasselvej 17,4540",1.050.000 kr.,fejl,fejl,fejl,fejl,Rækkehus,Energimærke G,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,69 m²,Grund: 175 m²,Ejerudg.: 1.094 kr/md,3 værelser,Opført 1987,1 toilet,4540,https://www.boligsiden.dk/addresses/0a3f50ac-b7bc-32b8-e044-0003ba298018,,,,
"Strandvejen 5, 2. tv.,8400",2.250.000 kr.,Ebeltoft Skole,669 m,7.3,3.7,Ejerlejlighed,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 57 dage,90 m²,,Ejerudg.: 4.316 kr/md,2 værelser,Opført 1915,1 toilet,8400,https://www.boligsiden.dk/addresses/0a3f50bf-944c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Grønnegade 22,8600",2.895.000 kr.,Vestre Skole,333 m,7.5,3.7,Villa,Energimærke E,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 57 dage,62 m²,Grund: 588 m²,Ejerudg.: 4.212 kr/md,4 værelser,Opført 1897,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c1-d1ec-32b8-e044-0003ba298018,,,,
"Lisesmindevej 5,5230",2.495.000 kr.,Ejerslykkeskolen,644 m,6.3,3.7,Rækkehus,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 57 dage,85 m²,Grund: 251 m²,Ejerudg.: 2.162 kr/md,5 værelser,Opført 1951,1 toilet,5230,https://www.boligsiden.dk/addresses/0a3f50b4-4749-32b8-e044-0003ba298018,,,,
"Vesterled 15,8800",1.495.000 kr.,Vestre Skole,927 m,7,3.8,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 57 dage,96 m²,Grund: 788 m²,Ejerudg.: 2.129 kr/md,2 værelser,Opført 1943,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c6-a519-32b8-e044-0003ba298018,,,,
"Bygade 38,7173",1.495.000 kr.,Øster Nykirke Skole,304 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 57 dage,181 m²,Grund: 968 m²,Ejerudg.: 1.765 kr/md,4 værelser,Opført 1932,2 toiletter,7173,https://www.boligsiden.dk/addresses/0a3f50ba-fb21-32b8-e044-0003ba298018,,,,
"Smedegade 91,8300",2.845.000 kr.,"Vestskolen, afd. Skovbakken","5,04 km",7.2,3.7,Villa,Energimærke B,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 57 dage,179 m²,Grund: 1042 m²,Ejerudg.: 2.108 kr/md,7 værelser,Opført 2008,2 toiletter,8300,https://www.boligsiden.dk/addresses/374230b7-1c42-51c5-e044-0003ba298018,,,,
"Spelmanns Toft 16A,6720",1.848.000 kr.,Fanø Skole,485 m,7.5,3.7,Villa,Energimærke B,Meget lav,"25,66%",34‰.,"Der er 3.427 indbyggere i Fanø Kommune. Kommuneskatten er på 25,66% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,142 m²,Grund: 363 m²,Ejerudg.: 1.481 kr/md,5 værelser,Opført 2008,2 toiletter,6720,https://www.boligsiden.dk/addresses/4d473c9d-1a66-47b3-e044-0003ba298018,,,,
"Adlerhusvej 19,5500",1.995.000 kr.,Vestre Skole,636 m,7.1,3.8,Villa,Energimærke F,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 57 dage,101 m²,Grund: 582 m²,Ejerudg.: 2.286 kr/md,4 værelser,Opført 1950,1 toilet,5500,https://www.boligsiden.dk/addresses/0a3f50b3-15cf-32b8-e044-0003ba298018,,,,
"Kringelholm 74,3250",4.995.000 kr.,"Gilbjergskolen, Gilleleje",669 m,6.8,3.7,Villa,Energimærke B,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 57 dage,189 m²,Grund: 761 m²,Ejerudg.: 3.164 kr/md,4 værelser,Opført 2006,2 toiletter,3250,https://www.boligsiden.dk/addresses/0ab7a635-35fc-0435-e044-0003ba298018,,,,
"Nordstjerne Alle 25,2770",6.195.000 kr.,Løjtegårdsskolen,495 m,7.3,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 57 dage,143 m²,Grund: 691 m²,Ejerudg.: 4.667 kr/md,5 værelser,Opført 1935,1 toilet,2770,https://www.boligsiden.dk/addresses/0a3f50a7-5a26-32b8-e044-0003ba298018,,,,
"Sædding Strandvej 206,6710",13.498.000 kr.,Ådalskolen,902 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 439 dage,184 m²,Grund: 877 m²,Ejerudg.: 4.586 kr/md,4 værelser,Opført 2013,3 toiletter,6710,https://www.boligsiden.dk/addresses/0a3f50b9-4b21-32b8-e044-0003ba298018,,,,
"Vestskellet 9,4000",2.795.000 kr.,Margretheskolen,617 m,7.6,3.8,Villa,Energimærke D,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 57 dage,143 m²,Grund: 925 m²,Ejerudg.: 3.642 kr/md,5 værelser,Opført 1973,2 toiletter,4000,https://www.boligsiden.dk/addresses/0a3f50ab-468a-32b8-e044-0003ba298018,,,,
"Neptun Alle 7,2770",4.195.000 kr.,Løjtegårdsskolen,242 m,7.3,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 232 dage,80 m²,Grund: 626 m²,Ejerudg.: 3.745 kr/md,3 værelser,Opført 1941,2 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-582c-32b8-e044-0003ba298018,,,,
"Finn Bager Jensens Vej 5, 2. th.,3400",3.295.000 kr.,Hillerød Vest Skolen,371 m,7.5,3.8,Ejerlejlighed,Energimærke A2015,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 57 dage,109 m²,,Ejerudg.: 4.561 kr/md,4 værelser,Opført 2021,1 toilet,3400,https://www.boligsiden.dk/addresses/00a17d6b-670e-40f3-8995-8b36230b81b0,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Bygaden 39E,4652",1.695.000 kr.,Hotherskolen,"1,91 km",6.5,3.6,Ejerlejlighed,Energimærke C,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 57 dage,131 m²,,Ejerudg.: 3.409 kr/md,5 værelser,Opført 1887,1 toilet,4652,https://www.boligsiden.dk/addresses/0a3f50b1-4aac-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Banegårdsgade 16, 4. g.,8000",1.995.000 kr.,Frederiksbjerg Skole,587 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 57 dage,52 m²,,Ejerudg.: 2.470 kr/md,2 værelser,Opført 1962,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c2-754d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Korsvejen 8,5943",1.695.000 kr.,"Ørstedskolen, afdeling Strynø",988 m,Ikke oplyst,Ikke oplyst,Landejendom,Energimærke F,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 57 dage,128 m²,Grund: 86353 m²,Ejerudg.: 2.015 kr/md,7 værelser,Opført 1833,1 toilet,5943,https://www.boligsiden.dk/addresses/0a3f50b5-4456-32b8-e044-0003ba298018,,,,
"Amtsvejen 25,8930",895.000 kr.,Korshøjskolen,"2,12 km",6.4,3.7,Villa,Energimærke E,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 308 dage,142 m²,Grund: 990 m²,Ejerudg.: 1.261 kr/md,5 værelser,Opført 1910,1 toilet,8930,https://www.boligsiden.dk/addresses/0a3f50c0-6780-32b8-e044-0003ba298018,,,,
"Bomhusvej 18,6300",1.195.000 kr.,Gråsten Skole,"1,58 km",7.2,3.7,Villa,Energimærke E,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 57 dage,131 m²,Grund: 757 m²,Ejerudg.: 987 kr/md,5 værelser,Opført 1856,1 toilet,6300,https://www.boligsiden.dk/addresses/0a3f50b6-93fd-32b8-e044-0003ba298018,,,,
"Havholm Agervej 22,4050",4.995.000 kr.,Fjordlandsskolen,436 m,6.4,3.6,Villa,Energimærke A2015,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 306 dage,196 m²,Grund: 700 m²,Ejerudg.: 3.547 kr/md,6 værelser,Opført 2022,2 toiletter,4050,https://www.boligsiden.dk/addresses/3ee894e5-1733-4e43-93a1-b5aba676c44f,,,,
"Gl Færgevej 17, 1.,6700",1.648.000 kr.,Danmarksgades Skole,"1,08 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 92 dage,112 m²,,Ejerudg.: 1.879 kr/md,3 værelser,Opført 1930,2 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b8-e23d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Guldager Stationsvej 70,6710",1.598.000 kr.,Bryndum Skole,"1,49 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 57 dage,121 m²,Grund: 780 m²,Ejerudg.: 1.538 kr/md,4 værelser,Opført 1957,1 toilet,6710,https://www.boligsiden.dk/addresses/0a3f50b8-eccc-32b8-e044-0003ba298018,,,,
"Maribovej 11,4930",650.000 kr.,"Maribo Skole, Borgerskoleafdelingen","5,61 km",6.1,3.6,Villa/Fritidsbolig,Energimærke E,Høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 57 dage,100 m²,Grund: 3407 m²,Ejerudg.: 1.203 kr/md,4 værelser,Opført 1972,1 toilet,4930,https://www.boligsiden.dk/addresses/0a3f50af-9974-32b8-e044-0003ba298018,,,,
"Morlenesvej 33, 2.,2840",9.995.000 kr.,Holte Skole,572 m,8.6,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 57 dage,205 m²,,Ejerudg.: 11.330 kr/md,5 værelser,Opført 1927,2 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-e325-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Marsk Stigs Vej 4,8305",1.375.000 kr.,Samsø Skole,63 m,6.7,3.6,Villa/Fritidsbolig,Energimærke E,Høj,"25,9%","30,75‰.","Der er 3.716 indbyggere i Samsø Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 30,75‰.",Til salg i alt: 57 dage,193 m²,Grund: 1140 m²,Ejerudg.: 2.613 kr/md,6 værelser,Opført 1884,2 toiletter,8305,https://www.boligsiden.dk/addresses/0a3f50c1-a9c7-32b8-e044-0003ba298018,,,,
"Berings Gade 32, st. th.,2630",2.450.000 kr.,Torstorp Skole,946 m,6.9,3.7,Ejerlejlighed,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 57 dage,88 m²,,Ejerudg.: 3.332 kr/md,3 værelser,Opført 2005,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-a6d5-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Nørregade 20,8382",3.795.000 kr.,Haldum-Hinnerup Skolen,651 m,7.7,3.9,Villa,Energimærke D,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 57 dage,142 m²,Grund: 741 m²,Ejerudg.: 2.656 kr/md,4 værelser,Opført 1953,1 toilet,8382,https://www.boligsiden.dk/addresses/0a3f50c0-202d-32b8-e044-0003ba298018,,,,
"Odinsvej 22,4220",1.640.000 kr.,Broskolen,646 m,6.1,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 138 dage,153 m²,Grund: 1370 m²,Ejerudg.: 1.999 kr/md,5 værelser,Opført 1928,1 toilet,4220,https://www.boligsiden.dk/addresses/0a3f50ad-e808-32b8-e044-0003ba298018,,,,
"Ballegårdsvej 1,4990",1.075.000 kr.,Sakskøbing Skole,"2,1 km",6.5,3.7,Villa/Fritidsbolig,Energimærke E,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 57 dage,164 m²,Grund: 723 m²,Ejerudg.: 1.165 kr/md,4 værelser,Opført 1973,2 toiletter,4990,https://www.boligsiden.dk/addresses/0a3f50b1-3568-32b8-e044-0003ba298018,,,,
"Anders Olesens Vej 1,9480",525.000 kr.,Løkken undervisningssted,"5,04 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,150 m²,Grund: 800 m²,Ejerudg.: 953 kr/md,2 værelser,Opført 1960,1 toilet,9480,https://www.boligsiden.dk/addresses/0a3f50c8-9840-32b8-e044-0003ba298018,,,,
"Gartnervangen 14,9240",2.495.000 kr.,Nibe Skole,531 m,7.5,3.8,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 57 dage,166 m²,Grund: 769 m²,Ejerudg.: 2.014 kr/md,6 værelser,Opført 1986,2 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-b443-32b8-e044-0003ba298018,,,,
"Boesvangen 30,7120",2.995.000 kr.,Hældagerskolen,875 m,7.3,3.8,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 57 dage,176 m²,Grund: 864 m²,Ejerudg.: 2.478 kr/md,6 værelser,Opført 1975,1 toilet,7120,https://www.boligsiden.dk/addresses/0a3f50bc-9e24-32b8-e044-0003ba298018,,,,
"Ravnsbjergparken 15,6710",1.798.000 kr.,Sønderrisskolen,"1,48 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 57 dage,115 m²,Grund: 850 m²,Ejerudg.: 1.908 kr/md,4 værelser,Opført 1975,1 toilet,6710,https://www.boligsiden.dk/addresses/0a3f50b9-253f-32b8-e044-0003ba298018,,,,
"Orevej 18,4760",1.395.000 kr.,Ungdomsskolen og 10.klasse,825 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 57 dage,159 m²,Grund: 639 m²,Ejerudg.: 1.597 kr/md,4 værelser,Opført 1930,2 toiletter,4760,https://www.boligsiden.dk/addresses/0a3f50b1-c09e-32b8-e044-0003ba298018,,,,
"Svanegade 6,3730",895.000 kr.,Paradisbakkeskolen,490 m,7,3.7,Rækkehus,Energimærke C,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,106 m²,Grund: 346 m²,Ejerudg.: 1.219 kr/md,2 værelser,Opført 1890,1 toilet,3730,https://www.boligsiden.dk/addresses/0a3f50b2-2cf5-32b8-e044-0003ba298018,,,,
"Koldhøjvej 4A,4200",4.495.000 kr.,Stillinge Skole,"4,82 km",6.9,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 57 dage,220 m²,Grund: 19950 m²,Ejerudg.: 3.855 kr/md,6 værelser,Opført 1902,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-a254-32b8-e044-0003ba298018,,,,
"Åløkkehaven 62, st. tv.,5000",1.375.000 kr.,Vestre Skole,"1,22 km",7.3,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 337 dage,62 m²,,Ejerudg.: 2.308 kr/md,2 værelser,Opført 1946,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b5-0ad2-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Søren Norbys Vej 33,9900",845.000 kr.,Nordstjerneskolen,607 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke D,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 57 dage,137 m²,Grund: 813 m²,Ejerudg.: 1.524 kr/md,3 værelser,Opført 1964,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-90f2-32b8-e044-0003ba298018,,,,
"Sømosen 5,8620",1.495.000 kr.,"Trekløverskolen, Silkeborg","4,82 km",6.8,3.7,Villa,Energimærke E,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 57 dage,136 m²,Grund: 17613 m²,Ejerudg.: 1.618 kr/md,5 værelser,Opført 1897,1 toilet,8620,https://www.boligsiden.dk/addresses/0a3f50c5-30e4-32b8-e044-0003ba298018,,,,
"Rødbyvej 41,4930",2.495.000 kr.,"Maribo Skole, Borgerskoleafdelingen","3,12 km",6.1,3.6,Landejendom,Energimærke F,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 390 dage,291 m²,Grund: 11290 m²,Ejerudg.: 3.453 kr/md,7 værelser,Opført 1850,2 toiletter,4930,https://www.boligsiden.dk/addresses/0a3f50af-d021-32b8-e044-0003ba298018,,,,
"Nygade 2,8550",2.798.000 kr.,Marienhoffskolen,563 m,6.7,3.7,Villa,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 57 dage,158 m²,Grund: 477 m²,Ejerudg.: 1.628 kr/md,5 værelser,Opført 1906,1 toilet,8550,https://www.boligsiden.dk/addresses/0a3f50c0-5f70-32b8-e044-0003ba298018,,,,
"Skivevej 37,8620",1.595.000 kr.,Thorning Skole,"1,46 km",6.8,3.6,Villa,Energimærke C,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 57 dage,347 m²,Grund: 2703 m²,Ejerudg.: 2.155 kr/md,10 værelser,Opført 1904,1 toilet,8620,https://www.boligsiden.dk/addresses/0a3f50c5-2e58-32b8-e044-0003ba298018,,,,
"Valbyvej 59,3200",3.850.000 kr.,Nordstjerneskolen,"2,79 km",6.8,3.6,Villa/Landejendom,Energimærke B,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 57 dage,118 m²,Grund: 15097 m²,Ejerudg.: 2.590 kr/md,5 værelser,Opført 1912,1 toilet,3200,https://www.boligsiden.dk/addresses/0a3f50a9-1876-32b8-e044-0003ba298018,,,,
"Holmbladsgade 94, 1. 15.,2300",3.395.000 kr.,Lergravsparkens Skole,217 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 57 dage,73 m²,,Ejerudg.: 2.962 kr/md,2 værelser,Opført 1968,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509e-b882-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Aavænget 1,6933",1.425.000 kr.,Kibæk Skole,378 m,7.1,3.8,Villa,Energimærke B,Meget lav,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 57 dage,116 m²,Grund: 958 m²,Ejerudg.: 1.243 kr/md,4 værelser,Opført 1992,1 toilet,6933,https://www.boligsiden.dk/addresses/0a3f50bf-60e4-32b8-e044-0003ba298018,,,,
