,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Podevej 8,4700",2.195.000 kr.,Fladsåskolen,"1,87 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 71 dage,168 m²,Grund: 1375 m²,Ejerudg.: 2.131 kr/md,6 værelser,Opført 1972,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50af-8f8c-32b8-e044-0003ba298018,,,,
"Søkrogen 110,8300",2.498.000 kr.,"Vestskolen, afd. Skovbakken","1,73 km",7.2,3.7,Villa,Energimærke C,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 71 dage,120 m²,Grund: 523 m²,Ejerudg.: 2.496 kr/md,5 værelser,Opført 1990,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-b83d-32b8-e044-0003ba298018,,,,
"Gaden 37,6261",345.000 kr.,Skærbæk Distriktsskole,"10,67 km",6,3.6,Villa/Fritidsbolig,Energimærke D,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 71 dage,36 m²,Grund: 887 m²,Ejerudg.: 773 kr/md,2 værelser,Opført 2024,1 toilet,6261,https://www.boligsiden.dk/addresses/0a3f50b6-5fb8-32b8-e044-0003ba298018,,,,
"Strandvejen 192A,2920",29.900.000 kr.,Skovshoved Skole,715 m,8.2,3.9,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 71 dage,336 m²,Grund: 1359 m²,Ejerudg.: 20.708 kr/md,10 værelser,Opført 1915,4 toiletter,2920,https://www.boligsiden.dk/addresses/0f0b1f3f-0d59-73d9-e044-0003ba298018,,,,
"Møllebakken 34A,4400",2.150.000 kr.,Rynkevangskolen,"1,07 km",6.2,3.5,Rækkehus,Energimærke D,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,79 m²,Grund: 1075 m²,Ejerudg.: 1.919 kr/md,1 værelser,Opført 1956,1 toilet,4400,https://www.boligsiden.dk/addresses/5e5011b7-e84e-58be-e044-0003ba298018,,,,
"Sandvadvej 17,8765",1.345.000 kr.,Nørre-Snede Skole,"6,84 km",6.5,3.6,Villa,Energimærke F,Mellem,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 71 dage,123 m²,Grund: 5748 m²,Ejerudg.: 1.665 kr/md,4 værelser,Opført 1900,1 toilet,8765,https://www.boligsiden.dk/addresses/0a3f50bc-701c-32b8-e044-0003ba298018,,,,
"Fægteborgbakken 38,8831",2.795.000 kr.,Løgstrup Skole,788 m,7.1,3.7,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 91 dage,180 m²,Grund: 1024 m²,Ejerudg.: 2.195 kr/md,7 værelser,Opført 2008,2 toiletter,8831,https://www.boligsiden.dk/addresses/19910d90-1e64-41c9-e044-0003ba298018,,,,
"Amalievej 24, 2.,1875",11.695.000 kr.,Skolen ved Søerne,377 m,7.8,3.7,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 328 dage,172 m²,,Ejerudg.: 8.909 kr/md,5 værelser,Opført 1904,2 toiletter,1875,https://www.boligsiden.dk/addresses/0a3f50a2-0ab0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kagebøl 31,6780",995.000 kr.,Skærbæk Distriktsskole,282 m,6,3.6,Villa,Energimærke G,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 71 dage,143 m²,Grund: 984 m²,Ejerudg.: 1.901 kr/md,4 værelser,Opført 1978,2 toiletter,6780,https://www.boligsiden.dk/addresses/0a3f50b7-6bd7-32b8-e044-0003ba298018,,,,
"Karlshøjvej 28,3390",3.750.000 kr.,Hundested Skole,"1,91 km",6.6,3.6,Villa,Energimærke C,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,111 m²,Grund: 888 m²,Ejerudg.: 2.490 kr/md,4 værelser,Opført 1987,1 toilet,3390,https://www.boligsiden.dk/addresses/0a3f50a9-f05d-32b8-e044-0003ba298018,,,,
"Egevej 18,3400",7.700.000 kr.,Hillerødsholmskolen,374 m,7.3,3.7,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 71 dage,170 m²,Grund: 875 m²,Ejerudg.: 4.204 kr/md,7 værelser,Opført 1961,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-a622-32b8-e044-0003ba298018,,,,
"Toftevænget 4C,6710",3.498.000 kr.,Hjerting Skole,434 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 71 dage,147 m²,Grund: 314 m²,Ejerudg.: 2.503 kr/md,3 værelser,Opført 2011,2 toiletter,6710,https://www.boligsiden.dk/addresses/bcef17d6-2202-488b-919e-b4a2aa8ee6a9,,,,
"Skøn Valborgs Vej 1,7100",3.695.000 kr.,Vinding Skole,584 m,7.5,3.9,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 179 dage,226 m²,Grund: 1357 m²,Ejerudg.: 3.803 kr/md,6 værelser,Opført 1973,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-f41a-32b8-e044-0003ba298018,,,,
"Otte Ruds Vej 36,8700",1.095.000 kr.,Horsens Byskole,677 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 279 dage,104 m²,Grund: 733 m²,Ejerudg.: 1.567 kr/md,4 værelser,Opført 1961,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-7d97-32b8-e044-0003ba298018,,,,
"Gadegårdsvejen 4,3730",845.000 kr.,Paradisbakkeskolen,"3,38 km",7,3.7,Villa/Fritidsbolig,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,204 m²,Grund: 1248 m²,Ejerudg.: 1.733 kr/md,7 værelser,Opført 1952,1 toilet,3730,https://www.boligsiden.dk/addresses/0a3f50b1-e7d2-32b8-e044-0003ba298018,,,,
"Tranekærvej 12,7400",1.695.000 kr.,Lundgårdskolen,734 m,7.5,3.8,Villa,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 71 dage,151 m²,Grund: 964 m²,Ejerudg.: 1.890 kr/md,6 værelser,Opført 1971,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-b826-32b8-e044-0003ba298018,,,,
"Kronborgvej 11,5600",3.195.000 kr.,Brahesminde Skole,"2,86 km",6.5,3.8,Landejendom/Landejendom,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 71 dage,270 m²,Grund: 68850 m²,Ejerudg.: 2.272 kr/md,6 værelser,Opført 1926,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-a9c5-32b8-e044-0003ba298018,,,,
"Rønnedevej 34,4640",2.075.000 kr.,Ny-Øst,927 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 71 dage,182 m²,Grund: 773 m²,Ejerudg.: 1.884 kr/md,5 værelser,Opført 1898,1 toilet,4640,https://www.boligsiden.dk/addresses/0a3f50af-7f35-32b8-e044-0003ba298018,,,,
"Monbergsvej 27,5000",4.195.000 kr.,Sct Hans Skole,478 m,7.1,3.7,Villa,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 71 dage,138 m²,Grund: 510 m²,Ejerudg.: 2.679 kr/md,6 værelser,Opført 1935,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b4-57d7-32b8-e044-0003ba298018,,,,
"Præstebakken 2,7760",2.145.000 kr.,Hurup Skole,829 m,7,3.7,Villa,Energimærke D,Mellem,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 71 dage,176 m²,Grund: 912 m²,Ejerudg.: 1.811 kr/md,5 værelser,Opført 1976,1 toilet,7760,https://www.boligsiden.dk/addresses/0a3f50c5-f4e1-32b8-e044-0003ba298018,,,,
"Bredekildevej 77,4400",1.795.000 kr.,Skolen på Herredsåsen,488 m,6.8,3.6,Villa,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,136 m²,Grund: 800 m²,Ejerudg.: 1.834 kr/md,5 værelser,Opført 1961,2 toiletter,4400,https://www.boligsiden.dk/addresses/0a3f50ad-9ded-32b8-e044-0003ba298018,,,,
"Fuglevænget 52,8464",1.498.000 kr.,Herskindskolen,811 m,7.2,3.6,Villa,Energimærke E,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 71 dage,110 m²,Grund: 913 m²,Ejerudg.: 1.793 kr/md,3 værelser,Opført 1966,2 toiletter,8464,https://www.boligsiden.dk/addresses/0a3f50bf-a0e3-32b8-e044-0003ba298018,,,,
"Christianslund 46, st. tv.,3460",3.995.000 kr.,Birkerød Skole,602 m,7.9,3.8,Ejerlejlighed,Energimærke A2010,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 71 dage,97 m²,,Ejerudg.: 4.181 kr/md,2 værelser,Opført 2016,1 toilet,3460,https://www.boligsiden.dk/addresses/f3e75c7c-5a6a-4ea8-865d-807220fc58b0,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gl Jellingvej 13B, kl.,7100",1.987.000 kr.,Petersmindeskolen,"1,02 km",7.1,3.8,Ejerlejlighed,Energimærke B,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 450 dage,107 m²,,Ejerudg.: 1.999 kr/md,3 værelser,Opført 1974,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-b423-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nygårdsvej 102,6700",2.998.000 kr.,Danmarksgades Skole,517 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 71 dage,287 m²,Grund: 411 m²,Ejerudg.: 2.886 kr/md,6 værelser,Opført 1924,-,6700,https://www.boligsiden.dk/addresses/eb088948-4088-477a-b673-8cb261d2037a,,,,
"Hundetudevej 7,9940",595.000 kr.,Læsø Skole og Børnehus,"4,3 km",6.5,3.6,Villa/Fritidsbolig,Energimærke E,Meget lav,"26,3%",34‰.,"Der er 1.769 indbyggere i Læsø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,110 m²,Grund: 12074 m²,Ejerudg.: 1.344 kr/md,3 værelser,Opført 1964,1 toilet,9940,https://www.boligsiden.dk/addresses/0a3f50c8-7873-32b8-e044-0003ba298018,,,,
"Blüchers Alle 10,6800",698.000 kr.,Nordenskov afdeling,122 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 71 dage,131 m²,Grund: 801 m²,Ejerudg.: 1.190 kr/md,3 værelser,Opført 1964,1 toilet,6800,https://www.boligsiden.dk/addresses/0a3f50b9-a4b6-32b8-e044-0003ba298018,,,,
"Birkegårdsvej 9,3200",4.995.000 kr.,Bjørnehøjskolen,671 m,7.6,3.8,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 71 dage,173 m²,Grund: 1264 m²,Ejerudg.: 3.442 kr/md,3 værelser,Opført 1800,1 toilet,3200,https://www.boligsiden.dk/addresses/0a3f50a8-eb6b-32b8-e044-0003ba298018,,,,
"Nyborgvej 72,5853",495.000 kr.,4kløverskolen,"3,98 km",6.7,3.7,Villa/Fritidsbolig,Energimærke G,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 71 dage,106 m²,Grund: 1415 m²,Ejerudg.: 1.849 kr/md,3 værelser,Opført 1875,1 toilet,5853,https://www.boligsiden.dk/addresses/0a3f50b6-1cc8-32b8-e044-0003ba298018,,,,
"Kirkeskellet 16,2605",7.995.000 kr.,Brøndbyvester Skole - Tornehøj,614 m,6.7,3.7,Villa,Energimærke A2020,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 71 dage,229 m²,Grund: 800 m²,Ejerudg.: 3.075 kr/md,6 værelser,Opført 2022,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-634f-32b8-e044-0003ba298018,,,,
"Lærkevej 13,4300",5.795.000 kr.,Absalon og Orø Skole,"2,03 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 103 dage,172 m²,Grund: 705 m²,Ejerudg.: 4.361 kr/md,5 værelser,Opført 1946,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-5439-32b8-e044-0003ba298018,,,,
"Strandlystvej 5,4534",2.850.000 kr.,Hørve Skole,"2,28 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke D,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,146 m²,Grund: 20000 m²,Ejerudg.: 2.667 kr/md,7 værelser,Opført 1850,1 toilet,4534,https://www.boligsiden.dk/addresses/0a3f50ac-cfbf-32b8-e044-0003ba298018,,,,
"Søndermarksvej 54,7100",2.895.000 kr.,Søndermarksskolen,438 m,6.9,3.8,Villa,Energimærke E,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 71 dage,115 m²,Grund: 626 m²,Ejerudg.: 2.532 kr/md,5 værelser,Opført 1934,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-fef6-32b8-e044-0003ba298018,,,,
"Skovengen 20,4450",2.245.000 kr.,Jyderup Skole,836 m,6.6,3.6,Villa,Energimærke B,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 71 dage,196 m²,Grund: 717 m²,Ejerudg.: 1.839 kr/md,7 værelser,Opført 1980,2 toiletter,4450,https://www.boligsiden.dk/addresses/0a3f50af-14a2-32b8-e044-0003ba298018,,,,
"Skibhusvej 171, 3. tv.,5000",1.795.000 kr.,Sct Hans Skole,113 m,7.1,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 71 dage,94 m²,,Ejerudg.: 3.213 kr/md,3 værelser,Opført 1939,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-af88-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Sthensvej 7A, st. th.,2630",1.695.000 kr.,Borgerskolen,"1,24 km",6.6,3.7,Ejerlejlighed,Energimærke G,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 355 dage,54 m²,,Ejerudg.: 3.093 kr/md,2 værelser,Opført 1932,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-e7fa-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Syrenhaven 8,6040",4.895.000 kr.,Egtved Skole,"1,19 km",7.1,3.8,Villa,Energimærke A2010,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 296 dage,249 m²,Grund: 6030 m²,Ejerudg.: 4.620 kr/md,7 værelser,Opført 2005,3 toiletter,6040,https://www.boligsiden.dk/addresses/0a3f50ba-7b28-32b8-e044-0003ba298018,,,,
"Møllemoseparken 119,3450",5.750.000 kr.,Engholmskolen,"1,38 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke B,Høj,"25,3%","23,8‰.","Der er 25.867 indbyggere i Allerød Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 23,8‰.",Til salg i alt: 71 dage,136 m²,Grund: 582 m²,Ejerudg.: 5.737 kr/md,5 værelser,Opført 2013,1 toilet,3450,https://www.boligsiden.dk/addresses/7179acd3-6a5b-4e92-abea-095dd7d8753b,,,,
"Strandgade 44F, st. th.,1401",6.995.000 kr.,Christianshavns Skole,266 m,7.5,3.7,Ejerlejlighed,fejl,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,91 m²,,Ejerudg.: 7.537 kr/md,4 værelser,Opført 1700,1 toilet,1401,https://www.boligsiden.dk/addresses/0a3f50a0-e4f8-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Finsensvej 5A, st. tv.,2000",5.595.000 kr.,Skolen på La Cours Vej,478 m,7.6,3.8,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 71 dage,103 m²,,Ejerudg.: 5.065 kr/md,4 værelser,Opført 1969,2 toiletter,2000,https://www.boligsiden.dk/addresses/0a3f50a2-33fc-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Søndervangen 48,5854",895.000 kr.,Tre Ege Skolen,"5,04 km",5.8,3.6,Villa,Energimærke E,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 71 dage,130 m²,Grund: 795 m²,Ejerudg.: 1.050 kr/md,4 værelser,Opført 1971,1 toilet,5854,https://www.boligsiden.dk/addresses/0a3f50b5-5ada-32b8-e044-0003ba298018,,,,
"Toftehaven 1,9280",1.495.000 kr.,Tofthøjskolen,1 km,7,3.6,Rækkehus,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 71 dage,103 m²,Grund: 433 m²,Ejerudg.: 1.331 kr/md,4 værelser,Opført 1985,1 toilet,9280,https://www.boligsiden.dk/addresses/0a3f50c9-0d52-32b8-e044-0003ba298018,,,,
"Anlægsgade 36,7870",645.000 kr.,Roslev Skole,"4,76 km",6.5,3.6,Villa,Energimærke C,Lav,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 71 dage,192 m²,Grund: 989 m²,Ejerudg.: 912 kr/md,6 værelser,Opført 1969,2 toiletter,7870,https://www.boligsiden.dk/addresses/0a3f50c5-777f-32b8-e044-0003ba298018,,,,
"Matthæusgade 50, 5. 47.,1666",2.645.000 kr.,Oehlenschlægersgades Skole,341 m,7.2,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,47 m²,,Ejerudg.: 2.448 kr/md,2 værelser,Opført 1971,1 toilet,1666,https://www.boligsiden.dk/addresses/0a3f509f-9e65-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Ja,
"Vinkelvej 13,4760",1.495.000 kr.,Ungdomsskolen og 10.klasse,214 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 71 dage,116 m²,Grund: 690 m²,Ejerudg.: 1.556 kr/md,3 værelser,Opført 1902,1 toilet,4760,https://www.boligsiden.dk/addresses/0a3f50b1-cfe6-32b8-e044-0003ba298018,,,,
"Nielsmindevej 4,9210",2.695.000 kr.,Gug Skole,223 m,7.6,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 71 dage,199 m²,Grund: 590 m²,Ejerudg.: 2.117 kr/md,5 værelser,Opført 1926,2 toiletter,9210,https://www.boligsiden.dk/addresses/0a3f50ca-d333-32b8-e044-0003ba298018,,,,
"Vitus Berings Vej 8,9800",1.395.000 kr.,Hjørring Ny 10.,640 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,118 m²,Grund: 737 m²,Ejerudg.: 1.671 kr/md,4 værelser,Opført 1975,1 toilet,9800,https://www.boligsiden.dk/addresses/0a3f50c8-5020-32b8-e044-0003ba298018,,,,
"Toldbodgade 31, 4. tv.,9000",2.845.000 kr.,Skansevejens Skole,"1,01 km",7,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 71 dage,145 m²,,Ejerudg.: 2.997 kr/md,5 værelser,Opført 1939,2 toiletter,9000,https://www.boligsiden.dk/addresses/0a3f50ca-dfa5-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Hovedvejen 72,4733",1.050.000 kr.,"Fladsåskolen, afd. Korskilde","1,9 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke G,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 71 dage,177 m²,Grund: 629 m²,Ejerudg.: 1.828 kr/md,4 værelser,Opført 1911,2 toiletter,4733,https://www.boligsiden.dk/addresses/0a3f50af-8c3d-32b8-e044-0003ba298018,,,,
"Gammeltoftsgade 18, 1. th.,1355",6.645.000 kr.,Øster Farimagsgades Skole,548 m,8,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 71 dage,95 m²,,Ejerudg.: 5.049 kr/md,4 værelser,Opført 1882,1 toilet,1355,https://www.boligsiden.dk/addresses/0a3f509e-46de-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Niels Finsens Alle 22,2860",9.395.000 kr.,Søborg Skole,391 m,7.9,3.7,Villa,Energimærke D,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 71 dage,183 m²,Grund: 1000 m²,Ejerudg.: 6.829 kr/md,6 værelser,Opført 1914,2 toiletter,2860,https://www.boligsiden.dk/addresses/0a3f50a4-6ffb-32b8-e044-0003ba298018,,,,
"Karlebyvej 64,4070",2.400.000 kr.,Kirke Hyllinge Skole,"2,79 km",6.9,3.6,Villa,Energimærke C,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 71 dage,188 m²,Grund: 825 m²,Ejerudg.: 1.913 kr/md,4 værelser,Opført 1827,3 toiletter,4070,https://www.boligsiden.dk/addresses/0a3f50aa-d1ca-32b8-e044-0003ba298018,,,,
"Vestervangsvej 71, 3. 311.,8800",550.000 kr.,Vestervang Skole,406 m,6.9,3.7,Ejerlejlighed,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 71 dage,76 m²,,Ejerudg.: 2.403 kr/md,3 værelser,Opført 1966,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-a6e9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
