,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Harsdorffsvej 4B, st. mf.,1874",3.895.000 kr.,Skolen ved Bulowsvej,379 m,8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 106 dage,67 m²,,Ejerudg.: 3.047 kr/md,2 værelser,Opført 1934,1 toilet,1874,https://www.boligsiden.dk/addresses/0a3f50a2-5be0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kærgårdsvej 56,8355",2.795.000 kr.,Solbjergskolen,848 m,7.4,3.7,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 106 dage,124 m²,Grund: 966 m²,Ejerudg.: 2.178 kr/md,5 værelser,Opført 1980,1 toilet,8355,https://www.boligsiden.dk/addresses/0a3f50c3-778b-32b8-e044-0003ba298018,,,,
"Årestrupsvej 28, st. tv.,9000",1.195.000 kr.,Vejgaard Østre Skole,503 m,7.3,3.8,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 106 dage,97 m²,,Ejerudg.: 2.975 kr/md,4 værelser,Opført 1967,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50cb-1251-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ryes Møllevej 26,6100",1.995.000 kr.,Erlev Skole,653 m,6.5,3.8,Villa,Energimærke C,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 106 dage,178 m²,Grund: 941 m²,Ejerudg.: 2.404 kr/md,6 værelser,Opført 1936,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-d741-32b8-e044-0003ba298018,,,,
"Skovvangsvej 22,8450",2.195.000 kr.,Skovvangskolen,339 m,7.1,3.7,Villa,Energimærke D,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 106 dage,161 m²,Grund: 876 m²,Ejerudg.: 2.252 kr/md,6 værelser,Opført 1971,1 toilet,8450,https://www.boligsiden.dk/addresses/0a3f50c0-0fe1-32b8-e044-0003ba298018,,,,
"Gammel Holtevej 119,2840",11.950.000 kr.,Trørødskolen,"1,58 km",8.1,3.9,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 331 dage,221 m²,Grund: 1615 m²,Ejerudg.: 7.836 kr/md,6 værelser,Opført 1945,2 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-d25c-32b8-e044-0003ba298018,,,,
"Kærtoften 11,9900",1.595.000 kr.,Frydenstrand - Buhlsvej Skoleafdeling,"1,34 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 106 dage,108 m²,Grund: 100 m²,Ejerudg.: 1.585 kr/md,3 værelser,Opført 2012,2 toiletter,9900,https://www.boligsiden.dk/addresses/d1e1ba59-e590-43f2-8dee-466ba17df5a5,,,,
"Skodsborg Strandvej 68,2942",15.900.000 kr.,Ravnholm Skole,"2,67 km",8.2,3.8,Villa,Energimærke E,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 238 dage,116 m²,Grund: 314 m²,Ejerudg.: 8.803 kr/md,5 værelser,Opført 1933,2 toiletter,2942,https://www.boligsiden.dk/addresses/0a3f50a6-ee88-32b8-e044-0003ba298018,,,,
"Rolighedsvej 7,8722",2.545.000 kr.,Hedensted Skole,656 m,7.2,3.9,Villa,Energimærke D,Meget høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 106 dage,200 m²,Grund: 792 m²,Ejerudg.: 1.632 kr/md,4 værelser,Opført 1957,2 toiletter,8722,https://www.boligsiden.dk/addresses/0a3f50bb-25cc-32b8-e044-0003ba298018,,,,
"Pellemarken 19,5953",895.000 kr.,Ørstedskolen,"4,58 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 106 dage,140 m²,Grund: 828 m²,Ejerudg.: 1.249 kr/md,4 værelser,Opført 1973,2 toiletter,5953,https://www.boligsiden.dk/addresses/0a3f50b5-f09c-32b8-e044-0003ba298018,,,,
"Windelsvej 13,5000",4.195.000 kr.,Sct Hans Skole,305 m,7.1,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 106 dage,129 m²,Grund: 438 m²,Ejerudg.: 2.627 kr/md,4 værelser,Opført 1935,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b4-fb56-32b8-e044-0003ba298018,,,,
"Mikkelsgade 22,9850",965.000 kr.,Hirtshals undervisningssted,446 m,Ikke oplyst,Ikke oplyst,Rækkehus/Fritidsbolig,Energimærke C,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,82 m²,Grund: 128 m²,Ejerudg.: 1.066 kr/md,4 værelser,Opført 1943,1 toilet,9850,https://www.boligsiden.dk/addresses/0a3f50c7-f085-32b8-e044-0003ba298018,,,,
"Rylevej 5,7500",2.095.000 kr.,Sønderlandsskolen,372 m,6.8,3.7,Villa,Energimærke D,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 638 dage,127 m²,Grund: 970 m²,Ejerudg.: 1.952 kr/md,5 værelser,Opført 1925,2 toiletter,7500,https://www.boligsiden.dk/addresses/0a3f50be-2072-32b8-e044-0003ba298018,,,,
"Samsøgade 8,7430",1.675.000 kr.,Ikast Østre Skole,250 m,6.7,3.8,Villa,Energimærke C,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 106 dage,145 m²,Grund: 794 m²,Ejerudg.: 1.373 kr/md,5 værelser,Opført 1968,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-55cd-32b8-e044-0003ba298018,,,,
"Mosekæret 21,3660",7.895.000 kr.,Lærkeskolen,"1,2 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2020,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 106 dage,207 m²,Grund: 965 m²,Ejerudg.: 4.727 kr/md,7 værelser,Opført 2022,2 toiletter,3660,https://www.boligsiden.dk/addresses/d85c9c3f-fbe4-44c4-8d01-c63c091cd59d,,,,
"Voldbyvej 8,8464",2.298.000 kr.,Herskindskolen,"2,04 km",7.2,3.6,Villa,Energimærke A2010,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 106 dage,183 m²,Grund: 1210 m²,Ejerudg.: 2.416 kr/md,4 værelser,Opført 1916,2 toiletter,8464,https://www.boligsiden.dk/addresses/0a3f50bf-af37-32b8-e044-0003ba298018,,,,
"Børglumvej 33, st. th.,7400",1.445.000 kr.,Lundgårdskolen,140 m,7.5,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 604 dage,145 m²,,Ejerudg.: 2.536 kr/md,4 værelser,Opført 1972,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-58fa-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Sønderborgvej 3E,8600",2.495.000 kr.,Hvinningdalskolen,564 m,7.8,3.8,Rækkehus,Energimærke B,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 476 dage,107 m²,Grund: - m²,Ejerudg.: 2.073 kr/md,4 værelser,Opført 1987,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c2-0dba-32b8-e044-0003ba298018,,,,
"Snærildvej 29,8300",1.995.000 kr.,"Vestskolen, afd. Skovbakken",759 m,7.2,3.7,Villa,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 432 dage,112 m²,Grund: 1290 m²,Ejerudg.: 2.862 kr/md,3 værelser,Opført 1880,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-b38b-32b8-e044-0003ba298018,,,,
"Lundkjærvej 29,7900",1.685.000 kr.,Dueholmskolen,636 m,6.9,3.7,Villa,Energimærke C,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 106 dage,158 m²,Grund: 773 m²,Ejerudg.: 1.282 kr/md,5 værelser,Opført 1946,1 toilet,7900,https://www.boligsiden.dk/addresses/0a3f50c5-4f6b-32b8-e044-0003ba298018,,,,
"Frydensgade 26,8600",7.495.000 kr.,Vestre Skole,312 m,7.5,3.7,Villa,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 430 dage,181 m²,Grund: 879 m²,Ejerudg.: 4.481 kr/md,4 værelser,Opført 1924,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-cbf2-32b8-e044-0003ba298018,,,,
"Tannisbugtvej 100,9881",2.145.000 kr.,Bindslev undervisningssted,"5,49 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke E,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,86 m²,Grund: 443 m²,Ejerudg.: 1.706 kr/md,5 værelser,Opført 1890,1 toilet,9881,https://www.boligsiden.dk/addresses/0a3f50c7-fc07-32b8-e044-0003ba298018,,,,
"Skærgårdsparken 13,8250",3.995.000 kr.,Skæring Skole,350 m,7.9,3.8,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 106 dage,127 m²,Grund: 19898 m²,Ejerudg.: 4.117 kr/md,4 værelser,Opført 2005,1 toilet,8250,https://www.boligsiden.dk/addresses/0a3f50c4-3a18-32b8-e044-0003ba298018,,,,
"Krogagervej 10,8983",548.000 kr.,Grønhøjskolen,"5,54 km",6.2,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 106 dage,136 m²,Grund: 1557 m²,Ejerudg.: 1.603 kr/md,5 værelser,Opført 1837,1 toilet,8983,https://www.boligsiden.dk/addresses/0a3f50c0-6ed7-32b8-e044-0003ba298018,,,,
"Kaningårdsvej 4,2830",12.490.000 kr.,Virum Skole,"1,27 km",9,3.9,Villa,Energimærke A2010,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 106 dage,223 m²,Grund: 783 m²,Ejerudg.: 11.145 kr/md,5 værelser,Opført 2013,2 toiletter,2830,https://www.boligsiden.dk/addresses/0a3f50a6-3d45-32b8-e044-0003ba298018,,,,
"Solhegnet 20,2670",3.795.000 kr.,Mosedeskolen,600 m,7.4,3.7,Rækkehus,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 106 dage,141 m²,Grund: 426 m²,Ejerudg.: 2.988 kr/md,4 værelser,Opført 1973,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50ab-1cfb-32b8-e044-0003ba298018,,,,
"Frodesgade 26, st.,6700",1.798.000 kr.,Danmarksgades Skole,541 m,Ikke oplyst,Ikke oplyst,Villalejlighed,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 106 dage,71 m²,Grund: 252 m²,Ejerudg.: 2.978 kr/md,2 værelser,Opført 1909,1 toilet,6700,https://www.boligsiden.dk/addresses/0a3f50b8-dbf5-32b8-e044-0003ba298018,,,,
"Dalgasvej 5,7500",1.795.000 kr.,Sønderlandsskolen,967 m,6.8,3.7,Villa,Energimærke E,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 106 dage,125 m²,Grund: 641 m²,Ejerudg.: 1.621 kr/md,4 værelser,Opført 1950,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50bd-f2ab-32b8-e044-0003ba298018,,,,
"Sct. Mogens Gade 59D, 2. th.,8800",3.995.000 kr.,Nordre Skole,851 m,7.4,3.8,Ejerlejlighed,Energimærke B,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 106 dage,180 m²,,Ejerudg.: 4.177 kr/md,4 værelser,Opført 2008,1 toilet,8800,https://www.boligsiden.dk/addresses/1369ec0c-fe8e-5517-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Dahliavej 9,4300",4.295.000 kr.,Bjergmarkskolen,873 m,6.8,3.7,Villa,Energimærke D,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 106 dage,190 m²,Grund: 923 m²,Ejerudg.: 3.353 kr/md,5 værelser,Opført 1972,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-337e-32b8-e044-0003ba298018,,,,
"Degnevangen 5,5762",2.175.000 kr.,Vestermarkskolen,627 m,7.1,3.7,Villa,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 106 dage,210 m²,Grund: 971 m²,Ejerudg.: 1.796 kr/md,6 værelser,Opført 1978,2 toiletter,5762,https://www.boligsiden.dk/addresses/0a3f50b2-762a-32b8-e044-0003ba298018,,,,
"Grønnegade 28,9700",2.795.000 kr.,Skolegades Skole,308 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 389 dage,210 m²,Grund: 488 m²,Ejerudg.: 1.653 kr/md,8 værelser,Opført 1930,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-e7c3-32b8-e044-0003ba298018,,,,
"Kærbyvej 44,8983",3.295.000 kr.,Blicherskolen,"4,86 km",6.9,3.7,Landejendom,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 106 dage,253 m²,Grund: 19995 m²,Ejerudg.: 2.582 kr/md,6 værelser,Opført 1880,2 toiletter,8983,https://www.boligsiden.dk/addresses/0a3f50c0-6f91-32b8-e044-0003ba298018,,,,
"Bækkeskovvej 15, 1. tv.,2665",2.995.000 kr.,Egholmskolen,512 m,7.2,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 315 dage,114 m²,,Ejerudg.: 4.225 kr/md,4 værelser,Opført 1952,1 toilet,2665,https://www.boligsiden.dk/addresses/0a3f50a7-7ea1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skolesvinget 5,9490",1.045.000 kr.,Skolecenter Jetsmark,"1,1 km",6.6,3.7,Villa,Energimærke C,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 106 dage,152 m²,Grund: 900 m²,Ejerudg.: 1.405 kr/md,5 værelser,Opført 1975,1 toilet,9490,https://www.boligsiden.dk/addresses/0a3f50c8-f407-32b8-e044-0003ba298018,,,,
"Skovhaven 2, 1. 1.,9560",2.998.000 kr.,Hadsund Skole,"2,04 km",7,3.8,Ejerlejlighed,Energimærke A2015,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,118 m²,,Ejerudg.: 2.396 kr/md,- værelser,Opført 1200,-,9560,https://www.boligsiden.dk/addresses/9824241e-048e-47af-beb5-7eaba4f355af,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Uhrevej 7,6064",895.000 kr.,Kongsbjergskolen,"5,98 km",7.2,3.8,Villa,Energimærke F,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 106 dage,190 m²,Grund: 1348 m²,Ejerudg.: 1.409 kr/md,5 værelser,Opført 1915,2 toiletter,6064,https://www.boligsiden.dk/addresses/0a3f50bc-6674-32b8-e044-0003ba298018,,,,
"Københavnsvej 14, st. tv.,3400",2.995.000 kr.,Frederiksborg Byskole,406 m,7.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 106 dage,103 m²,,Ejerudg.: 3.839 kr/md,3 værelser,Opført 1890,1 toilet,3400,https://www.boligsiden.dk/addresses/53dca423-b7e4-3be2-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skibhusvej 61C, 2. tv.,5000",1.695.000 kr.,Sct Hans Skole,871 m,7.1,3.7,Ejerlejlighed,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 106 dage,74 m²,,Ejerudg.: 1.851 kr/md,2 værelser,Opført 1933,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-ad86-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Granhøjvej 11,8721",1.295.000 kr.,Hedensted Skole,"4,39 km",7.2,3.9,Villa,Energimærke D,Meget høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 106 dage,130 m²,Grund: 848 m²,Ejerudg.: 1.019 kr/md,4 værelser,Opført 1989,1 toilet,8721,https://www.boligsiden.dk/addresses/0a3f50bb-190b-32b8-e044-0003ba298018,,,,
"H A Clausens Vej 26, st.,2820",11.250.000 kr.,Gentofte Skole,742 m,8.4,3.8,Villalejlighed,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 281 dage,167 m²,Grund: 999 m²,Ejerudg.: 9.629 kr/md,5 værelser,Opført 1916,2 toiletter,2820,https://www.boligsiden.dk/addresses/0a3f50a3-c471-32b8-e044-0003ba298018,,,,
"Møllegade 36,3700",995.000 kr.,Åvangsskolen,581 m,6.4,3.6,Rækkehus,Energimærke D,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,77 m²,Grund: 108 m²,Ejerudg.: 1.158 kr/md,4 værelser,Opført 1947,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b2-08d5-32b8-e044-0003ba298018,,,,
"Lindevej 23,8850",1.395.000 kr.,Bjerringbro Skole,"1,99 km",7,3.5,Villa,Energimærke C,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 172 dage,190 m²,Grund: 1060 m²,Ejerudg.: 1.517 kr/md,5 værelser,Opført 1959,1 toilet,8850,https://www.boligsiden.dk/addresses/0a3f50c4-d682-32b8-e044-0003ba298018,,,,
"Præstegade 70,5300",2.535.000 kr.,Kerteminde Byskole,238 m,7.4,3.7,Rækkehus,Energimærke C,Mellem,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 106 dage,95 m²,Grund: 147 m²,Ejerudg.: 1.990 kr/md,4 værelser,Opført 1903,2 toiletter,5300,https://www.boligsiden.dk/addresses/0a3f50b2-f90e-32b8-e044-0003ba298018,,,,
"Stockholmsgade 57,8200",5.195.000 kr.,Katrinebjergskolen,783 m,6.8,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 106 dage,156 m²,Grund: 702 m²,Ejerudg.: 3.224 kr/md,5 værelser,Opført 1966,2 toiletter,8200,https://www.boligsiden.dk/addresses/0a3f50c4-5b80-32b8-e044-0003ba298018,,,,
"Nyvangsvej 37,4100",2.695.000 kr.,Vigersted Skole,"9,73 km",6.9,3.6,Villa,Energimærke C,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 106 dage,284 m²,Grund: 22089 m²,Ejerudg.: 2.843 kr/md,6 værelser,Opført 1827,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-446c-32b8-e044-0003ba298018,,,,
"Naurdalsvej 1,9500",1.495.000 kr.,Hobro Søndre Skole og MF10,841 m,7,3.7,Villa,Energimærke B,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,194 m²,Grund: 986 m²,Ejerudg.: 1.752 kr/md,7 værelser,Opført 1949,2 toiletter,9500,https://www.boligsiden.dk/addresses/0a3f50c8-68ef-32b8-e044-0003ba298018,,,,
"Sønder Hjermvej 8,7560",1.095.000 kr.,Limfjordsskolen Struer,"7,45 km",6.5,3.7,Villa,Energimærke E,Lav,"25,3%","22,9‰.","Der er 20.802 indbyggere i Struer Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 22,9‰.",Til salg i alt: 106 dage,257 m²,Grund: 1387 m²,Ejerudg.: 1.778 kr/md,6 værelser,Opført 1905,1 toilet,7560,https://www.boligsiden.dk/addresses/0a3f50be-e9df-32b8-e044-0003ba298018,,,,
"Bjergbyvej 5,7870",995.000 kr.,Roslev Skole,"5,47 km",6.5,3.6,Landejendom,Energimærke C,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 729 dage,196 m²,Grund: 6720 m²,Ejerudg.: 1.644 kr/md,6 værelser,Opført 1936,1 toilet,7870,https://www.boligsiden.dk/addresses/0a3f50c5-d738-32b8-e044-0003ba298018,,,,
"Norgesvej 1,9700",2.295.000 kr.,Søndergades Skole,694 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 265 dage,180 m²,Grund: 1823 m²,Ejerudg.: 2.610 kr/md,4 værelser,Opført 1928,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-f2ef-32b8-e044-0003ba298018,,,,
"Helga Pedersens Gade 7, 3. 2.,8000",4.598.000 kr.,Skovvangskolen,"1,63 km",7,3.7,Ejerlejlighed,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 106 dage,93 m²,,Ejerudg.: 3.862 kr/md,3 værelser,Opført 2014,1 toilet,8000,https://www.boligsiden.dk/addresses/3446fa14-539b-4b87-b37d-cf1741993255,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Hammer Odde 3,8210",4.198.000 kr.,Katrinebjergskolen,"1,11 km",6.8,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 106 dage,140 m²,Grund: 664 m²,Ejerudg.: 3.560 kr/md,5 værelser,Opført 1948,1 toilet,8210,https://www.boligsiden.dk/addresses/0a3f50c3-0717-32b8-e044-0003ba298018,,,,
"Hasselvej 15,8751",1.945.000 kr.,Gedved Skole,460 m,7.1,3.8,Villa,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 139 dage,149 m²,Grund: 766 m²,Ejerudg.: 1.599 kr/md,6 værelser,Opført 1969,1 toilet,8751,https://www.boligsiden.dk/addresses/0a3f50ba-eb93-32b8-e044-0003ba298018,,,,
