,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Jagtvej 1, 1. th.,8270",2.795.000 kr.,Kragelundskolen,749 m,8.2,3.9,Ejerlejlighed,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 96 dage,75 m²,,Ejerudg.: 3.775 kr/md,2 værelser,Opført 1975,1 toilet,8270,https://www.boligsiden.dk/addresses/0a3f50c3-4311-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Richelieus Alle 15,2900",59.900.000 kr.,Maglegårdsskolen,981 m,8.1,3.9,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 96 dage,337 m²,Grund: 829 m²,Ejerudg.: 38.614 kr/md,10 værelser,Opført 1927,3 toiletter,2900,https://www.boligsiden.dk/addresses/0a3f50a3-f7aa-32b8-e044-0003ba298018,,,,
"Septembervej 2,6705",1.998.000 kr.,Skads Skole,436 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 96 dage,153 m²,Grund: 812 m²,Ejerudg.: 1.927 kr/md,5 værelser,Opført 1972,2 toiletter,6705,https://www.boligsiden.dk/addresses/0a3f50b9-2a76-32b8-e044-0003ba298018,,,,
"Ibækvej 141,7100",23.000.000 kr.,Kirkebakkeskolen,"2,46 km",7.6,3.8,Villa,Energimærke A2015,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 96 dage,225 m²,Grund: 115937 m²,Ejerudg.: 2.966 kr/md,5 værelser,Opført 2017,-,7100,https://www.boligsiden.dk/addresses/0a3f50bc-c604-32b8-e044-0003ba298018,,,,
"Vesterbrogade 28, 4.,9400",2.295.000 kr.,Skansevejens Skole,288 m,7,3.8,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 96 dage,108 m²,,Ejerudg.: 3.875 kr/md,4 værelser,Opført 1937,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50ca-f89b-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Bjerreby Møllevej 2,5700",1.095.000 kr.,Tåsingeskolen,"7,84 km",7.2,3.7,Villa/Fritidsbolig,Energimærke E,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 96 dage,158 m²,Grund: 3035 m²,Ejerudg.: 2.333 kr/md,6 værelser,Opført 1965,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-61e9-32b8-e044-0003ba298018,,,,
"Sømarksvej 15,5610",895.000 kr.,Ebberup Skole,"2,42 km",7,3.7,Villa,Energimærke C,Mellem,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 96 dage,146 m²,Grund: 846 m²,Ejerudg.: 1.347 kr/md,4 værelser,Opført 1858,1 toilet,5610,https://www.boligsiden.dk/addresses/0a3f50b2-5474-32b8-e044-0003ba298018,,,,
"Kronprinsensgade 2A,5000",3.195.000 kr.,Munkebjergskolen,975 m,7.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 96 dage,89 m²,,Ejerudg.: 1.731 kr/md,3 værelser,Opført 1884,1 toilet,5000,https://www.boligsiden.dk/addresses/1df3184c-7001-61d6-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Søbakken 9,3300",2.295.000 kr.,Magleblik Skole,"1,71 km",6.7,3.6,Villa,Energimærke E,Lav,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,172 m²,Grund: 1210 m²,Ejerudg.: 3.064 kr/md,5 værelser,Opført 1958,1 toilet,3300,https://www.boligsiden.dk/addresses/0a3f50a8-a210-32b8-e044-0003ba298018,,,,
"Gærdesmuttevej 28,5210",3.795.000 kr.,Korup Skole,455 m,6.7,3.6,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 96 dage,215 m²,Grund: 892 m²,Ejerudg.: 2.137 kr/md,8 værelser,Opført 1971,2 toiletter,5210,https://www.boligsiden.dk/addresses/0a3f50b3-f277-32b8-e044-0003ba298018,,,,
"Søndre Fovrfeldvej 10,6710",1.858.000 kr.,Fourfeldtskolen,298 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 96 dage,123 m²,Grund: 604 m²,Ejerudg.: 1.928 kr/md,4 værelser,Opført 1967,2 toiletter,6710,https://www.boligsiden.dk/addresses/0a3f50b9-4cf9-32b8-e044-0003ba298018,,,,
"Lundagervej 5,8870",2.295.000 kr.,Munkholmskolen,581 m,7.5,3.8,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 96 dage,185 m²,Grund: 823 m²,Ejerudg.: 2.141 kr/md,6 værelser,Opført 1964,2 toiletter,8870,https://www.boligsiden.dk/addresses/0a3f50c0-40c2-32b8-e044-0003ba298018,,,,
"Præstejorden 18,2850",9.800.000 kr.,Ravnholm Skole,868 m,8.2,3.8,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 96 dage,148 m²,Grund: 862 m²,Ejerudg.: 7.489 kr/md,5 værelser,Opført 1960,2 toiletter,2850,https://www.boligsiden.dk/addresses/0a3f50a6-e8aa-32b8-e044-0003ba298018,,,,
"Blommevej 4,8600",2.795.000 kr.,Dybkærskolen,644 m,7.4,3.8,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 96 dage,172 m²,Grund: 880 m²,Ejerudg.: 2.990 kr/md,7 værelser,Opført 1969,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-b9dc-32b8-e044-0003ba298018,,,,
"Fuglebakken 27,4291",1.695.000 kr.,Ruds Vedby Skole,321 m,5.8,3.5,Villa,Energimærke C,Meget høj,"26,3%","25,74‰.","Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",Til salg i alt: 273 dage,149 m²,Grund: 913 m²,Ejerudg.: 1.484 kr/md,4 værelser,Opført 1976,2 toiletter,4291,https://www.boligsiden.dk/addresses/0a3f50ac-a06e-32b8-e044-0003ba298018,,,,
"Understedvej 184,9300",445.000 kr.,Hørby skoleafdeling,564 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 96 dage,108 m²,Grund: 800 m²,Ejerudg.: 901 kr/md,3 værelser,Opført 1949,1 toilet,9300,https://www.boligsiden.dk/addresses/0a3f50c9-9657-32b8-e044-0003ba298018,,,,
"Hestbækvej 241,9640",565.000 kr.,Farsø Skole,"3,27 km",6.9,3.7,Villa,Energimærke E,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 96 dage,138 m²,Grund: 918 m²,Ejerudg.: 994 kr/md,4 værelser,Opført 1964,1 toilet,9640,https://www.boligsiden.dk/addresses/0a3f50c7-26fa-32b8-e044-0003ba298018,,,,
"Fænøsund Park 11, 2. 13.,5500",20.000.000 kr.,Vestre Skole,981 m,7.1,3.8,Ejerlejlighed,Energimærke A2015,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 96 dage,335 m²,,Ejerudg.: 9.844 kr/md,3 værelser,Opført 2022,1 toilet,5500,https://www.boligsiden.dk/addresses/c444bd4a-9f5f-4a68-b801-b6a0a65fd714,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hjertingvej 74,6800",3.185.000 kr.,Lykkesgårdskolen,"1,48 km",7.1,3.8,Villa,Energimærke C,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 96 dage,179 m²,Grund: 5392 m²,Ejerudg.: 4.605 kr/md,7 værelser,Opført 1998,2 toiletter,6800,https://www.boligsiden.dk/addresses/0a3f50b9-e895-32b8-e044-0003ba298018,,,,
"Møllekrogen 7,7800",2.795.000 kr.,Højslev Skole,"2,37 km",7.5,3.7,Villa,Energimærke A2010,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 96 dage,111 m²,Grund: 3132 m²,Ejerudg.: 1.623 kr/md,4 værelser,Opført 1955,1 toilet,7800,https://www.boligsiden.dk/addresses/0a3f50c5-a969-32b8-e044-0003ba298018,,,,
"Spånagervej 3A,4200",2.395.000 kr.,"Løve-Ørslev Skole, afdeling Ørslev","1,31 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 330 dage,325 m²,Grund: 1132 m²,Ejerudg.: 2.386 kr/md,7 værelser,Opført 1940,1 toilet,4200,https://www.boligsiden.dk/addresses/27e56103-9b7e-422b-bc44-8f6dcdb083b3,,,,
"Kongsager 56,2620",3.995.000 kr.,Egelundskolen,540 m,6.8,3.7,Villa,Energimærke C,Høj,"25,6%","33,94‰.","Der er 27.599 indbyggere i Albertslund Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 33,94‰.",Til salg i alt: 96 dage,139 m²,Grund: 700 m²,Ejerudg.: 3.622 kr/md,5 værelser,Opført 1966,2 toiletter,2620,https://www.boligsiden.dk/addresses/0a3f50a5-23b2-32b8-e044-0003ba298018,,,,
"Tanderup Mark 6,8305",2.500.000 kr.,Samsø Skole,"3,59 km",6.7,3.6,Villa/Fritidsbolig,Energimærke G,Høj,"25,9%","30,75‰.","Der er 3.716 indbyggere i Samsø Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 30,75‰.",Til salg i alt: 96 dage,204 m²,Grund: 5360 m²,Ejerudg.: 3.285 kr/md,5 værelser,Opført 1874,1 toilet,8305,https://www.boligsiden.dk/addresses/0a3f50c1-b002-32b8-e044-0003ba298018,,,,
"Egå Engvej 51,8250",2.998.000 kr.,Sølystskolen,"1,08 km",8,3.8,Rækkehus,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 96 dage,100 m²,Grund: 123 m²,Ejerudg.: 1.972 kr/md,4 værelser,Opført 2011,1 toilet,8250,https://www.boligsiden.dk/addresses/8c0776bf-e059-4a13-8e57-768c0eec3579,,,,
"Lerbjergvej 21,5610",995.000 kr.,Ebberup Skole,"3,15 km",7,3.7,Villa,Energimærke E,Mellem,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 96 dage,163 m²,Grund: 953 m²,Ejerudg.: 1.407 kr/md,5 værelser,Opført 1920,3 toiletter,5610,https://www.boligsiden.dk/addresses/0a3f50b2-4b85-32b8-e044-0003ba298018,,,,
"Nørrealle 15,7570",448.000 kr.,Vemb Skole og Børnehus,595 m,6.1,3.7,Villa,Energimærke E,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 96 dage,114 m²,Grund: 574 m²,Ejerudg.: 968 kr/md,4 værelser,Opført 1959,1 toilet,7570,https://www.boligsiden.dk/addresses/0a3f50bf-25f9-32b8-e044-0003ba298018,,,,
"Kirkebjergvej 25,4673",1.450.000 kr.,Store Heddinge Skole,"5,84 km",6.5,3.6,Villa,Energimærke C,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 96 dage,173 m²,Grund: 734 m²,Ejerudg.: 1.692 kr/md,7 værelser,Opført 1989,2 toiletter,4673,https://www.boligsiden.dk/addresses/0a3f50b1-506d-32b8-e044-0003ba298018,,,,
"Edgar Funchs Vej 21,9000",5.295.000 kr.,Gl Hasseris Skole,887 m,7.9,3.8,Villa,Energimærke B,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 96 dage,172 m²,Grund: 844 m²,Ejerudg.: 3.484 kr/md,6 værelser,Opført 2005,2 toiletter,9000,https://www.boligsiden.dk/addresses/0a3f50c9-e94b-32b8-e044-0003ba298018,,,,
"Immortellevej 15,2950",36.500.000 kr.,Rungsted Skole,"2,53 km",8.5,3.8,Villa,Energimærke D,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 601 dage,365 m²,Grund: 5083 m²,Ejerudg.: 20.998 kr/md,9 værelser,Opført 1920,4 toiletter,2950,https://www.boligsiden.dk/addresses/0a3f50aa-12af-32b8-e044-0003ba298018,,,,
"Vindagergårdsvej 11,4230",1.160.000 kr.,Dalmose skole,"8,28 km",5.8,3.7,Villa,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 293 dage,175 m²,Grund: 1716 m²,Ejerudg.: 1.898 kr/md,7 værelser,Opført 1940,2 toiletter,4230,https://www.boligsiden.dk/addresses/0a3f50ae-7759-32b8-e044-0003ba298018,,,,
"Porsborgvej 35,9530",1.995.000 kr.,Bavnebakkeskolen,815 m,7.5,3.8,Villa,Energimærke C,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 96 dage,160 m²,Grund: 1332 m²,Ejerudg.: 2.172 kr/md,4 værelser,Opført 1976,2 toiletter,9530,https://www.boligsiden.dk/addresses/0a3f50c9-6afe-32b8-e044-0003ba298018,,,,
"Strandparken 21, 1. th.,8000",4.398.000 kr.,Frederiksbjerg Skole,598 m,7.7,3.7,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 96 dage,94 m²,,Ejerudg.: 4.160 kr/md,3 værelser,Opført 1938,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-5ecf-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Lynggårdsvej 16,4400",1.550.000 kr.,Nyrupskolen,370 m,7.2,3.7,Villa,Energimærke D,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,142 m²,Grund: 858 m²,Ejerudg.: 1.618 kr/md,4 værelser,Opført 1977,2 toiletter,4400,https://www.boligsiden.dk/addresses/0a3f50ad-b411-32b8-e044-0003ba298018,,,,
"Syvendeskovvej 14,4340",995.000 kr.,Kildebjergskolen,"6,95 km",6.7,3.7,Villa,Energimærke E,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 705 dage,169 m²,Grund: 693 m²,Ejerudg.: 1.581 kr/md,4 værelser,Opført 1900,2 toiletter,4340,https://www.boligsiden.dk/addresses/4e231388-2967-46af-bc9b-56ca8d0d020f,,,,
"Sundkaj 113, 5.,2150",26.900.000 kr.,Skolen på Strandboulevarden,"1,07 km",6.1,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,186 m²,,Ejerudg.: 27.959 kr/md,5 værelser,Opført 2020,2 toiletter,2150,https://www.boligsiden.dk/addresses/994f7743-6065-4ded-866a-fda35810c3a0,Elevator: Ja,Altan: Ja,Terrasse: Ja,
"Kong Eriks Vej 9,9990",3.995.000 kr.,Skagen Skole,630 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke E,Meget lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 96 dage,125 m²,Grund: 699 m²,Ejerudg.: 3.989 kr/md,5 værelser,Opført 1941,2 toiletter,9990,https://www.boligsiden.dk/addresses/0a3f50c9-325d-32b8-e044-0003ba298018,,,,
"Tingvej 2,6780",645.000 kr.,Skærbæk Distriktsskole,"4,6 km",6,3.6,Villa/Fritidsbolig,Energimærke C,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 492 dage,160 m²,Grund: 611 m²,Ejerudg.: 1.312 kr/md,5 værelser,Opført 1932,2 toiletter,6780,https://www.boligsiden.dk/addresses/0a3f50b7-77d4-32b8-e044-0003ba298018,,,,
"Lundgaard Hedevej 12,9500",649.995 kr.,Arden Skole,"5,02 km",6.8,3.8,Villa,Energimærke F,Lav,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,100 m²,Grund: 1127 m²,Ejerudg.: 1.325 kr/md,3 værelser,Opført 1959,2 toiletter,9500,https://www.boligsiden.dk/addresses/0a3f50c6-c0bc-32b8-e044-0003ba298018,,,,
"Englandsgade 14, 1. th.,5000",4.175.000 kr.,Sct Hans Skole,"1,12 km",7.1,3.7,Ejerlejlighed,Energimærke B,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 287 dage,112 m²,,Ejerudg.: 3.952 kr/md,3 værelser,Opført 2005,1 toilet,5000,https://www.boligsiden.dk/addresses/0ab7a635-3bf5-0435-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Klippingevej 21,4671",4.995.000 kr.,Hotherskolen,"4,85 km",6.5,3.6,Landejendom,Energimærke A2010,Meget høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 276 dage,178 m²,Grund: 95618 m²,Ejerudg.: 2.044 kr/md,6 værelser,Opført 1900,2 toiletter,4671,https://www.boligsiden.dk/addresses/0a3f50ac-7a08-32b8-e044-0003ba298018,,,,
"Vedbæksalle 106,8700",1.799.000 kr.,Østerhåbskolen,275 m,7.2,3.7,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 96 dage,123 m²,Grund: 705 m²,Ejerudg.: 1.758 kr/md,5 værelser,Opført 1966,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-9e0f-32b8-e044-0003ba298018,,,,
"Skellerup Byvej 29,5540",3.650.000 kr.,Vibeskolen,"2,68 km",6.5,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 955 dage,246 m²,Grund: 3436 m²,Ejerudg.: 3.367 kr/md,9 værelser,Opført 1886,1 toilet,5540,https://www.boligsiden.dk/addresses/0a3f50b5-fd41-32b8-e044-0003ba298018,,,,
"Grønlandsvej 30,6100",3.695.000 kr.,Fællesskolen Hammelev-Sct. Severin,"1,26 km",6.7,3.8,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 334 dage,212 m²,Grund: 1202 m²,Ejerudg.: 2.476 kr/md,5 værelser,Opført 1972,3 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-b771-32b8-e044-0003ba298018,,,,
"Moltkesvej 38,9330",3.798.000 kr.,Dronninglund Skole,491 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 96 dage,195 m²,Grund: 910 m²,Ejerudg.: 2.190 kr/md,6 værelser,Opført 2020,2 toiletter,9330,https://www.boligsiden.dk/addresses/7b90aa9e-3543-4d8c-978f-31c8c22c089e,,,,
"Klavsebøllevej 17,5953",3.995.000 kr.,Ørstedskolen,"5,04 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke B,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 424 dage,197 m²,Grund: 18789 m²,Ejerudg.: 2.173 kr/md,9 værelser,Opført 1864,2 toiletter,5953,https://www.boligsiden.dk/addresses/0a3f50b5-ee44-32b8-e044-0003ba298018,,,,
"Frederiksdalvej 56F,8620",2.195.000 kr.,Skægkærskolen,"7,4 km",7,3.7,Villa,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 96 dage,188 m²,Grund: 999 m²,Ejerudg.: 1.729 kr/md,5 værelser,Opført 1976,3 toiletter,8620,https://www.boligsiden.dk/addresses/0a3f50c1-cb57-32b8-e044-0003ba298018,,,,
"Baldersvej 3,8680",4.298.000 kr.,Mølleskolen,495 m,7.9,3.9,Villa,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 96 dage,172 m²,Grund: 926 m²,Ejerudg.: 3.121 kr/md,5 værelser,Opført 1968,2 toiletter,8680,https://www.boligsiden.dk/addresses/0a3f50c1-8121-32b8-e044-0003ba298018,,,,
"Kastanievej 6,3700",895.000 kr.,Søndermarksskolen,"1,33 km",6.8,3.5,Rækkehus,Energimærke D,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,113 m²,Grund: 123 m²,Ejerudg.: 1.603 kr/md,4 værelser,Opført 1900,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b1-f75f-32b8-e044-0003ba298018,,,,
"Hans Svanings Vej 6,5000",5.995.000 kr.,Tarup Skole,959 m,7.6,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 96 dage,156 m²,Grund: 433 m²,Ejerudg.: 2.275 kr/md,5 værelser,Opført 1935,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b3-f616-32b8-e044-0003ba298018,,,,
"Funkisvej 9,3390",12.900.000 kr.,Hundested Skole,"1,45 km",6.6,3.6,Villa,Energimærke C,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 96 dage,233 m²,Grund: 1561 m²,Ejerudg.: 5.253 kr/md,6 værelser,Opført 1938,2 toiletter,3390,https://www.boligsiden.dk/addresses/0a3f50a9-ebaa-32b8-e044-0003ba298018,,,,
"Markedsgade 34,8643",1.695.000 kr.,Ans Skole,69 m,6.9,3.7,Villa,Energimærke B,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 96 dage,200 m²,Grund: 812 m²,Ejerudg.: 1.520 kr/md,7 værelser,Opført 1920,2 toiletter,8643,https://www.boligsiden.dk/addresses/0a3f50c5-29e4-32b8-e044-0003ba298018,,,,
"Bøgevænget 3,4780",2.195.000 kr.,Møn skole,373 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke C,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 96 dage,156 m²,Grund: 899 m²,Ejerudg.: 3.441 kr/md,4 værelser,Opført 1974,2 toiletter,4780,https://www.boligsiden.dk/addresses/0a3f50af-dcf4-32b8-e044-0003ba298018,,,,
"S. Stubsvej 46,7080",3.450.000 kr.,Englystskolen,"1,62 km",7.5,3.8,Villa,Energimærke B,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 266 dage,174 m²,Grund: 840 m²,Ejerudg.: 2.681 kr/md,6 værelser,Opført 2010,2 toiletter,7080,https://www.boligsiden.dk/addresses/3cb0a0c6-3826-0e4a-e044-0003ba298018,,,,
"Bækvej 11B,5871",1.795.000 kr.,4kløverskolen,"6,57 km",6.7,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 96 dage,163 m²,Grund: 1130 m²,Ejerudg.: 1.227 kr/md,6 værelser,Opført 1996,1 toilet,5871,https://www.boligsiden.dk/addresses/0a3f50b6-1698-32b8-e044-0003ba298018,,,,
