,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Lindehegnet 58,2670",3.650.000 kr.,Hedelyskolen,525 m,6.8,3.8,Rækkehus,Energimærke B,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 19 dage,128 m²,Grund: 140 m²,Ejerudg.: 2.769 kr/md,4 værelser,Opført 1999,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50ab-0a0e-32b8-e044-0003ba298018,,,,
"Klarupvej 34,9270",2.345.000 kr.,Klarup Skole,423 m,7.3,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 19 dage,159 m²,Grund: 1442 m²,Ejerudg.: 2.791 kr/md,5 værelser,Opført 1947,2 toiletter,9270,https://www.boligsiden.dk/addresses/0a3f50ca-3e3b-32b8-e044-0003ba298018,,,,
"Dæmningen 16,5672",995.000 kr.,Brobyskolerne,"2,76 km",6.9,3.6,Villa,Energimærke E,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 19 dage,123 m²,Grund: 838 m²,Ejerudg.: 1.303 kr/md,3 værelser,Opført 1967,1 toilet,5672,https://www.boligsiden.dk/addresses/0a3f50b2-69f1-32b8-e044-0003ba298018,,,,
"Vestre Ringgade 226, 5. th.,8000",2.575.000 kr.,Katrinebjergskolen,450 m,6.8,3.7,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 290 dage,76 m²,,Ejerudg.: 3.037 kr/md,3 værelser,Opført 1950,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-ab97-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Krakesvej 72,8660",4.495.000 kr.,Stilling Skole,429 m,7.5,3.7,Villa,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 19 dage,157 m²,Grund: 858 m²,Ejerudg.: 2.544 kr/md,5 værelser,Opført 2001,2 toiletter,8660,https://www.boligsiden.dk/addresses/0a3f50c2-31b2-32b8-e044-0003ba298018,,,,
"Stationsvej 85,9440",545.000 kr.,Biersted Skole,811 m,7.2,3.7,Villa,Energimærke E,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 19 dage,133 m²,Grund: 363 m²,Ejerudg.: 1.249 kr/md,5 værelser,Opført 1877,1 toilet,9440,https://www.boligsiden.dk/addresses/0a3f50c9-a996-32b8-e044-0003ba298018,,,,
"Byvænget 13,7800",695.000 kr.,Brårup Skole,"2,43 km",7.1,3.8,Villa,Energimærke D,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 439 dage,121 m²,Grund: 817 m²,Ejerudg.: 1.281 kr/md,4 værelser,Opført 1966,2 toiletter,7800,https://www.boligsiden.dk/addresses/0a3f50c5-8d3c-32b8-e044-0003ba298018,,,,
"Svalevej 5,7741",1.595.000 kr.,Hannæs-Østerild Skole,"6,53 km",6.5,3.7,Villa,Energimærke C,Lav,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 19 dage,214 m²,Grund: 2070 m²,Ejerudg.: 1.551 kr/md,6 værelser,Opført 1971,2 toiletter,7741,https://www.boligsiden.dk/addresses/0a3f50c5-0040-32b8-e044-0003ba298018,,,,
"Førslev Bygade 4,4690",2.195.000 kr.,Ny-Vest,"3,19 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 19 dage,125 m²,Grund: 690 m²,Ejerudg.: 1.735 kr/md,4 værelser,Opført 1932,1 toilet,4690,https://www.boligsiden.dk/addresses/0a3f50ad-0f2c-32b8-e044-0003ba298018,,,,
"Agerskovvej 4A, 7.,2610",1.695.000 kr.,Hendriksholm Skole,353 m,6.8,3.7,Ejerlejlighed,Energimærke D,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 202 dage,52 m²,,Ejerudg.: 2.814 kr/md,1 værelser,Opført 1968,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-7b5f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Broholmvej 3,7430",1.545.000 kr.,Ikast Nordre Skole,884 m,6.7,3.7,Villa,Energimærke C,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 212 dage,158 m²,Grund: 569 m²,Ejerudg.: 1.169 kr/md,4 værelser,Opført 1950,1 toilet,7430,https://www.boligsiden.dk/addresses/0a3f50be-3bd7-32b8-e044-0003ba298018,,,,
"Hans Tausens Vej 22,8800",2.695.000 kr.,Nordre Skole,707 m,7.4,3.8,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 674 dage,157 m²,Grund: 540 m²,Ejerudg.: 2.893 kr/md,6 værelser,Opført 1948,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c6-6925-32b8-e044-0003ba298018,,,,
"Præstefælledvej 135,2770",7.095.000 kr.,Pilegårdsskolen,"1,08 km",7.1,3.7,Villa,Energimærke E,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 19 dage,167 m²,Grund: 1451 m²,Ejerudg.: 5.513 kr/md,7 værelser,Opført 1927,2 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-5e15-32b8-e044-0003ba298018,,,,
"Marskvej 12,6270",3.695.000 kr.,Tønder Distriktsskole - Grundskolen,693 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 19 dage,289 m²,Grund: 1147 m²,Ejerudg.: 2.138 kr/md,7 værelser,Opført 1969,3 toiletter,6270,https://www.boligsiden.dk/addresses/0a3f50b7-f5e1-32b8-e044-0003ba298018,,,,
"Vester Altanvej 8, 4.,8900",749.000 kr.,Hobrovejens Skole,383 m,6.3,3.8,Ejerlejlighed,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 258 dage,73 m²,,Ejerudg.: 2.341 kr/md,3 værelser,Opført 1903,1 toilet,8900,https://www.boligsiden.dk/addresses/0a3f50c1-4b50-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Clara Pontoppidans Vej 14, 4. th.,2500",4.195.000 kr.,Vigerslev Allés Skole,464 m,6.8,3.8,Ejerlejlighed,Energimærke A2010,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 19 dage,85 m²,,Ejerudg.: 3.892 kr/md,3 værelser,Opført 2012,1 toilet,2500,https://www.boligsiden.dk/addresses/b22f2618-ef95-4420-9d8c-6a282da00d73,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Landemærket 30,3700",1.450.000 kr.,Åvangsskolen,516 m,6.4,3.6,Villa,Energimærke D,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 162 dage,116 m²,Grund: 643 m²,Ejerudg.: 1.888 kr/md,4 værelser,Opført 1952,2 toiletter,3700,https://www.boligsiden.dk/addresses/0a3f50b1-ff48-32b8-e044-0003ba298018,,,,
"Nyenstad 27,5800",1.945.000 kr.,Birkhovedskolen,328 m,6.9,3.7,Rækkehus,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 332 dage,130 m²,Grund: 111 m²,Ejerudg.: 2.212 kr/md,4 værelser,Opført 1974,2 toiletter,5800,https://www.boligsiden.dk/addresses/0a3f50b3-625e-32b8-e044-0003ba298018,,,,
"Valhøjs Alle 104A, 2. th.,2610",2.450.000 kr.,Valhøj Skole,305 m,7,3.7,Ejerlejlighed,Energimærke D,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 19 dage,80 m²,,Ejerudg.: 5.462 kr/md,3 værelser,Opført 1965,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-bdff-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Ryttermosevej 2,4100",2.795.000 kr.,Dagmarskolen,657 m,6.2,3.7,Villa,Energimærke D,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 19 dage,117 m²,Grund: 901 m²,Ejerudg.: 2.465 kr/md,4 værelser,Opført 1969,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-4c64-32b8-e044-0003ba298018,,,,
"Frederiksgade 9, 3. 2.,8000",3.195.000 kr.,Samsøgades Skole,755 m,6.9,3.6,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 229 dage,83 m²,,Ejerudg.: 3.385 kr/md,2 værelser,Opført 2005,1 toilet,8000,https://www.boligsiden.dk/addresses/0ab7a635-447c-0435-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Lille Græsmarksvej 8B,4600",3.495.000 kr.,Sct. Nicolai Skole,958 m,7.5,3.9,Rækkehus,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 20 dage,92 m²,Grund: 735 m²,Ejerudg.: 2.421 kr/md,4 værelser,Opført 1990,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-794e-32b8-e044-0003ba298018,,,,
"Tygstrupvej 21B,7770",895.000 kr.,Bedsted Skole,"5,07 km",6.1,3.7,Villa,Energimærke D,Mellem,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 20 dage,185 m²,Grund: 3458 m²,Ejerudg.: 1.402 kr/md,5 værelser,Opført 1950,1 toilet,7770,https://www.boligsiden.dk/addresses/0a3f50c5-fb0e-32b8-e044-0003ba298018,,,,
"Søndre Fasanvej 87D, 3. 4.,2000",4.950.000 kr.,Søndermarkskolen,"1,14 km",7.4,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 20 dage,87 m²,,Ejerudg.: 4.145 kr/md,4 værelser,Opført 1991,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-d3ab-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Boeslunde Byvej 176,4242",1.245.000 kr.,Vemmelev Skole,"6,41 km",6.7,3.8,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 197 dage,154 m²,Grund: 1347 m²,Ejerudg.: 1.851 kr/md,6 værelser,Opført 1949,2 toiletter,4242,https://www.boligsiden.dk/addresses/0a3f50ae-6064-32b8-e044-0003ba298018,,,,
"Gyvelbakken 7,5700",3.475.000 kr.,Thurø Skole,453 m,7.4,3.9,Villa,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 19 dage,135 m²,Grund: 1001 m²,Ejerudg.: 2.444 kr/md,5 værelser,Opført 1968,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-782c-32b8-e044-0003ba298018,,,,
"Dortheas Vænge 9,8700",2.745.000 kr.,Lundskolen,246 m,7,3.7,Rækkehus,Energimærke A2020,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 19 dage,125 m²,Grund: 422 m²,Ejerudg.: 1.972 kr/md,4 værelser,Opført 2024,-,8700,https://www.boligsiden.dk/addresses/d1aef8c7-a00e-4ce4-a7c8-9ad972fa986f,,,,
"Birkegade 11, 4. th.,2200",6.295.000 kr.,Guldberg Skole,440 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 223 dage,88 m²,,Ejerudg.: 6.049 kr/md,4 værelser,Opført 1892,1 toilet,2200,https://www.boligsiden.dk/addresses/0a3f509d-534a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skovsyrevej 7,8920",6.749.000 kr.,Hornbæk Skole,764 m,7.2,3.8,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 20 dage,217 m²,Grund: 989 m²,Ejerudg.: 4.797 kr/md,5 værelser,Opført 2004,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c1-3875-32b8-e044-0003ba298018,,,,
"Døvredalsvejen 7,3730",2.750.000 kr.,Paradisbakkeskolen,"5,17 km",7,3.7,Landejendom/Villa,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 20 dage,156 m²,Grund: 42602 m²,Ejerudg.: 2.050 kr/md,5 værelser,Opført 1850,1 toilet,3730,https://www.boligsiden.dk/addresses/0a3f50b1-e2df-32b8-e044-0003ba298018,,,,
"Ved Gadekæret 20,3650",2.750.000 kr.,Bækkegårdsskolen,671 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 20 dage,103 m²,Grund: 785 m²,Ejerudg.: 3.056 kr/md,4 værelser,Opført 1963,1 toilet,3650,https://www.boligsiden.dk/addresses/0a3f50aa-c633-32b8-e044-0003ba298018,,,,
"Ligustervej 6,8220",5.198.000 kr.,Engdalskolen,914 m,7.5,3.8,Villa,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 20 dage,138 m²,Grund: 775 m²,Ejerudg.: 3.202 kr/md,5 værelser,Opført 1965,2 toiletter,8220,https://www.boligsiden.dk/addresses/0a3f50c3-8806-32b8-e044-0003ba298018,,,,
"Gartnerhaven 17,4440",1.650.000 kr.,Kildebjergskolen,"4,07 km",6.7,3.7,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 20 dage,120 m²,Grund: 663 m²,Ejerudg.: 2.063 kr/md,4 værelser,Opført 1968,2 toiletter,4440,https://www.boligsiden.dk/addresses/0a3f50af-0b6b-32b8-e044-0003ba298018,,,,
"Vagtelvej 31, 2. tv.,2000",4.495.000 kr.,Skolen på Duevej,460 m,8.1,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 20 dage,99 m²,,Ejerudg.: 5.718 kr/md,3 værelser,Opført 1969,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-d8a3-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Bøgevej 34,4683",3.295.000 kr.,"Ny-Øst, Møllevangsskolen","1,96 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 20 dage,162 m²,Grund: 1116 m²,Ejerudg.: 2.344 kr/md,6 værelser,Opført 2006,2 toiletter,4683,https://www.boligsiden.dk/addresses/0a3f50b1-297f-32b8-e044-0003ba298018,,,,
"Borgergade 5,7860",895.000 kr.,Vestsalling Skole og Dagtilbud Balling,"5,87 km",6.8,3.7,Villa,Energimærke C,Høj,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 532 dage,267 m²,Grund: 540 m²,Ejerudg.: 1.285 kr/md,6 værelser,Opført 1975,3 toiletter,7860,https://www.boligsiden.dk/addresses/0a3f50c5-c439-32b8-e044-0003ba298018,,,,
"Ridehusvej 3,2820",13.995.000 kr.,Gentofte Skole,971 m,8.4,3.8,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 20 dage,199 m²,Grund: 836 m²,Ejerudg.: 11.274 kr/md,6 værelser,Opført 1938,3 toiletter,2820,https://www.boligsiden.dk/addresses/0a3f50a3-f7d2-32b8-e044-0003ba298018,,,,
"Cirkelbuen 65,3400",4.195.000 kr.,Sophienborgskolen,694 m,8.6,3.8,Rækkehus,Energimærke A2015,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 20 dage,94 m²,Grund: 309 m²,Ejerudg.: 3.895 kr/md,3 værelser,Opført 2021,1 toilet,3400,https://www.boligsiden.dk/addresses/6340227f-9a13-4f9c-9071-b523bff3f39d,,,,
"Hvamvej 92,9620",345.000 kr.,Møldrup Skole,"5,68 km",6.4,3.6,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 440 dage,128 m²,Grund: 435 m²,Ejerudg.: 990 kr/md,4 værelser,Opført 1952,1 toilet,9620,https://www.boligsiden.dk/addresses/0a3f50c6-b1dd-32b8-e044-0003ba298018,,,,
"Øster Vedsted Vej 26,6760",1.198.000 kr.,Vittenbergskolen,"1,37 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 96 dage,125 m²,Grund: 1012 m²,Ejerudg.: 1.524 kr/md,3 værelser,Opført 1959,1 toilet,6760,https://www.boligsiden.dk/addresses/0a3f50b9-dd70-32b8-e044-0003ba298018,,,,
"Søagervej 16B,2670",4.495.000 kr.,Holmeagerskolen,322 m,7.7,3.8,Villa,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 20 dage,183 m²,Grund: 783 m²,Ejerudg.: 4.502 kr/md,6 værelser,Opført 1969,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50ab-20d8-32b8-e044-0003ba298018,,,,
"Dallundvej 30,5471",2.095.000 kr.,Glavendrupskolen,540 m,6.7,3.7,Villa,Energimærke D,Høj,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 341 dage,235 m²,Grund: 1209 m²,Ejerudg.: 2.276 kr/md,6 værelser,Opført 1900,2 toiletter,5471,https://www.boligsiden.dk/addresses/0a3f50b5-cabd-32b8-e044-0003ba298018,,,,
"Adelgade 113, st.,1304",5.850.000 kr.,Sølvgades Skole,150 m,7.8,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 236 dage,97 m²,,Ejerudg.: 6.429 kr/md,4 værelser,Opført 1888,1 toilet,1304,https://www.boligsiden.dk/addresses/0a3f509d-0c23-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Stationsvej 50,4684",1.998.000 kr.,"Holmegaardskolen, afd. Fensmark","3,52 km",6.8,3.6,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 20 dage,166 m²,Grund: 1275 m²,Ejerudg.: 1.841 kr/md,5 værelser,Opført 1918,1 toilet,4684,https://www.boligsiden.dk/addresses/0a3f50af-a89c-32b8-e044-0003ba298018,,,,
"Funder Møllevej 139,8600",2.498.000 kr.,Tollundskolen,458 m,7.4,3.7,Rækkehus,Energimærke A2015,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 20 dage,98 m²,Grund: 269 m²,Ejerudg.: 1.983 kr/md,4 værelser,Opført 2019,1 toilet,8600,https://www.boligsiden.dk/addresses/d40e0492-eeb6-4b23-a554-e1c1d23b1526,,,,
"Lykkesholms Allé 62,8260",4.299.000 kr.,Viby Skole,672 m,7.3,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 241 dage,135 m²,Grund: 867 m²,Ejerudg.: 3.906 kr/md,4 værelser,Opført 1961,2 toiletter,8260,https://www.boligsiden.dk/addresses/0a3f50c3-9292-32b8-e044-0003ba298018,,,,
"Marstrup Kirkevej 80,6100",1.145.000 kr.,Fællesskolen HoptrupMarstrupVilstrup,873 m,6.6,3.7,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 20 dage,112 m²,Grund: 994 m²,Ejerudg.: 1.109 kr/md,3 værelser,Opført 1968,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-cca4-32b8-e044-0003ba298018,,,,
"Hybenholt 23,9560",995.000 kr.,Hadsund Skole,567 m,7,3.8,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 20 dage,89 m²,Grund: 499 m²,Ejerudg.: 1.391 kr/md,4 værelser,Opført 1986,1 toilet,9560,https://www.boligsiden.dk/addresses/0a3f50c7-a43f-32b8-e044-0003ba298018,,,,
"Pilevej 22,7000",1.395.000 kr.,Fjordbakkeskolen,307 m,7.3,3.7,Villa,Energimærke D,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 20 dage,117 m²,Grund: 756 m²,Ejerudg.: 1.449 kr/md,4 værelser,Opført 1968,1 toilet,7000,https://www.boligsiden.dk/addresses/0a3f50ba-c3b0-32b8-e044-0003ba298018,,,,
"Svalevej 25,2600",3.495.000 kr.,"Glostrup skole, Nordvang",221 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"24,6%",25‰.,"Der er 23.514 indbyggere i Glostrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 25‰.",Til salg i alt: 20 dage,86 m²,Grund: 739 m²,Ejerudg.: 3.321 kr/md,3 værelser,Opført 1956,2 toiletter,2600,https://www.boligsiden.dk/addresses/0a3f50a4-c7c3-32b8-e044-0003ba298018,,,,
"Kenny Drews Vej 83, 3. th.,2450",5.998.000 kr.,Skolen i Sydhavnen,644 m,7.7,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 217 dage,83 m²,,Ejerudg.: 4.143 kr/md,3 værelser,Opført 2008,1 toilet,2450,https://www.boligsiden.dk/addresses/5e5011b7-e3b2-58be-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Ja,
"Grønvangsvej 73,6700",998.000 kr.,Rørkjær Skole,785 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 19 dage,66 m²,Grund: 508 m²,Ejerudg.: 1.598 kr/md,2 værelser,Opført 1959,1 toilet,6700,https://www.boligsiden.dk/addresses/0a3f50b8-ec09-32b8-e044-0003ba298018,,,,
"Bistrupvej 13,9800",975.000 kr.,Hjørring Sydøstskole,659 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 20 dage,71 m²,Grund: 736 m²,Ejerudg.: 1.247 kr/md,3 værelser,Opført 1941,1 toilet,9800,https://www.boligsiden.dk/addresses/0a3f50c8-05ea-32b8-e044-0003ba298018,,,,
