,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Strømgade 13,9750",925.000 kr.,Torslev Skole,537 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 98 dage,120 m²,Grund: 610 m²,Ejerudg.: 1.104 kr/md,4 værelser,Opført 1961,1 toilet,9750,https://www.boligsiden.dk/addresses/0a3f50c9-91fb-32b8-e044-0003ba298018,,,,
"Pilevænget 11,5690",3.595.000 kr.,Tallerupskolen,428 m,7.6,3.7,Villa,Energimærke D,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 318 dage,246 m²,Grund: 2266 m²,Ejerudg.: 2.315 kr/md,6 værelser,Opført 1972,4 toiletter,5690,https://www.boligsiden.dk/addresses/0a3f50b5-e2fe-32b8-e044-0003ba298018,,,,
"Rendebjergvænget 48,4030",4.695.000 kr.,Tune Skole,"1,47 km",6.8,3.6,Rækkehus,Energimærke A2020,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 98 dage,122 m²,Grund: 407 m²,Ejerudg.: 3.557 kr/md,4 værelser,Opført 2022,2 toiletter,4030,https://www.boligsiden.dk/addresses/3c314ea4-49ea-45be-b3c7-ec9c20647824,,,,
"Dalstrøget 29,9600",3.995.000 kr.,Aars Skole,537 m,6.5,3.8,Villa,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 98 dage,236 m²,Grund: 1116 m²,Ejerudg.: 2.413 kr/md,6 værelser,Opført 1966,2 toiletter,9600,https://www.boligsiden.dk/addresses/0a3f50cb-1608-32b8-e044-0003ba298018,,,,
"Solbakkevej 15,4684",1.498.000 kr.,"Holmegaardskolen, afd. Fensmark","5,25 km",6.8,3.6,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 98 dage,178 m²,Grund: 894 m²,Ejerudg.: 2.168 kr/md,6 værelser,Opført 1963,2 toiletter,4684,https://www.boligsiden.dk/addresses/0a3f50af-a83f-32b8-e044-0003ba298018,,,,
"Greve Strandvej 83,2670",17.500.000 kr.,Holmeagerskolen,433 m,7.7,3.8,Villa,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 833 dage,352 m²,Grund: 2559 m²,Ejerudg.: 12.136 kr/md,5 værelser,Opført 1996,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50aa-f5d4-32b8-e044-0003ba298018,,,,
"Virum Stationsvej 100,2830",6.995.000 kr.,Virum Skole,596 m,9,3.9,Villa,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 98 dage,131 m²,Grund: 693 m²,Ejerudg.: 4.951 kr/md,4 værelser,Opført 1952,2 toiletter,2830,https://www.boligsiden.dk/addresses/0a3f50a6-73dc-32b8-e044-0003ba298018,,,,
"Granstien 4,7500",2.895.000 kr.,Sørvad-Ørnhøj Skole,"5,84 km",7,3.8,Villa,Energimærke D,Lav,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 98 dage,192 m²,Grund: 2793 m²,Ejerudg.: 1.558 kr/md,8 værelser,Opført 1924,2 toiletter,7500,https://www.boligsiden.dk/addresses/0a3f50bf-0b7c-32b8-e044-0003ba298018,,,,
"Agerleddet 26,7000",825.000 kr.,Erritsø Fællesskole,208 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 98 dage,57 m²,Grund: 241 m²,Ejerudg.: 1.329 kr/md,2 værelser,Opført 1973,1 toilet,7000,https://www.boligsiden.dk/addresses/0a3f50ba-8113-32b8-e044-0003ba298018,,,,
"Herredsvej 20,8210",4.648.000 kr.,Hasle Skole,45 m,6.7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 98 dage,134 m²,Grund: 690 m²,Ejerudg.: 3.205 kr/md,5 værelser,Opført 1951,3 toiletter,8210,https://www.boligsiden.dk/addresses/0a3f50c3-1e61-32b8-e044-0003ba298018,,,,
"Algade 38, 2. tv.,4000",5.995.000 kr.,Absalons Skole,849 m,7.9,3.7,Ejerlejlighed,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 98 dage,147 m²,,Ejerudg.: 8.151 kr/md,5 værelser,Opført 1900,2 toiletter,4000,https://www.boligsiden.dk/addresses/0a3f50ab-c098-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Marselis Boulevard 34, 11. tv.,8000",4.298.000 kr.,Frederiksbjerg Skole,454 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 98 dage,112 m²,,Ejerudg.: 5.203 kr/md,3 værelser,Opført 1967,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-9d9c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vesterhavsgade 156,7700",3.295.000 kr.,Snedsted Skole,"12,37 km",6.8,3.8,Villa,Energimærke D,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 98 dage,134 m²,Grund: 435 m²,Ejerudg.: 1.761 kr/md,4 værelser,Opført 1930,1 toilet,7700,https://www.boligsiden.dk/addresses/0a3f50c6-397d-32b8-e044-0003ba298018,,,,
"Parkvej 36,5600",1.795.000 kr.,Øhavsskolen,"2,59 km",6.6,3.7,Villa/Fritidsbolig,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 473 dage,117 m²,Grund: 720 m²,Ejerudg.: 1.313 kr/md,4 værelser,Opført 1947,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-afce-32b8-e044-0003ba298018,,,,
"Stolbjergvej 3,9500",825.000 kr.,Hobro Søndre Skole og MF10,481 m,7,3.7,Villa,Energimærke D,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 98 dage,84 m²,Grund: 315 m²,Ejerudg.: 1.327 kr/md,3 værelser,Opført 1954,1 toilet,9500,https://www.boligsiden.dk/addresses/0a3f50c8-6e41-32b8-e044-0003ba298018,,,,
"Bygvænget 4,4900",1.675.000 kr.,Byskolen,"1,48 km",6.1,3.6,Villa,Energimærke C,Mellem,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 98 dage,191 m²,Grund: 921 m²,Ejerudg.: 1.483 kr/md,5 værelser,Opført 1977,2 toiletter,4900,https://www.boligsiden.dk/addresses/0a3f50b0-0079-32b8-e044-0003ba298018,,,,
"Bygmarken 2,8520",4.395.000 kr.,Lystrup Skole,715 m,7.8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 98 dage,160 m²,Grund: 897 m²,Ejerudg.: 3.219 kr/md,6 værelser,Opført 1969,1 toilet,8520,https://www.boligsiden.dk/addresses/0a3f50c2-961b-32b8-e044-0003ba298018,,,,
"Kratkrogen 5,2920",20.650.000 kr.,Skovgårdsskolen,252 m,8.6,3.9,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 420 dage,193 m²,Grund: 788 m²,Ejerudg.: 12.603 kr/md,4 værelser,Opført 1992,2 toiletter,2920,https://www.boligsiden.dk/addresses/0a3f50a3-dc1d-32b8-e044-0003ba298018,,,,
"Vestertoft 3,6230",2.379.000 kr.,Løjt Kirkeby Skole,"4,15 km",7.3,3.8,Villa,Energimærke D,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 98 dage,211 m²,Grund: 1946 m²,Ejerudg.: 2.800 kr/md,4 værelser,Opført 1828,3 toiletter,6230,https://www.boligsiden.dk/addresses/0a3f50b7-6391-32b8-e044-0003ba298018,,,,
"Søndergade 23, 3. tv.,8600",3.095.000 kr.,Langsøskolen,"1,06 km",7.1,3.7,Ejerlejlighed,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 402 dage,120 m²,,Ejerudg.: 3.232 kr/md,3 værelser,Opført 1920,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c2-0e3e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Haugårdvej 5A,9632",1.275.000 kr.,Møldrup Skole,"3,26 km",6.4,3.6,Villa,Energimærke D,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 345 dage,244 m²,Grund: 4490 m²,Ejerudg.: 1.681 kr/md,8 værelser,Opført 1900,2 toiletter,9632,https://www.boligsiden.dk/addresses/0a3f50c5-6be7-32b8-e044-0003ba298018,,,,
"Rosmarinvej 83,8800",2.275.000 kr.,Vestervang Skole,539 m,6.9,3.7,Villa,Energimærke B,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 98 dage,128 m²,Grund: 1254 m²,Ejerudg.: 1.890 kr/md,6 værelser,Opført 1973,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-90df-32b8-e044-0003ba298018,,,,
"Hovvej 15,9240",1.395.000 kr.,Nibe Skole,261 m,7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 98 dage,100 m²,Grund: 504 m²,Ejerudg.: 1.964 kr/md,4 værelser,Opført 1939,2 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-b677-32b8-e044-0003ba298018,,,,
"Nordborggade 27, 4. mf.,8000",2.098.000 kr.,Læssøesgades Skole,306 m,6.4,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 98 dage,70 m²,,Ejerudg.: 3.195 kr/md,2 værelser,Opført 1960,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-b846-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Dyrlundsvej 10, 1.,4600",5.299.000 kr.,Sct. Nicolai Skole,270 m,7.5,3.9,Ejerlejlighed,Energimærke E,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 289 dage,121 m²,,Ejerudg.: 6.145 kr/md,4 værelser,Opført 1907,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-6109-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Sanskevej 3,2960",8.995.000 kr.,Hørsholm Skole,735 m,8.4,3.8,Villa,Energimærke D,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 180 dage,149 m²,Grund: 500 m²,Ejerudg.: 5.523 kr/md,4 værelser,Opført 1903,1 toilet,2960,https://www.boligsiden.dk/addresses/0a3f50aa-1f0b-32b8-e044-0003ba298018,,,,
"Viborgvej 41,8920",995.000 kr.,Vestervangsskolen,961 m,6.8,3.7,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 98 dage,151 m²,Grund: 637 m²,Ejerudg.: 2.229 kr/md,5 værelser,Opført 1931,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c1-4fd1-32b8-e044-0003ba298018,,,,
"Dyssegårdsvej 39,2870",9.450.000 kr.,Dyssegårdsskolen,218 m,8.4,3.8,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 98 dage,161 m²,Grund: 745 m²,Ejerudg.: 6.165 kr/md,5 værelser,Opført 1935,3 toiletter,2870,https://www.boligsiden.dk/addresses/0a3f50a3-b018-32b8-e044-0003ba298018,,,,
"Bringegårdene 25,3500",5.695.000 kr.,Egeskolen,999 m,6.3,3.7,Rækkehus,Energimærke A2015,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 244 dage,128 m²,Grund: 245 m²,Ejerudg.: 4.921 kr/md,5 værelser,Opført 2022,2 toiletter,3500,https://www.boligsiden.dk/addresses/ed4dcbb5-32e2-4d17-99d2-3f23e2aea805,,,,
"Elsehøj 10,9510",2.595.000 kr.,Arden Skole,"6,45 km",6.8,3.8,Villa,Energimærke B,Lav,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 98 dage,233 m²,Grund: 1480 m²,Ejerudg.: 1.312 kr/md,7 værelser,Opført 2008,2 toiletter,9510,https://www.boligsiden.dk/addresses/374230b7-1f88-51c5-e044-0003ba298018,,,,
"Klintealle 1G, 1. 204.,5600",995.000 kr.,Øhavsskolen,"2,87 km",6.6,3.7,Ejerlejlighed,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 98 dage,44 m²,,Ejerudg.: 2.480 kr/md,2 værelser,Opført 1977,1 toilet,5600,https://www.boligsiden.dk/addresses/0a3f50b2-a8a5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Møllevej 27,4990",660.000 kr.,Sakskøbing Skole,"1,18 km",6.5,3.7,Villa,Energimærke F,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 98 dage,128 m²,Grund: 760 m²,Ejerudg.: 1.307 kr/md,5 værelser,Opført 1850,1 toilet,4990,https://www.boligsiden.dk/addresses/0a3f50b1-3e6a-32b8-e044-0003ba298018,,,,
"Nejedevej 42,3400",6.595.000 kr.,Sophienborgskolen,"4,98 km",8.6,3.8,Villa,Energimærke D,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 98 dage,380 m²,Grund: 4408 m²,Ejerudg.: 6.959 kr/md,10 værelser,Opført 1777,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-c76f-32b8-e044-0003ba298018,,,,
"Hæstvej 55,8380",2.998.000 kr.,Bakkegårdsskolen,"2,13 km",6.4,3.7,Landejendom,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 98 dage,115 m²,Grund: 6122 m²,Ejerudg.: 3.020 kr/md,4 værelser,Opført 1928,1 toilet,8380,https://www.boligsiden.dk/addresses/0a3f50c3-32dd-32b8-e044-0003ba298018,,,,
"Skansevej 3,4791",7.000.000 kr.,"Møn Skole, Hjertebjerg","9,8 km",Ikke oplyst,Ikke oplyst,Landejendom/Villa,Energimærke C,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 98 dage,340 m²,Grund: 24594 m²,Ejerudg.: 8.569 kr/md,10 værelser,Opført 1814,2 toiletter,4791,https://www.boligsiden.dk/addresses/0a3f50af-f192-32b8-e044-0003ba298018,,,,
"Frisersvej 10, st.,2920",7.975.000 kr.,Ordrup Skole,212 m,8.4,3.8,Villalejlighed,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 98 dage,95 m²,Grund: - m²,Ejerudg.: 5.787 kr/md,4 værelser,Opført 1888,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-bcab-32b8-e044-0003ba298018,,,,
"Ålholmvej 159,7400",1.695.000 kr.,Lundgårdskolen,828 m,7.5,3.8,Rækkehus,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 98 dage,116 m²,Grund: 554 m²,Ejerudg.: 1.689 kr/md,3 værelser,Opført 1972,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-c562-32b8-e044-0003ba298018,,,,
"Havreholmvej 14,3100",7.995.000 kr.,Hornbæk Skole,"3,73 km",7.3,3.7,Villa,Energimærke A2010,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 98 dage,257 m²,Grund: 1688 m²,Ejerudg.: 5.868 kr/md,5 værelser,Opført 2015,2 toiletter,3100,https://www.boligsiden.dk/addresses/0a3f50a9-3f2a-32b8-e044-0003ba298018,,,,
"Kærlunden 33,2660",5.149.000 kr.,Brøndby Strand Skole - Dyringparken,"1,89 km",5.9,3.7,Villa,Energimærke A2010,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 98 dage,160 m²,Grund: 770 m²,Ejerudg.: 3.322 kr/md,6 værelser,Opført 2001,2 toiletter,2660,https://www.boligsiden.dk/addresses/0a3f50a3-6680-32b8-e044-0003ba298018,,,,
"Birketinget 16, st. 1.,2300",2.495.000 kr.,Peder Lykke Skolen,159 m,6.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 98 dage,69 m²,,Ejerudg.: 4.937 kr/md,2 værelser,Opført 1973,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509d-5487-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Søndergade 22,9493",995.000 kr.,Saltum Skole,611 m,6.8,3.7,Villa/Fritidsbolig,Energimærke C,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 98 dage,242 m²,Grund: 499 m²,Ejerudg.: 1.723 kr/md,8 værelser,Opført 1920,2 toiletter,9493,https://www.boligsiden.dk/addresses/0a3f50c8-f818-32b8-e044-0003ba298018,,,,
"Suså Landevej 27,4160",995.000 kr.,"Holmegaardskolen, afd. Fensmark","3,9 km",6.8,3.6,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 98 dage,157 m²,Grund: 744 m²,Ejerudg.: 1.324 kr/md,6 værelser,Opført 1916,1 toilet,4160,https://www.boligsiden.dk/addresses/0a3f50b1-734b-32b8-e044-0003ba298018,,,,
"Kammerherrevej 16,9530",2.445.000 kr.,Karensmindeskolen,"4,46 km",8,3.8,Villa/Landejendom,Energimærke B,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 561 dage,192 m²,Grund: 3649 m²,Ejerudg.: 2.898 kr/md,6 værelser,Opført 1907,2 toiletter,9530,https://www.boligsiden.dk/addresses/0a3f50c9-66e4-32b8-e044-0003ba298018,,,,
"Tværskift 1,6000",1.595.000 kr.,Lyshøjskolen,"2,99 km",8.1,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 441 dage,156 m²,Grund: 1000 m²,Ejerudg.: 2.127 kr/md,5 værelser,Opført 1965,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-527b-32b8-e044-0003ba298018,,,,
"Ejnar Mikkelsens Vej 10,7400",2.395.000 kr.,Herningsholmskolen,639 m,7.5,3.9,Villa,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 98 dage,147 m²,Grund: 628 m²,Ejerudg.: 2.312 kr/md,5 værelser,Opført 1986,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-5d4b-32b8-e044-0003ba298018,,,,
"Paradisæblevej 82, 8. 1.,2500",7.995.000 kr.,Vigerslev Allés Skole,842 m,6.8,3.8,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 98 dage,146 m²,,Ejerudg.: 6.418 kr/md,4 værelser,Opført 2018,2 toiletter,2500,https://www.boligsiden.dk/addresses/513261ef-cb06-4f21-bcd9-760d647f9196,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Markledet 17,5220",1.795.000 kr.,Tingkærskolen,520 m,7,3.6,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 98 dage,138 m²,Grund: 752 m²,Ejerudg.: 1.708 kr/md,4 værelser,Opført 1974,2 toiletter,5220,https://www.boligsiden.dk/addresses/0a3f50b4-5298-32b8-e044-0003ba298018,,,,
"Kildebæk 72,6430",2.595.000 kr.,Nørreskov-Skolen,968 m,6.3,3.7,Villa,Energimærke A2020,Meget høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 98 dage,159 m²,Grund: 895 m²,Ejerudg.: 1.473 kr/md,6 værelser,Opført 2022,2 toiletter,6430,https://www.boligsiden.dk/addresses/7e277e9d-e9e8-4d6c-b5dc-1d7a6d7d939b,,,,
"Tibirkebro 2A,3220",2.295.000 kr.,Sankt Helene Vejby,"2,2 km",6.8,3.7,Villa,Energimærke G,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 98 dage,112 m²,Grund: 1293 m²,Ejerudg.: 3.225 kr/md,4 værelser,Opført 1970,1 toilet,3220,https://www.boligsiden.dk/addresses/0a3f50a9-1502-32b8-e044-0003ba298018,,,,
"Nørrediget 62,7100",2.995.000 kr.,Hældagerskolen,"1,05 km",7.3,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 98 dage,148 m²,Grund: 943 m²,Ejerudg.: 2.626 kr/md,5 værelser,Opført 1980,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-e11d-32b8-e044-0003ba298018,,,,
"Jørlunde Overdrev 14,3550",5.895.000 kr.,Slangerup Skole,"3,13 km",6.9,3.7,Villa,Energimærke B,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 480 dage,218 m²,Grund: 2398 m²,Ejerudg.: 6.029 kr/md,6 værelser,Opført 1872,1 toilet,3550,https://www.boligsiden.dk/addresses/0a3f50aa-8dc8-32b8-e044-0003ba298018,,,,
"Søndermarken 22,8850",1.195.000 kr.,Bjerringbro Skole,"4,73 km",7,3.5,Villa,Energimærke C,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 98 dage,97 m²,Grund: 759 m²,Ejerudg.: 1.576 kr/md,4 værelser,Opført 2005,1 toilet,8850,https://www.boligsiden.dk/addresses/0a3f50c4-e089-32b8-e044-0003ba298018,,,,
"Rosensgade 68A, 1. tv.,8300",1.748.000 kr.,"Vestskolen, afd. Skovbakken",271 m,7.2,3.7,Ejerlejlighed,Energimærke B,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 98 dage,87 m²,,Ejerudg.: 2.865 kr/md,3 værelser,Opført 1981,1 toilet,8300,https://www.boligsiden.dk/addresses/0a3f50c0-ad98-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Telefontorvet 4, 1. tv.,8000",3.898.000 kr.,Samsøgades Skole,812 m,6.9,3.6,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 680 dage,103 m²,,Ejerudg.: 4.294 kr/md,3 værelser,Opført 2005,1 toilet,8000,https://www.boligsiden.dk/addresses/0ab7a635-44fe-0435-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
