,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Fuglsø Mark 7,8970",2.995.000 kr.,Havndal Skole,"1,45 km",7,3.7,Landejendom,Energimærke B,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 82 dage,202 m²,Grund: 4091 m²,Ejerudg.: 2.001 kr/md,9 værelser,Opført 1927,2 toiletter,8970,https://www.boligsiden.dk/addresses/0a3f50c0-4bd6-32b8-e044-0003ba298018,,,,
"Rypevej 16,8362",2.695.000 kr.,Bakkeskolen,880 m,7.4,3.7,Rækkehus,Energimærke C,Høj,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 82 dage,110 m²,Grund: 400 m²,Ejerudg.: 2.067 kr/md,4 værelser,Opført 1975,2 toiletter,8362,https://www.boligsiden.dk/addresses/0a3f50c0-342b-32b8-e044-0003ba298018,,,,
"Slettebjergvej 48,4295",2.495.000 kr.,Stenlille Skole,"1,12 km",6.6,3.6,Villa,Energimærke A2010,Høj,"26,3%","25,74‰.","Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",Til salg i alt: 82 dage,134 m²,Grund: 1075 m²,Ejerudg.: 1.562 kr/md,5 værelser,Opført 2010,2 toiletter,4295,https://www.boligsiden.dk/addresses/434d4d3b-132d-0401-e044-0003ba298018,,,,
"Henriettevej 25, 2.,4300",1.195.000 kr.,Holbæk 10. klassecenter,644 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke F,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 432 dage,45 m²,,Ejerudg.: 1.115 kr/md,3 værelser,Opført 1910,1 toilet,4300,https://www.boligsiden.dk/addresses/0a3f50ad-3e18-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vestre Alle 30,7430",1.795.000 kr.,Ikast Nordre Skole,650 m,6.7,3.7,Villa,Energimærke D,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 82 dage,130 m²,Grund: 1139 m²,Ejerudg.: 2.106 kr/md,5 værelser,Opført 1977,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-616a-32b8-e044-0003ba298018,,,,
"Ny Blåkilde 3E, 1. th.,9500",4.595.000 kr.,Hobro Søndre Skole og MF10,753 m,7,3.7,Ejerlejlighed,fejl,Ukendt,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 82 dage,129 m²,,Ejerudg.: 4.299 kr/md,4 værelser,Opført 2024,-,9500,https://www.boligsiden.dk/addresses/23119ebb-d92d-44fe-a904-6543424de14e,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Karisevej 151,4653",3.845.000 kr.,"Ny-Øst, Bavneskolen","3,45 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 82 dage,228 m²,Grund: 16961 m²,Ejerudg.: 2.636 kr/md,6 værelser,Opført 1900,2 toiletter,4653,https://www.boligsiden.dk/addresses/0a3f50b1-2d04-32b8-e044-0003ba298018,,,,
"Hybenvej 24,6740",3.098.000 kr.,Nordre Skole,"1,06 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 82 dage,196 m²,Grund: 866 m²,Ejerudg.: 2.031 kr/md,6 værelser,Opført 1996,2 toiletter,6740,https://www.boligsiden.dk/addresses/0a3f50b8-a488-32b8-e044-0003ba298018,,,,
"Stenkær 6A, st. 1.,4000",1.095.000 kr.,Tjørnegårdskolen,951 m,6.7,3.8,Ejerlejlighed,Energimærke D,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 204 dage,36 m²,,Ejerudg.: 2.133 kr/md,1 værelser,Opført 1963,1 toilet,4000,https://www.boligsiden.dk/addresses/3cb0a0c6-2e90-0e4a-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bavnehøjvej 103,8370",3.298.000 kr.,Hadbjerg Skole,437 m,6.9,3.7,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 243 dage,232 m²,Grund: 5000 m²,Ejerudg.: 2.690 kr/md,4 værelser,Opført 1952,2 toiletter,8370,https://www.boligsiden.dk/addresses/0a3f50bf-eba8-32b8-e044-0003ba298018,,,,
"Benediktsgade 24, 3. th.,5000",1.995.000 kr.,Munkebjergskolen,806 m,7.4,3.8,Ejerlejlighed,Energimærke G,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 82 dage,92 m²,,Ejerudg.: 3.943 kr/md,4 værelser,Opført 1935,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b3-92a9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Stokholmvej 10,7830",585.000 kr.,Vinderup Skole,"3,62 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 82 dage,118 m²,Grund: 1000 m²,Ejerudg.: 1.127 kr/md,4 værelser,Opført 1967,1 toilet,7830,https://www.boligsiden.dk/addresses/0a3f50bf-4e26-32b8-e044-0003ba298018,,,,
"Børupvej 110,8310",2.398.000 kr.,Tranbjergskolen,956 m,6.9,3.7,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 82 dage,123 m²,Grund: 213 m²,Ejerudg.: 2.755 kr/md,4 værelser,Opført 1977,2 toiletter,8310,https://www.boligsiden.dk/addresses/0a3f50c2-9f35-32b8-e044-0003ba298018,,,,
"Feggesundvej 47,7900",1.475.000 kr.,Midtmors Skole,"13,82 km",6.3,3.7,Villa/Landejendom,Energimærke D,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 82 dage,233 m²,Grund: 10131 m²,Ejerudg.: 2.160 kr/md,7 værelser,Opført 1929,2 toiletter,7900,https://www.boligsiden.dk/addresses/0a3f50c5-4084-32b8-e044-0003ba298018,,,,
"Åbyhøjvej 18A,8210",5.998.000 kr.,Gammelgaardsskolen,526 m,7.9,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 82 dage,172 m²,Grund: 656 m²,Ejerudg.: 3.795 kr/md,5 værelser,Opført 1960,2 toiletter,8210,https://www.boligsiden.dk/addresses/0a3f50c4-c673-32b8-e044-0003ba298018,,,,
"Præstegårdsvej 5,8960",2.495.000 kr.,Kristrup Skole,399 m,6.7,3.7,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 837 dage,162 m²,Grund: 722 m²,Ejerudg.: 2.492 kr/md,7 værelser,Opført 1986,2 toiletter,8960,https://www.boligsiden.dk/addresses/0a3f50c1-280f-32b8-e044-0003ba298018,,,,
"Lumbyvej 74,5000",2.345.000 kr.,Næsby Skole,911 m,6.9,3.7,Villa,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 82 dage,218 m²,Grund: 1576 m²,Ejerudg.: 2.804 kr/md,6 værelser,Opført 1956,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b4-49a1-32b8-e044-0003ba298018,,,,
"Tinghøjvej 44,8830",1.195.000 kr.,Sødalskolen,"2,66 km",7.2,3.7,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 82 dage,225 m²,Grund: 4000 m²,Ejerudg.: 2.284 kr/md,7 værelser,Opført 1905,2 toiletter,8830,https://www.boligsiden.dk/addresses/0a3f50c6-4a49-32b8-e044-0003ba298018,,,,
"Nordre Ringvej 12, 1. tv.,2600",2.250.000 kr.,Skolerne i Glostrup,374 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Høj,"24,6%",25‰.,"Der er 23.514 indbyggere i Glostrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 25‰.",Til salg i alt: 82 dage,57 m²,,Ejerudg.: 2.219 kr/md,3 værelser,Opført 1940,1 toilet,2600,https://www.boligsiden.dk/addresses/0a3f50a4-bed1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Åkirkebyvej 118,3700",1.495.000 kr.,Søndermarksskolen,197 m,6.8,3.5,Villa,Energimærke D,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 82 dage,130 m²,Grund: 755 m²,Ejerudg.: 1.606 kr/md,5 værelser,Opført 1935,2 toiletter,3700,https://www.boligsiden.dk/addresses/0a3f50b2-3f64-32b8-e044-0003ba298018,,,,
"Strandvejen 192B,2920",20.995.000 kr.,Skovshoved Skole,728 m,8.2,3.9,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 322 dage,174 m²,Grund: 700 m²,Ejerudg.: 15.234 kr/md,5 værelser,Opført 2007,2 toiletter,2920,https://www.boligsiden.dk/addresses/0ab7a635-3515-0435-e044-0003ba298018,,,,
"Egevej 29,7470",925.000 kr.,Karup Skole,570 m,6.6,3.7,Villa,Energimærke F,Lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 82 dage,126 m²,Grund: 762 m²,Ejerudg.: 1.297 kr/md,5 værelser,Opført 1971,2 toiletter,7470,https://www.boligsiden.dk/addresses/0a3f50c5-12dc-32b8-e044-0003ba298018,,,,
"Buddingevej 72I, st. tv.,2800",1.845.000 kr.,Engelsborgskolen,551 m,8.5,3.8,Ejerlejlighed,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 82 dage,56 m²,,Ejerudg.: 3.512 kr/md,2 værelser,Opført 1940,1 toilet,2800,https://www.boligsiden.dk/addresses/0a3f50a6-181d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Åvænget 7,7660",750.000 kr.,Tangsø skole,888 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 82 dage,214 m²,Grund: 1607 m²,Ejerudg.: 1.304 kr/md,7 værelser,Opført 1900,2 toiletter,7660,https://www.boligsiden.dk/addresses/0a3f50be-6719-32b8-e044-0003ba298018,,,,
"Hørhavevej 46,8270",11.495.000 kr.,Skåde Skole,828 m,8.2,3.9,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 82 dage,152 m²,Grund: 1280 m²,Ejerudg.: 4.975 kr/md,6 værelser,Opført 1961,3 toiletter,8270,https://www.boligsiden.dk/addresses/0a3f50c3-3903-32b8-e044-0003ba298018,,,,
"Ved Hegnet 10,3050",7.695.000 kr.,Humlebæk Skole,"1,33 km",7.8,3.8,Villa,Energimærke C,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 365 dage,238 m²,Grund: 929 m²,Ejerudg.: 6.388 kr/md,9 værelser,Opført 1972,3 toiletter,3050,https://www.boligsiden.dk/addresses/0a3f50a8-46e7-32b8-e044-0003ba298018,,,,
"Stenholt 29,6092",2.995.000 kr.,Sdr. Bjert Skole,"3,71 km",8,3.9,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 82 dage,185 m²,Grund: 2808 m²,Ejerudg.: 3.202 kr/md,6 værelser,Opført 1850,2 toiletter,6092,https://www.boligsiden.dk/addresses/0a3f50bc-4780-32b8-e044-0003ba298018,,,,
"Gyvelvej 4,2942",8.400.000 kr.,Vedbæk Skole,"1,85 km",8,3.9,Villa,Energimærke F,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 82 dage,149 m²,Grund: 889 m²,Ejerudg.: 7.229 kr/md,6 værelser,Opført 1957,1 toilet,2942,https://www.boligsiden.dk/addresses/0a3f50a6-d44a-32b8-e044-0003ba298018,,,,
"Skovevej 2,7870",1.400.000 kr.,Nordøstsalling Skoler og Dagtilbud Breum,"6,89 km",6.8,3.7,Landejendom/Helårsgrund,Energimærke D,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 82 dage,190 m²,Grund: 44800 m²,Ejerudg.: 1.085 kr/md,9 værelser,Opført 1907,1 toilet,7870,https://www.boligsiden.dk/addresses/0a3f50c5-e01d-32b8-e044-0003ba298018,,,,
"Mølleløkken 149,5300",2.295.000 kr.,Kerteminde Byskole,766 m,7.4,3.7,Villa,Energimærke C,Mellem,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 82 dage,136 m²,Grund: 975 m²,Ejerudg.: 2.663 kr/md,4 værelser,Opført 1972,2 toiletter,5300,https://www.boligsiden.dk/addresses/0a3f50b2-f687-32b8-e044-0003ba298018,,,,
"Fasanvej 39,7600",1.895.000 kr.,"Limfjordskolen Struer, Drosselvej",513 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,3%","22,9‰.","Der er 20.802 indbyggere i Struer Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 22,9‰.",Til salg i alt: 82 dage,117 m²,Grund: 808 m²,Ejerudg.: 1.660 kr/md,3 værelser,Opført 1949,1 toilet,7600,https://www.boligsiden.dk/addresses/0a3f50be-d13e-32b8-e044-0003ba298018,,,,
"Koldingvej 162,8800",2.195.000 kr.,Søndre Skole,"1,22 km",7.2,3.8,Villa,Energimærke A2015,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 82 dage,178 m²,Grund: 7000 m²,Ejerudg.: 2.544 kr/md,6 værelser,Opført 1900,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-78d7-32b8-e044-0003ba298018,,,,
"Ribegade 27,6700",1.198.000 kr.,Rørkjær Skole,338 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 220 dage,97 m²,Grund: 236 m²,Ejerudg.: 1.494 kr/md,3 værelser,Opført 1894,1 toilet,6700,https://www.boligsiden.dk/addresses/0a3f50b9-25a0-32b8-e044-0003ba298018,,,,
"Poppelgårdsvej 2,8471",2.498.000 kr.,Præstemarkskolen,"6,71 km",7.6,3.8,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 82 dage,170 m²,Grund: 1167 m²,Ejerudg.: 2.689 kr/md,6 værelser,Opført 1850,1 toilet,8471,https://www.boligsiden.dk/addresses/0a3f50c0-0d57-32b8-e044-0003ba298018,,,,
"Langdalsparken 12,8600",5.595.000 kr.,Sejs Skole,376 m,8.1,3.9,Villa,Energimærke A2015,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 82 dage,172 m²,Grund: 814 m²,Ejerudg.: 3.929 kr/md,5 værelser,Opført 2015,2 toiletter,8600,https://www.boligsiden.dk/addresses/11396ee2-eef8-45c4-b80d-a729387fa6ad,,,,
"Københavnsvej 22,3400",4.695.000 kr.,Frederiksborg Byskole,372 m,7.9,3.7,Villa,Energimærke E,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 82 dage,130 m²,Grund: 670 m²,Ejerudg.: 3.313 kr/md,5 værelser,Opført 1939,1 toilet,3400,https://www.boligsiden.dk/addresses/0a3f50a9-c12f-32b8-e044-0003ba298018,,,,
"Østergade 34,5874",2.695.000 kr.,Stokkebækskolen,"2,85 km",7,3.7,Villa,Energimærke D,Høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 82 dage,197 m²,Grund: 3847 m²,Ejerudg.: 2.240 kr/md,7 værelser,Opført 1912,2 toiletter,5874,https://www.boligsiden.dk/addresses/0a3f50b2-db65-32b8-e044-0003ba298018,,,,
"Hallinggade 15,5932",295.000 kr.,Humble Skole,238 m,6.1,3.7,Villa/Fritidsbolig,Energimærke F,Mellem,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 82 dage,95 m²,Grund: 788 m²,Ejerudg.: 905 kr/md,4 værelser,Opført 1900,1 toilet,5932,https://www.boligsiden.dk/addresses/0a3f50b5-bc10-32b8-e044-0003ba298018,,,,
"Smaragdvej 7, 3. tv.,7100",3.095.000 kr.,Petersmindeskolen,766 m,7.1,3.8,Ejerlejlighed,Energimærke A2015,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 85 dage,107 m²,,Ejerudg.: 2.871 kr/md,3 værelser,Opført 2018,1 toilet,7100,https://www.boligsiden.dk/addresses/f64cfa70-4fba-4a13-8a5f-0a32d9f05cd1,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Grindstedvej 19,9310",845.000 kr.,Vodskov Skole,"3,63 km",6.9,3.7,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 720 dage,117 m²,Grund: 796 m²,Ejerudg.: 1.405 kr/md,3 værelser,Opført 1928,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50ca-08ed-32b8-e044-0003ba298018,,,,
"Foulumvej 14,9640",795.000 kr.,Farsø Skole,"5,83 km",6.9,3.7,Villa,Energimærke F,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 82 dage,197 m²,Grund: 972 m²,Ejerudg.: 1.088 kr/md,6 værelser,Opført 1936,2 toiletter,9640,https://www.boligsiden.dk/addresses/0a3f50c7-233b-32b8-e044-0003ba298018,,,,
"Risvej 44,8660",1.699.000 kr.,Morten Børup Skolen,"8,17 km",7.4,3.7,Villa,Energimærke B,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 433 dage,117 m²,Grund: 760 m²,Ejerudg.: 1.617 kr/md,4 værelser,Opført 1915,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-3b1c-32b8-e044-0003ba298018,,,,
"Engtoften 8D, 1. tv.,8260",2.495.000 kr.,Viby Skole,537 m,7.3,3.8,Ejerlejlighed,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 82 dage,79 m²,,Ejerudg.: 2.404 kr/md,4 værelser,Opført 2006,1 toilet,8260,https://www.boligsiden.dk/addresses/0a3f50c2-cc2c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ellegårdsvej 73,2820",7.750.000 kr.,Munkegårdsskolen,488 m,8,3.7,Villa,Energimærke B,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 82 dage,108 m²,Grund: 695 m²,Ejerudg.: 4.576 kr/md,5 værelser,Opført 1958,2 toiletter,2820,https://www.boligsiden.dk/addresses/0a3f50a3-b48e-32b8-e044-0003ba298018,,,,
"Vestergade 27, st.,5600",2.295.000 kr.,Øhavsskolen,"1,36 km",6.6,3.7,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 82 dage,233 m²,Grund: 400 m²,Ejerudg.: 1.950 kr/md,12 værelser,Opført 1853,1 toilet,5600,https://www.boligsiden.dk/addresses/0a3f50b2-bed3-32b8-e044-0003ba298018,,,,
"Rømøparken 16,4200",1.625.000 kr.,Antvorskov Skole,"1,18 km",7,3.7,Rækkehus,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 82 dage,94 m²,Grund: 265 m²,Ejerudg.: 2.019 kr/md,4 værelser,Opført 1976,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-b479-32b8-e044-0003ba298018,,,,
"Hvalsøvej 34,4320",5.195.000 kr.,Osted Skole,"2,22 km",7.1,3.6,Villa/Landejendom,Energimærke D,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 82 dage,294 m²,Grund: 6734 m²,Ejerudg.: 4.425 kr/md,7 værelser,Opført 1900,2 toiletter,4320,https://www.boligsiden.dk/addresses/0a3f50ab-a830-32b8-e044-0003ba298018,,,,
"Elmevej 25,8450",2.395.000 kr.,Søndervangskolen,534 m,7.6,3.8,Villa,Energimærke D,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 311 dage,154 m²,Grund: 701 m²,Ejerudg.: 2.106 kr/md,4 værelser,Opført 1951,3 toiletter,8450,https://www.boligsiden.dk/addresses/0a3f50c0-0450-32b8-e044-0003ba298018,,,,
"Kantorparken 14, 2. th.,8240",2.150.000 kr.,Ellevangskolen,847 m,7.7,3.8,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 82 dage,106 m²,,Ejerudg.: 4.641 kr/md,3 værelser,Opført 1970,1 toilet,8240,https://www.boligsiden.dk/addresses/0a3f50c3-5aef-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Bjerne Langgyde 11,5600",10.400.000 kr.,Øhavsskolen,"2,12 km",6.6,3.7,Landejendom/Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 431 dage,324 m²,Grund: 40412 m²,Ejerudg.: 2.701 kr/md,8 værelser,Opført 1809,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-9af6-32b8-e044-0003ba298018,,,,
"Skansørevej 5,3000",11.500.000 kr.,Skolen ved Rønnebær Allé,"1,15 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 268 dage,164 m²,Grund: 1000 m²,Ejerudg.: 7.349 kr/md,5 værelser,Opført 1938,2 toiletter,3000,https://www.boligsiden.dk/addresses/0a3f50a9-7ebe-32b8-e044-0003ba298018,,,,
"Skolevænget 10,4571",1.695.000 kr.,Vig Skole,"5,65 km",6.3,3.5,Villa,Energimærke C,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 82 dage,100 m²,Grund: 710 m²,Ejerudg.: 1.088 kr/md,4 værelser,Opført 1966,1 toilet,4571,https://www.boligsiden.dk/addresses/0a3f50ac-cb94-32b8-e044-0003ba298018,,,,
"Orehøjvej 5,4320",5.495.000 kr.,Allerslev Skole,"1,62 km",8.3,3.7,Villa,Energimærke D,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 82 dage,185 m²,Grund: 1328 m²,Ejerudg.: 4.077 kr/md,6 værelser,Opført 1877,1 toilet,4320,https://www.boligsiden.dk/addresses/0a3f50ab-ad03-32b8-e044-0003ba298018,,,,
