,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Langgade 37,7250",650.000 kr.,Hejnsvig Skole,"5,76 km",6.3,3.6,Villa,Energimærke F,Lav,24%,"18,48‰.","Der er 26.631 indbyggere i Billund Kommune. Kommuneskatten er på 24% og grundskyldspromillen på 18,48‰.",Til salg i alt: 832 dage,148 m²,Grund: 874 m²,Ejerudg.: 1.276 kr/md,3 værelser,Opført 1929,1 toilet,7250,https://www.boligsiden.dk/addresses/0a3f50b9-89e1-32b8-e044-0003ba298018,,,,
"Pomonavej 4,9230",3.195.000 kr.,Svenstrup Skole,637 m,7.6,3.7,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 33 dage,130 m²,Grund: 720 m²,Ejerudg.: 2.340 kr/md,5 værelser,Opført 1969,2 toiletter,9230,https://www.boligsiden.dk/addresses/0a3f50ca-837e-32b8-e044-0003ba298018,,,,
"Strandgade 104, 1.,1401",27.000.000 kr.,Christianshavns Skole,347 m,7.5,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 33 dage,245 m²,,Ejerudg.: 32.796 kr/md,2 værelser,Opført 1805,2 toiletter,1401,https://www.boligsiden.dk/addresses/c54c2b1e-1861-4390-88c3-eb00ca30ce0b,Elevator: Ja,Altan: Nej,Terrasse: Ja,
"Pileurtvej 4,9800",1.750.000 kr.,Hjørring Nordvestskole,764 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 32 dage,158 m²,Grund: 901 m²,Ejerudg.: 2.005 kr/md,5 værelser,Opført 1974,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-3511-32b8-e044-0003ba298018,,,,
"Grønneholmen 25,2630",5.195.000 kr.,Mølleholmskolen,"1,02 km",6.4,3.6,Villa,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 33 dage,161 m²,Grund: 713 m²,Ejerudg.: 3.314 kr/md,6 værelser,Opført 1965,2 toiletter,2630,https://www.boligsiden.dk/addresses/0a3f50a5-b56a-32b8-e044-0003ba298018,,,,
"Klokkebjergevej 3,6900",1.795.000 kr.,Skjern Folkeskole,347 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 103 dage,120 m²,Grund: 974 m²,Ejerudg.: 1.416 kr/md,4 værelser,Opført 1967,1 toilet,6900,https://www.boligsiden.dk/addresses/0a3f50be-ba35-32b8-e044-0003ba298018,,,,
"Naglersvej 9,3000",4.250.000 kr.,Skolen i Bymidten,165 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 134 dage,92 m²,Grund: - m²,Ejerudg.: 4.680 kr/md,4 værelser,Opført 1988,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-636f-32b8-e044-0003ba298018,,,,
"Stoustrupvej 3,7000",795.000 kr.,Ullerup Bæk Skolen,"1,94 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke G,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 989 dage,70 m²,Grund: 897 m²,Ejerudg.: 1.888 kr/md,3 værelser,Opført 1963,1 toilet,7000,https://www.boligsiden.dk/addresses/0a3f50ba-d333-32b8-e044-0003ba298018,,,,
"Flygelvej 10,4200",3.695.000 kr.,Marievangsskolen,"1,6 km",6.8,3.7,Villa,Energimærke A2010,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 33 dage,202 m²,Grund: 787 m²,Ejerudg.: 2.750 kr/md,6 værelser,Opført 1973,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-8c89-32b8-e044-0003ba298018,,,,
"Kløverengen 11,6720",1.298.000 kr.,Fanø Skole,893 m,7.5,3.7,Rækkehus,Energimærke C,Meget lav,"25,66%",34‰.,"Der er 3.427 indbyggere i Fanø Kommune. Kommuneskatten er på 25,66% og grundskyldspromillen på 34‰.",Til salg i alt: 33 dage,137 m²,Grund: - m²,Ejerudg.: 2.267 kr/md,4 værelser,Opført 1979,1 toilet,6720,https://www.boligsiden.dk/addresses/0a3f50b9-6ea7-32b8-e044-0003ba298018,,,,
"Hyacintvej 13,8930",1.198.000 kr.,Nørrevangsskolen og UNX-Ung Nord10,331 m,5.8,3.7,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 33 dage,117 m²,Grund: 798 m²,Ejerudg.: 2.042 kr/md,4 værelser,Opført 1960,1 toilet,8930,https://www.boligsiden.dk/addresses/0a3f50c0-fc73-32b8-e044-0003ba298018,,,,
"Kvottrupvej 81,8471",2.348.000 kr.,Sabro-Korsvejskolen,"3,56 km",7.1,3.6,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 198 dage,135 m²,Grund: 1399 m²,Ejerudg.: 2.108 kr/md,4 værelser,Opført 1954,2 toiletter,8471,https://www.boligsiden.dk/addresses/0a3f50c3-7562-32b8-e044-0003ba298018,,,,
"Kælderbjerg Park 15,3210",2.495.000 kr.,Sankt Helene Vejby,864 m,6.8,3.7,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 33 dage,150 m²,Grund: 900 m²,Ejerudg.: 2.661 kr/md,6 værelser,Opført 1979,1 toilet,3210,https://www.boligsiden.dk/addresses/0a3f50a9-0044-32b8-e044-0003ba298018,,,,
"Lavløkkevej 2,5210",1.995.000 kr.,Korup Skole,"1,18 km",6.7,3.6,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 194 dage,138 m²,Grund: 2970 m²,Ejerudg.: 2.182 kr/md,6 værelser,Opført 1936,2 toiletter,5210,https://www.boligsiden.dk/addresses/0a3f50b4-433b-32b8-e044-0003ba298018,,,,
"Borgergade 40,4672",1.395.000 kr.,Strøbyskolen,"5,88 km",7.2,3.7,Villa,Energimærke D,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 33 dage,161 m²,Grund: 890 m²,Ejerudg.: 1.964 kr/md,2 værelser,Opført 1910,1 toilet,4672,https://www.boligsiden.dk/addresses/0a3f50b1-49b6-32b8-e044-0003ba298018,,,,
"Lars Nielsens Vej 44,7330",1.875.000 kr.,Artium Skole,514 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 316 dage,205 m²,Grund: 1354 m²,Ejerudg.: 1.842 kr/md,5 værelser,Opført 1979,2 toiletter,7330,https://www.boligsiden.dk/addresses/0a3f50bd-26e7-32b8-e044-0003ba298018,,,,
"Hauchsvej 7,4180",5.300.000 kr.,Sorø Borgerskole,220 m,7.1,3.7,Villa,Energimærke C,Høj,"26,3%","25,74‰.","Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",Til salg i alt: 33 dage,201 m²,Grund: 1170 m²,Ejerudg.: 4.227 kr/md,6 værelser,Opført 1968,3 toiletter,4180,https://www.boligsiden.dk/addresses/0a3f50ae-dbad-32b8-e044-0003ba298018,,,,
"Vodroffslund 2, 3. th.,1914",8.995.000 kr.,Skolen ved Søerne,67 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 33 dage,128 m²,,Ejerudg.: 6.511 kr/md,4 værelser,Opført 1917,1 toilet,1914,https://www.boligsiden.dk/addresses/0a3f50a2-df7a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Bælumvej 6,9575",1.495.000 kr.,KILDEN- Børne- og Ungeunivers,"3,68 km",6.5,3.7,Villa,Energimærke C,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 191 dage,339 m²,Grund: 710 m²,Ejerudg.: 1.485 kr/md,8 værelser,Opført 1900,2 toiletter,9575,https://www.boligsiden.dk/addresses/0a3f50c9-49dc-32b8-e044-0003ba298018,,,,
"Møllegårdsparken 8,8355",2.399.000 kr.,Solbjergskolen,720 m,7.4,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 33 dage,132 m²,Grund: 876 m²,Ejerudg.: 2.215 kr/md,4 værelser,Opført 1968,2 toiletter,8355,https://www.boligsiden.dk/addresses/0a3f50c3-b044-32b8-e044-0003ba298018,,,,
"Giersingvænget 5,5220",1.895.000 kr.,Rosengårdskolen,652 m,6.7,3.7,Rækkehus,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 33 dage,89 m²,Grund: 260 m²,Ejerudg.: 1.746 kr/md,3 værelser,Opført 1963,1 toilet,5220,https://www.boligsiden.dk/addresses/0a3f50b3-e69c-32b8-e044-0003ba298018,,,,
"Langgade 43,8800",1.145.000 kr.,"Skolefællesskabet Mønsted - Sparkær, afd. Sparkær",123 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 33 dage,203 m²,Grund: 751 m²,Ejerudg.: 1.333 kr/md,5 værelser,Opført 1968,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c4-eaf5-32b8-e044-0003ba298018,,,,
"Spættevej 3,3000",2.995.000 kr.,Nordvestskolen,329 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 33 dage,91 m²,Grund: 391 m²,Ejerudg.: 3.193 kr/md,4 værelser,Opført 1954,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-8487-32b8-e044-0003ba298018,,,,
"Rørkjærsgade 60,6700",2.498.000 kr.,Rørkjær Skole,334 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 33 dage,128 m²,Grund: 769 m²,Ejerudg.: 2.080 kr/md,3 værelser,Opført 1928,3 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b9-2924-32b8-e044-0003ba298018,,,,
"Nibevej 305,9200",4.198.000 kr.,Frejlev Skole,572 m,7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 33 dage,227 m²,Grund: 1867 m²,Ejerudg.: 3.760 kr/md,7 værelser,Opført 1933,1 toilet,9200,https://www.boligsiden.dk/addresses/0a3f50ca-6dcd-32b8-e044-0003ba298018,,,,
"Rådhusstrædet 19,7430",2.275.000 kr.,Ikast Østre Skole,715 m,6.7,3.8,Villa,Energimærke C,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 33 dage,129 m²,Grund: 491 m²,Ejerudg.: 1.453 kr/md,5 værelser,Opført 1927,2 toiletter,7430,https://www.boligsiden.dk/addresses/29e5cd02-1927-680f-e044-0003ba298018,,,,
"Filtenborggade 27,7900",899.000 kr.,M.C. Holms Skole,447 m,5.9,3.8,Rækkehus,Energimærke D,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 33 dage,102 m²,Grund: 318 m²,Ejerudg.: 894 kr/md,3 værelser,Opført 1920,1 toilet,7900,https://www.boligsiden.dk/addresses/0a3f50c5-40bb-32b8-e044-0003ba298018,,,,
"Skalstrupvej 64,7570",895.000 kr.,Tangsø skole,"7,04 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke F,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 572 dage,126 m²,Grund: 1434 m²,Ejerudg.: 1.160 kr/md,4 værelser,Opført 1958,2 toiletter,7570,https://www.boligsiden.dk/addresses/0a3f50be-7f14-32b8-e044-0003ba298018,,,,
"Rylevej 1,2670",5.600.000 kr.,Arenaskolen,488 m,6,3.6,Villa,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 33 dage,164 m²,Grund: 1071 m²,Ejerudg.: 4.070 kr/md,5 værelser,Opført 1934,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50ab-19aa-32b8-e044-0003ba298018,,,,
"Dannebrogsgade 7, 3.,9000",2.345.000 kr.,Vesterkærets Skole,955 m,7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 1081 dage,106 m²,,Ejerudg.: 2.817 kr/md,5 værelser,Opført 1899,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50c9-df4e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Jernbanegade 11, st. tv.,3300",1.295.000 kr.,Magleblik Skole,941 m,6.7,3.6,Ejerlejlighed,Energimærke D,Lav,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 33 dage,70 m²,,Ejerudg.: 1.847 kr/md,2 værelser,Opført 1900,1 toilet,3300,https://www.boligsiden.dk/addresses/1df3184c-6d67-61d6-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gribskovvænget 20,3400",4.495.000 kr.,Sophienborgskolen,"2,14 km",8.6,3.8,Villa,Energimærke B,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 33 dage,130 m²,Grund: 371 m²,Ejerudg.: 2.670 kr/md,5 værelser,Opført 1932,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-b208-32b8-e044-0003ba298018,,,,
"Damgade 3,9700",798.000 kr.,Søndergades Skole,621 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 33 dage,95 m²,Grund: 661 m²,Ejerudg.: 1.266 kr/md,3 værelser,Opført 1918,1 toilet,9700,https://www.boligsiden.dk/addresses/0a3f50c6-e0bf-32b8-e044-0003ba298018,,,,
"Ejlstrupvej 165,5200",1.495.000 kr.,Ubberud Skole,"1,58 km",6.9,3.6,Villa,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 33 dage,100 m²,Grund: 903 m²,Ejerudg.: 1.548 kr/md,4 værelser,Opført 1959,1 toilet,5200,https://www.boligsiden.dk/addresses/0a3f50b3-cade-32b8-e044-0003ba298018,,,,
"Hestholmvej 3,9293",1.195.000 kr.,Kongerslev Skole,"3,51 km",6.9,3.7,Landejendom,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 33 dage,163 m²,Grund: 20168 m²,Ejerudg.: 1.347 kr/md,5 værelser,Opført 1976,2 toiletter,9293,https://www.boligsiden.dk/addresses/0a3f50c9-0399-32b8-e044-0003ba298018,,,,
"Vejlevej 184,7323",2.475.000 kr.,"Firkløverskolen, Ikær","2,96 km",6.4,3.7,Landejendom,Energimærke F,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 124 dage,202 m²,Grund: 28845 m²,Ejerudg.: 3.661 kr/md,10 værelser,Opført 1881,2 toiletter,7323,https://www.boligsiden.dk/addresses/0a3f50bb-0ea5-32b8-e044-0003ba298018,,,,
"Præstefælledvej 36,2770",4.995.000 kr.,Pilegårdsskolen,240 m,7.1,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 33 dage,153 m²,Grund: 672 m²,Ejerudg.: 4.995 kr/md,5 værelser,Opført 1938,3 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-5dbe-32b8-e044-0003ba298018,,,,
"Fredskovhellet 19, st. th.,3400",2.595.000 kr.,"Grønnevang Skole, afdeling Østervang",468 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 33 dage,88 m²,,Ejerudg.: 4.090 kr/md,3 værelser,Opført 1963,1 toilet,3400,https://www.boligsiden.dk/addresses/0a3f50a9-ac01-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Korundvej 11,8700",2.795.000 kr.,Dagnæsskolen,732 m,7,3.8,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 33 dage,134 m²,Grund: 875 m²,Ejerudg.: 2.409 kr/md,4 værelser,Opført 1986,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-6b78-32b8-e044-0003ba298018,,,,
"Elme Alle 7,4220",1.045.000 kr.,Baggesenskolen,302 m,6.7,3.6,Rækkehus,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 474 dage,142 m²,Grund: 375 m²,Ejerudg.: 1.550 kr/md,6 værelser,Opført 1905,1 toilet,4220,https://www.boligsiden.dk/addresses/0a3f50ad-d25d-32b8-e044-0003ba298018,,,,
"Skovgyden 3,5466",1.595.000 kr.,Nørre Aaby Skole,"4,82 km",6.7,3.6,Villa,Energimærke A2010,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 33 dage,129 m²,Grund: 634 m²,Ejerudg.: 1.251 kr/md,5 værelser,Opført 1912,1 toilet,5466,https://www.boligsiden.dk/addresses/0a3f50b3-7e50-32b8-e044-0003ba298018,,,,
"Tinghusvej 7, st. th.,4000",3.995.000 kr.,Absalons Skole,550 m,7.9,3.7,Ejerlejlighed,Energimærke A2015,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 33 dage,104 m²,,Ejerudg.: 4.314 kr/md,4 værelser,Opført 2020,1 toilet,4000,https://www.boligsiden.dk/addresses/fc09bf28-6b60-4504-985e-1c8fadf9ddec,Elevator: Nej,Altan: Nej,Terrasse: Ja,
"Slagteristræde 2, 1. th.,4000",3.645.000 kr.,Absalons Skole,546 m,7.9,3.7,Ejerlejlighed,Energimærke A2015,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 33 dage,96 m²,,Ejerudg.: 3.214 kr/md,3 værelser,Opført 2020,1 toilet,4000,https://www.boligsiden.dk/addresses/e639f1ef-d116-46f3-95d8-6e2a2c8e8045,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Stationsvej 12,3700",645.000 kr.,Åvangsskolen,"5,13 km",6.4,3.6,Villa/Fritidsbolig,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 33 dage,96 m²,Grund: 670 m²,Ejerudg.: 1.147 kr/md,3 værelser,Opført 1957,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b2-2594-32b8-e044-0003ba298018,,,,
"Herningvej 15, st. tv.,8000",2.695.000 kr.,Møllevangskolen,835 m,6.8,3.7,Ejerlejlighed,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 33 dage,62 m²,,Ejerudg.: 2.175 kr/md,2 værelser,Opført 1931,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-1e31-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Ja,
"Kirkevej 26,9492",4.850.000 kr.,Saltum Skole,"5,42 km",6.8,3.7,Villa,fejl,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 33 dage,- m²,Grund: 7619 m²,Ejerudg.: 6.793 kr/md,29 værelser,Opført 1905,-,9492,https://www.boligsiden.dk/addresses/0a3f50c8-e192-32b8-e044-0003ba298018,,,,
"Erantisvej 12,9293",625.000 kr.,Kongerslev Skole,394 m,6.9,3.7,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 707 dage,112 m²,Grund: 1105 m²,Ejerudg.: 1.158 kr/md,5 værelser,Opført 1979,1 toilet,9293,https://www.boligsiden.dk/addresses/0a3f50c9-0045-32b8-e044-0003ba298018,,,,
"Liljevænget 9,5610",1.530.000 kr.,Peter Willemoesskolen,"1,19 km",6.6,3.6,Villa,Energimærke C,Mellem,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 33 dage,123 m²,Grund: 690 m²,Ejerudg.: 1.341 kr/md,4 værelser,Opført 1998,1 toilet,5610,https://www.boligsiden.dk/addresses/0a3f50b2-4b98-32b8-e044-0003ba298018,,,,
"Teglmarken 24,4220",2.095.000 kr.,Broskolen,324 m,6.1,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 33 dage,171 m²,Grund: 848 m²,Ejerudg.: 1.710 kr/md,5 værelser,Opført 1980,2 toiletter,4220,https://www.boligsiden.dk/addresses/0a3f50ad-f26b-32b8-e044-0003ba298018,,,,
"Dansborg Alle 3, 1. 2.,2650",2.795.000 kr.,Dansborgskolen,433 m,7.2,3.6,Ejerlejlighed,Energimærke C,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 33 dage,72 m²,,Ejerudg.: 5.384 kr/md,3 værelser,Opført 1987,1 toilet,2650,https://www.boligsiden.dk/addresses/0a3f50a5-5107-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tinderhøj Vænge 77,2610",4.995.000 kr.,Tinderhøj Skole,553 m,6.2,3.6,Villa,Energimærke F,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 33 dage,161 m²,Grund: 666 m²,Ejerudg.: 4.253 kr/md,6 værelser,Opført 1959,2 toiletter,2610,https://www.boligsiden.dk/addresses/0a3f50a6-b51f-32b8-e044-0003ba298018,,,,
"Gl. Stationsvej 3,7184",945.000 kr.,Firehøjeskolen,"6,06 km",7.4,3.8,Villa,Energimærke C,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 33 dage,127 m²,Grund: 426 m²,Ejerudg.: 1.476 kr/md,4 værelser,Opført 1926,1 toilet,7184,https://www.boligsiden.dk/addresses/0a3f50ba-6dcd-32b8-e044-0003ba298018,,,,
"Molevej 5,5466",3.495.000 kr.,Nørre Aaby Skole,"6,36 km",6.7,3.6,Villa,Energimærke F,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 33 dage,117 m²,Grund: 2288 m²,Ejerudg.: 2.011 kr/md,3 værelser,Opført 1880,1 toilet,5466,https://www.boligsiden.dk/addresses/0a3f50b3-7cf9-32b8-e044-0003ba298018,,,,
