"Alder i alt";"I alt";"1704 København V (Københavns Kommune)";127
"Alder i alt";"I alt";"1705 København V (Københavns Kommune)";950
"Alder i alt";"I alt";"1706 København V (Københavns Kommune)";150
"Alder i alt";"I alt";"1707 København V (Københavns Kommune)";61
"Alder i alt";"I alt";"1708 København V (Københavns Kommune)";200
"Alder i alt";"I alt";"1709 København V (Københavns Kommune)";683
"Alder i alt";"I alt";"1710 København V (Københavns Kommune)";24
"Alder i alt";"I alt";"1715 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1717 København V (Københavns Kommune)";238
"Alder i alt";"I alt";"1718 København V (Københavns Kommune)";635
"Alder i alt";"I alt";"1719 København V (Københavns Kommune)";586
"Alder i alt";"I alt";"1720 København V (Københavns Kommune)";1983
"Alder i alt";"I alt";"1721 København V (Københavns Kommune)";899
"Alder i alt";"I alt";"1722 København V (Københavns Kommune)";476
"Alder i alt";"I alt";"1723 København V (Københavns Kommune)";107
"Alder i alt";"I alt";"1724 København V (Københavns Kommune)";114
"Alder i alt";"I alt";"1725 København V (Københavns Kommune)";350
"Alder i alt";"I alt";"1726 København V (Københavns Kommune)";430
"Alder i alt";"I alt";"1727 København V (Københavns Kommune)";337
"Alder i alt";"I alt";"1728 København V (Københavns Kommune)";278
"Alder i alt";"I alt";"1729 København V (Københavns Kommune)";221
"Alder i alt";"I alt";"1730 København V (Københavns Kommune)";169
"Alder i alt";"I alt";"1731 København V (Københavns Kommune)";97
"Alder i alt";"I alt";"1732 København V (Københavns Kommune)";119
"Alder i alt";"I alt";"1733 København V (Københavns Kommune)";111
"Alder i alt";"I alt";"1734 København V (Københavns Kommune)";116
"Alder i alt";"I alt";"1735 København V (Københavns Kommune)";212
"Alder i alt";"I alt";"1736 København V (Københavns Kommune)";194
"Alder i alt";"I alt";"1737 København V (Københavns Kommune)";241
"Alder i alt";"I alt";"1738 København V (Københavns Kommune)";227
"Alder i alt";"I alt";"1739 København V (Københavns Kommune)";91
"Alder i alt";"I alt";"1748 København V (Københavns Kommune)";0
"Alder i alt";"I alt";"1749 København V (Københavns Kommune)";221
"Alder i alt";"I alt";"1750 København V (Københavns Kommune)";842
"Alder i alt";"I alt";"1751 København V (Københavns Kommune)";403
"Alder i alt";"I alt";"1752 København V (Københavns Kommune)";326
"Alder i alt";"I alt";"1753 København V (Københavns Kommune)";76
"Alder i alt";"I alt";"1754 København V (Københavns Kommune)";575
"Alder i alt";"I alt";"1755 København V (Københavns Kommune)";102
"Alder i alt";"I alt";"1756 København V (Københavns Kommune)";411
"Alder i alt";"I alt";"1757 København V (Københavns Kommune)";191
"Alder i alt";"I alt";"1758 København V (Københavns Kommune)";338
"Alder i alt";"I alt";"1759 København V (Københavns Kommune)";27
"Alder i alt";"I alt";"1760 København V (Københavns Kommune)";658
"Alder i alt";"I alt";"1761 København V (Københavns Kommune)";374
"Alder i alt";"I alt";"1762 København V (Københavns Kommune)";395
"Alder i alt";"I alt";"1763 København V (Københavns Kommune)";540
"Alder i alt";"I alt";"1764 København V (Københavns Kommune)";251
"Alder i alt";"I alt";"1765 København V (Københavns Kommune)";158
"Alder i alt";"I alt";"1766 København V (Københavns Kommune)";46
"Alder i alt";"I alt";"1770 København V (Københavns Kommune)";188
"Alder i alt";"I alt";"1771 København V (Københavns Kommune)";51
"Alder i alt";"I alt";"1772 København V (Københavns Kommune)";51
"Alder i alt";"I alt";"1773 København V (Københavns Kommune)";56
"Alder i alt";"I alt";"1774 København V (Københavns Kommune)";127
"Alder i alt";"I alt";"1775 København V (Københavns Kommune)";45
"Alder i alt";"I alt";"1777 København V (Københavns Kommune)";130
"Alder i alt";"I alt";"1799 København V (Københavns Kommune)";4137
"Alder i alt";"I alt";"1800 Frederiksberg C (Frederiksberg Kommune)";715
